complaint_id,prediction_timestamp,withdrawal_timestamp,withdrawal_delay_hours,time_window_label
CASE_029322,2024-11-10 22:14:08.396637226,2024-11-11 12:58:30.916950751,14.74,4
CASE_029323,2025-01-18 00:41:36.184955791,2025-01-18 04:02:50.063953398,3.354,2
CASE_029324,2025-02-28 23:34:02.251151336,2025-03-01 01:12:11.530768734,1.636,1
CASE_029325,2024-10-18 16:12:20.541346707,2024-10-18 17:15:59.395651947,1.061,1
CASE_029327,2025-06-14 06:12:41.357383357,2025-06-14 06:43:34.073733699,0.515,0
CASE_029328,2025-08-01 22:18:24.219501216,2025-08-02 11:39:26.486513396,13.351,4
CASE_029329,2025-01-24 00:31:57.023379231,2025-01-24 07:24:12.224889701,6.871,3
CASE_029331,2024-02-27 07:21:43.922152214,2024-02-27 08:16:05.552564380,0.906,0
CASE_029333,2024-07-06 04:21:26.881919777,2024-07-06 04:52:04.789126836,0.511,0
CASE_029337,2025-05-26 04:36:05.114813051,2025-05-26 05:25:32.789567225,0.824,0
CASE_029338,2024-03-29 02:59:33.859842486,2024-03-29 05:18:57.898587829,2.323,1
CASE_029342,2025-04-15 04:21:54.104970195,2025-04-15 06:17:25.744810332,1.925,1
CASE_029344,2025-04-23 21:21:56.261195891,2025-04-24 06:21:39.046545405,8.995,3
CASE_029348,2024-07-06 01:53:07.158333155,2024-07-06 07:17:32.388412467,5.407,2
CASE_029350,2025-03-05 11:19:06.880456134,2025-03-05 19:58:13.977595843,8.652,3
CASE_029353,2025-03-06 17:50:44.826870930,2025-03-06 21:29:21.246468578,3.643,2
CASE_029355,2025-01-31 10:06:49.173722117,2025-01-31 13:56:02.792266187,3.82,2
CASE_029357,2024-01-06 04:11:29.007328335,2024-01-06 07:23:37.446166773,3.202,2
CASE_029359,2024-09-29 14:13:04.626909369,2024-09-29 19:09:38.578018841,4.943,2
CASE_029360,2024-02-12 17:05:32.567390594,2024-02-13 02:12:11.386653787,9.111,3
CASE_029361,2024-03-29 13:00:54.916925160,2024-03-30 11:49:01.934888125,22.802,4
CASE_029363,2024-05-11 18:57:22.512031076,2024-05-12 04:35:48.016309549,9.64,3
CASE_029364,2025-09-12 12:09:47.454676093,2025-09-12 17:53:25.523073358,5.727,2
CASE_029366,2024-09-05 13:32:55.907371718,2024-09-05 17:12:26.031728127,3.658,2
CASE_029368,2025-06-05 03:50:07.217843297,2025-06-05 10:44:49.955466380,6.912,3
CASE_029370,2024-02-19 09:53:26.899491470,2024-02-19 10:27:54.620754206,0.574,0
CASE_029372,2025-03-08 09:26:44.176744272,2025-03-08 13:08:35.043722236,3.697,2
CASE_029373,2024-02-26 11:57:26.375956269,2024-02-26 14:34:46.286757879,2.622,1
CASE_029375,2024-04-23 23:59:49.605617397,2024-04-24 04:09:34.921098577,4.163,2
CASE_029376,2024-12-29 01:41:29.948819361,2024-12-29 02:10:55.282300286,0.49,0
CASE_029378,2024-04-15 23:17:06.832777586,2024-04-16 16:20:42.868363482,17.06,4
CASE_029379,2025-03-18 08:15:27.653954820,2025-03-18 12:20:20.493653381,4.081,2
CASE_029382,2025-05-14 00:55:38.604141070,2025-05-14 02:50:58.506597949,1.922,1
CASE_029384,2024-06-08 15:43:01.133980259,2024-06-09 00:23:38.995575814,8.677,3
CASE_029385,2024-12-15 13:08:42.366825979,2024-12-16 13:44:40.998516853,24.6,4
CASE_029386,2024-07-12 04:13:18.983797045,2024-07-12 10:37:24.144151698,6.401,3
CASE_029388,2025-02-06 07:15:13.388072956,2025-02-06 09:52:20.889373873,2.619,1
CASE_029391,2024-01-04 20:03:13.982214739,2024-01-05 01:12:39.608651125,5.157,2
CASE_029392,2024-07-18 19:08:39.496387407,2024-07-18 23:38:08.165689357,4.491,2
CASE_029395,2024-06-16 00:24:15.695127126,2024-06-16 03:30:55.392895242,3.111,2
CASE_029396,2024-03-22 01:56:29.340780791,2024-03-22 05:32:47.493463195,3.605,2
CASE_029397,2024-12-07 12:19:16.863897231,2024-12-07 14:01:04.329705699,1.697,1
CASE_029398,2024-04-20 10:29:34.082979861,2024-04-20 16:58:11.234242640,6.477,3
CASE_029399,2024-03-19 10:18:58.989939721,2024-03-20 01:31:36.596468362,15.21,4
CASE_029400,2024-06-19 00:28:20.539651168,2024-06-19 05:16:22.123350125,4.8,2
CASE_029404,2024-05-06 19:01:30.233725450,2024-05-06 22:06:35.037081316,3.085,2
CASE_029407,2024-02-12 10:58:27.740878704,2024-02-12 13:10:43.771236595,2.204,1
CASE_029409,2025-01-24 09:43:53.536589803,2025-01-24 23:46:06.360131278,14.037,4
CASE_029414,2024-04-01 01:17:34.709970979,2024-04-01 14:17:53.628117937,13.005,4
CASE_029415,2024-10-29 11:55:52.382907967,2024-10-30 16:29:56.499206006,28.568,4
CASE_029416,2024-04-07 22:29:49.176823179,2024-04-08 05:17:21.256940598,6.792,3
CASE_029418,2024-04-26 09:20:16.490299760,2024-04-26 17:08:31.402276779,7.804,3
CASE_029420,2024-11-30 16:34:05.245745387,2024-11-30 18:05:23.978543153,1.522,1
CASE_029424,2024-12-16 03:55:08.030637449,2024-12-16 06:46:18.230683301,2.853,1
CASE_029425,2025-08-06 17:27:50.032000169,2025-08-07 00:13:56.162474110,6.768,3
CASE_029427,2025-04-02 07:20:54.740225421,2025-04-02 07:45:10.320001703,0.404,0
CASE_029428,2025-06-01 11:50:13.990308203,2025-06-01 13:30:49.504287391,1.677,1
CASE_029429,2024-07-26 19:55:00.993984023,2024-07-26 23:38:07.121487286,3.718,2
CASE_029431,2025-02-23 18:15:45.305111023,2025-02-23 21:19:09.597998815,3.057,2
CASE_029432,2024-06-20 04:14:07.930127097,2024-06-20 08:44:49.240222230,4.511,2
CASE_029434,2025-08-20 05:09:21.131609764,2025-08-20 06:41:07.540679867,1.53,1
CASE_029436,2024-05-20 18:51:10.803846907,2024-05-21 04:04:17.133128521,9.218,3
CASE_029439,2024-08-04 06:19:31.538795854,2024-08-04 07:46:59.020867030,1.458,1
CASE_029441,2024-12-27 18:02:41.564951323,2024-12-27 19:42:36.967435539,1.665,1
CASE_029444,2025-08-07 21:16:22.841251779,2025-08-08 14:52:03.872101584,17.595,4
CASE_029445,2024-07-23 08:39:26.735729201,2024-07-23 08:53:13.259247888,0.23,0
CASE_029451,2024-11-14 11:17:08.977908416,2024-11-14 12:53:45.992899475,1.61,1
CASE_029452,2025-06-26 18:15:12.708324948,2025-06-27 01:49:55.493956566,7.579,3
CASE_029453,2024-02-25 09:02:10.830667127,2024-02-25 15:45:18.750494561,6.719,3
CASE_029456,2024-10-21 12:29:14.537521436,2024-10-21 12:31:07.704083559,0.031,0
CASE_029457,2025-06-06 06:40:45.412105176,2025-06-07 11:11:48.003802649,28.517,4
CASE_029458,2024-09-14 22:39:44.942158573,2024-09-15 01:06:01.406532928,2.438,1
CASE_029460,2024-06-26 14:13:54.922407461,2024-06-26 22:59:53.946221231,8.766,3
CASE_029461,2024-02-26 10:03:01.939534337,2024-02-27 14:09:41.386523552,28.111,4
CASE_029462,2025-09-18 19:19:35.407795452,2025-09-18 22:25:40.935875397,3.102,2
CASE_029463,2025-06-28 19:13:47.779097228,2025-06-28 21:16:39.323468786,2.048,1
CASE_029465,2024-04-05 18:40:50.929264994,2024-04-05 23:58:13.341101569,5.29,2
CASE_029466,2025-01-06 04:18:04.859676787,2025-01-06 05:11:03.249173446,0.883,0
CASE_029468,2024-09-16 12:23:26.890473761,2024-09-16 15:36:40.823154174,3.221,2
CASE_029469,2024-10-29 03:37:53.351072474,2024-10-29 03:55:02.603417581,0.286,0
CASE_029473,2024-11-02 19:06:05.215348776,2024-11-02 21:18:27.132535252,2.206,1
CASE_029474,2025-08-02 23:28:35.740658345,2025-08-03 04:28:27.624459460,4.998,2
CASE_029475,2025-02-15 06:04:39.792275265,2025-02-15 12:04:24.905292648,5.996,2
CASE_029476,2025-08-21 05:13:41.539143309,2025-08-21 05:51:30.719782026,0.63,0
CASE_029477,2024-04-08 09:06:41.748220988,2024-04-08 11:20:48.542596543,2.235,1
CASE_029478,2024-04-16 08:56:41.823653860,2024-04-16 11:19:10.992215826,2.375,1
CASE_029479,2024-01-14 06:03:13.833482434,2024-01-14 07:45:51.840910824,1.711,1
CASE_029480,2024-10-09 16:46:06.241930928,2024-10-09 17:48:07.945296521,1.034,1
CASE_029483,2025-07-31 15:27:28.185595132,2025-07-31 21:48:30.284102050,6.351,3
CASE_029485,2024-04-20 21:48:43.212425955,2024-04-20 23:58:39.359554016,2.166,1
CASE_029490,2024-12-15 11:45:08.167672385,2024-12-15 19:57:35.429922711,8.208,3
CASE_029491,2025-01-02 12:01:55.464393500,2025-01-02 19:40:06.038707624,7.636,3
CASE_029493,2024-12-02 02:52:58.017353686,2024-12-02 19:32:38.992157740,16.661,4
CASE_029499,2025-03-19 06:48:11.588256541,2025-03-20 04:11:51.642860629,21.394,4
CASE_029501,2024-11-25 18:46:43.587968552,2024-11-26 00:55:43.170453389,6.15,3
CASE_029502,2024-12-30 05:01:17.947995408,2024-12-30 14:03:58.334524669,9.045,3
CASE_029503,2025-02-14 10:02:20.442276373,2025-02-14 10:49:22.679183039,0.784,0
CASE_029505,2025-03-06 09:03:18.873583963,2025-03-06 09:55:16.273779417,0.866,0
CASE_029506,2024-04-15 17:45:36.100120647,2024-04-16 01:48:26.981731118,8.047,3
CASE_029509,2025-03-28 19:18:49.289070714,2025-03-29 12:32:13.906610890,17.224,4
CASE_029510,2025-07-24 23:22:19.966700553,2025-07-25 05:48:45.154830103,6.44,3
CASE_029511,2024-05-10 18:42:50.938299978,2024-05-10 19:21:51.323848112,0.65,0
CASE_029513,2024-12-13 13:08:08.305576145,2024-12-13 23:57:26.646402861,10.822,3
CASE_029515,2024-06-26 21:26:07.450740112,2024-06-27 02:09:07.410463522,4.717,2
CASE_029517,2025-03-04 14:32:56.726487993,2025-03-04 18:40:21.747418646,4.124,2
CASE_029518,2025-09-10 13:27:02.310520894,2025-09-10 14:04:41.532954824,0.628,0
CASE_029519,2024-11-23 03:00:46.069360930,2024-11-23 03:57:34.861952755,0.947,0
CASE_029521,2024-12-23 00:26:16.947684666,2024-12-23 03:25:32.142893381,2.988,1
CASE_029524,2025-06-10 19:52:07.028461759,2025-06-11 19:26:39.407031712,23.576,4
CASE_029526,2025-04-14 13:06:47.683598383,2025-04-14 16:56:19.690493896,3.826,2
CASE_029529,2025-08-31 00:29:11.528874111,2025-08-31 05:00:45.901928149,4.526,2
CASE_029530,2024-09-29 20:09:22.977372071,2024-09-29 23:21:26.977279093,3.201,2
CASE_029531,2024-12-26 18:58:19.908042223,2024-12-27 01:54:16.401877045,6.932,3
CASE_029533,2024-03-18 19:59:27.229724596,2024-03-19 00:17:26.879022029,4.3,2
CASE_029534,2024-08-28 10:44:13.117465440,2024-08-28 11:23:12.817659465,0.65,0
CASE_029535,2024-06-12 15:56:01.816266850,2024-06-13 05:15:43.148666935,13.328,4
CASE_029536,2024-04-02 20:49:29.679466565,2024-04-02 23:13:30.327618880,2.4,1
CASE_029539,2024-01-12 00:27:50.986791946,2024-01-12 01:09:13.378888477,0.69,0
CASE_029540,2024-01-14 02:35:55.425159313,2024-01-14 04:40:51.487578809,2.082,1
CASE_029544,2024-09-24 13:48:15.654448394,2024-09-24 16:22:18.643985927,2.567,1
CASE_029545,2025-04-25 05:57:24.995841940,2025-04-25 06:58:41.036945565,1.021,1
CASE_029546,2024-05-14 01:01:14.763154819,2024-05-14 05:54:40.239512905,4.89,2
CASE_029548,2024-11-01 00:02:18.807230835,2024-11-01 01:58:09.670730101,1.931,1
CASE_029549,2025-08-12 14:54:57.855589971,2025-08-12 17:04:43.608169826,2.163,1
CASE_029552,2024-02-17 18:00:53.334697405,2024-02-17 23:31:11.179774400,5.505,2
CASE_029553,2024-07-20 18:14:13.154392355,2024-07-20 21:08:14.014963720,2.9,1
CASE_029554,2024-04-12 02:51:27.283261276,2024-04-12 08:47:55.611464858,5.941,2
CASE_029557,2025-05-04 14:55:07.519116766,2025-05-04 15:17:27.347115232,0.372,0
CASE_029560,2024-11-28 13:47:05.811170869,2024-11-28 21:02:23.929179173,7.255,3
CASE_029564,2024-10-29 04:14:16.960603231,2024-10-29 13:31:53.273707127,9.293,3
CASE_029567,2024-12-08 17:34:32.332122286,2024-12-08 18:18:13.155157983,0.728,0
CASE_029569,2024-03-20 13:58:44.966009806,2024-03-20 17:58:58.663402700,4.004,2
CASE_029573,2024-10-11 22:21:35.165484130,2024-10-12 05:05:13.239914184,6.727,3
CASE_029577,2025-04-23 02:13:07.322212920,2025-04-24 07:28:48.542348451,29.261,4
CASE_029581,2024-01-23 06:40:30.534065034,2024-01-23 09:58:40.792229061,3.303,2
CASE_029582,2025-05-02 14:47:24.021583352,2025-05-02 19:35:21.166720650,4.799,2
CASE_029583,2024-10-21 08:34:38.898987185,2024-10-21 13:24:58.767904838,4.839,2
CASE_029584,2025-09-12 18:18:17.948665419,2025-09-12 19:23:14.049298068,1.082,1
CASE_029586,2024-08-22 15:43:38.120533786,2024-08-22 22:53:03.344577225,7.157,3
CASE_029587,2024-02-06 15:15:09.965706469,2024-02-06 23:22:01.049274875,8.114,3
CASE_029591,2024-01-13 08:21:04.755868458,2024-01-13 13:12:24.113631230,4.855,2
CASE_029593,2025-02-19 20:50:17.675482563,2025-02-20 08:49:44.574101110,11.991,3
CASE_029595,2025-08-30 10:27:52.527689367,2025-08-30 21:07:53.435476092,10.667,3
CASE_029596,2024-11-27 20:15:04.198694677,2024-11-27 22:26:43.706378555,2.194,1
CASE_029597,2025-03-08 19:27:25.641478641,2025-03-08 22:35:28.744763955,3.134,2
CASE_029598,2024-10-18 02:44:07.070480295,2024-10-18 04:24:32.743111152,1.674,1
CASE_029599,2025-03-12 08:14:15.062757253,2025-03-12 08:14:31.413136788,0.005,0
CASE_029600,2024-04-26 01:31:46.741235610,2024-04-26 04:54:03.422916682,3.371,2
CASE_029601,2024-12-18 11:04:42.865774352,2024-12-18 16:17:58.949311221,5.221,2
CASE_029603,2024-12-13 20:09:53.995078956,2024-12-14 22:06:29.621029598,25.943,4
CASE_029604,2024-08-22 03:24:34.682289401,2024-08-22 19:39:57.671012288,16.256,4
CASE_029606,2024-08-15 21:42:57.214747854,2024-08-16 02:06:24.798947837,4.391,2
CASE_029607,2025-07-29 15:03:34.226596593,2025-07-29 19:59:58.942087619,4.94,2
CASE_029608,2025-05-20 22:10:02.207140998,2025-05-21 13:26:53.842495923,15.281,4
CASE_029612,2024-02-03 07:22:14.387821046,2024-02-03 17:24:37.611097880,10.04,3
CASE_029613,2024-08-13 07:45:44.132750436,2024-08-13 11:20:33.796999889,3.58,2
CASE_029615,2024-07-28 03:44:08.771759669,2024-07-28 17:02:16.998010370,13.302,4
CASE_029617,2025-08-17 06:45:47.700752260,2025-08-18 12:43:12.012629356,29.957,4
CASE_029619,2024-09-11 22:27:27.025717669,2024-09-12 10:05:16.530180762,11.63,3
CASE_029620,2025-08-12 00:02:47.487893247,2025-08-12 00:05:45.664673785,0.049,0
CASE_029621,2025-06-11 01:27:52.154952855,2025-06-11 01:30:44.992010284,0.048,0
CASE_029622,2025-07-01 22:29:04.343032652,2025-07-02 16:44:35.559908676,18.259,4
CASE_029623,2024-07-04 23:48:46.512800173,2024-07-05 03:41:49.142747997,3.884,2
CASE_029624,2024-11-14 09:43:09.544450675,2024-11-14 10:18:59.848341709,0.597,0
CASE_029626,2024-02-19 20:09:25.367985393,2024-02-19 21:38:03.775516585,1.477,1
CASE_029630,2025-03-12 09:04:47.720868326,2025-03-12 20:25:27.315906289,11.344,3
CASE_029631,2024-10-24 19:02:16.162564411,2024-10-25 00:19:57.892742988,5.295,2
CASE_029632,2025-08-30 13:27:21.190095592,2025-08-30 13:33:20.451824550,0.1,0
CASE_029635,2025-05-23 07:48:47.305588012,2025-05-23 09:39:45.324913158,1.849,1
CASE_029636,2025-06-04 02:32:29.526713277,2025-06-04 04:59:26.311620291,2.449,1
CASE_029637,2025-02-01 17:28:21.257818696,2025-02-01 23:30:21.019970460,6.033,3
CASE_029638,2024-11-15 08:05:03.188218775,2024-11-15 10:20:35.169066778,2.259,1
CASE_029639,2024-05-25 14:27:45.787603826,2024-05-25 22:07:59.123377496,7.67,3
CASE_029640,2024-08-01 16:14:04.100855724,2024-08-01 19:22:05.439458029,3.134,2
CASE_029642,2025-07-26 20:32:42.224973929,2025-07-27 04:33:35.847162574,8.015,3
CASE_029643,2025-06-18 03:50:27.028797799,2025-06-18 04:54:58.689003885,1.075,1
CASE_029644,2024-09-15 23:45:55.480848859,2024-09-16 03:11:34.420060300,3.427,2
CASE_029645,2024-01-31 05:01:29.836899044,2024-01-31 08:59:52.904725919,3.973,2
CASE_029647,2024-01-12 03:46:24.893095895,2024-01-13 00:23:17.828049198,20.615,4
CASE_029652,2025-03-11 09:36:34.938815336,2025-03-11 10:37:20.000040610,1.013,1
CASE_029653,2024-05-05 23:15:56.863779235,2024-05-06 03:35:14.796288419,4.322,2
CASE_029656,2025-01-14 16:21:41.341215840,2025-01-14 22:24:20.152306362,6.044,3
CASE_029658,2024-03-29 23:12:09.138200510,2024-03-31 00:55:13.073543303,25.718,4
CASE_029659,2025-05-13 19:27:19.485436902,2025-05-13 22:12:34.766135200,2.754,1
CASE_029660,2024-04-13 04:45:39.700817665,2024-04-13 05:43:04.251669013,0.957,0
CASE_029661,2024-11-18 08:17:08.163585753,2024-11-18 10:55:10.194566157,2.634,1
CASE_029662,2025-03-30 03:07:59.539129328,2025-03-30 22:19:23.438775577,19.19,4
CASE_029664,2024-05-26 14:04:27.859272588,2024-05-26 17:23:32.232802828,3.318,2
CASE_029668,2025-07-22 03:44:31.576933968,2025-07-22 06:26:24.224215992,2.698,1
CASE_029669,2025-03-06 05:20:10.144557428,2025-03-06 05:44:57.229717039,0.413,0
CASE_029671,2024-07-06 08:21:46.726597575,2024-07-06 12:27:58.529802234,4.103,2
CASE_029672,2024-07-08 16:47:24.028909961,2024-07-08 17:47:38.695549341,1.004,1
CASE_029674,2025-04-22 07:42:03.614825432,2025-04-22 08:06:08.141565486,0.401,0
CASE_029676,2024-09-17 11:59:00.080398584,2024-09-17 12:21:57.731314512,0.383,0
CASE_029678,2024-01-09 10:38:27.438164718,2024-01-09 12:53:14.272446052,2.246,1
CASE_029682,2025-09-03 11:41:16.860711339,2025-09-03 13:54:51.469167374,2.226,1
CASE_029683,2024-11-10 19:25:50.033806292,2024-11-11 10:42:46.683493775,15.282,4
CASE_029685,2024-12-17 10:08:26.820247305,2024-12-17 10:37:07.428958655,0.478,0
CASE_029688,2024-10-19 07:57:29.338418085,2024-10-19 11:00:07.503877149,3.044,2
CASE_029691,2025-05-03 07:57:50.784214149,2025-05-03 20:37:52.992466542,12.667,4
CASE_029692,2025-02-28 10:55:59.057288287,2025-02-28 11:05:49.450624520,0.164,0
CASE_029694,2025-03-22 06:19:43.120931663,2025-03-22 14:12:36.741019512,7.882,3
CASE_029696,2024-05-31 11:22:51.782239591,2024-06-01 00:22:27.737875017,12.993,4
CASE_029698,2025-05-31 12:06:49.107147431,2025-06-01 01:43:55.114599848,13.618,4
CASE_029699,2024-11-26 23:05:31.610649216,2024-11-27 00:32:19.521315924,1.447,1
CASE_029705,2024-04-12 02:23:01.438212316,2024-04-12 09:00:03.665962638,6.617,3
CASE_029706,2025-08-26 09:11:26.614127372,2025-08-26 13:15:02.252197026,4.06,2
CASE_029707,2025-01-13 06:30:42.842916570,2025-01-13 12:46:31.079987406,6.263,3
CASE_029710,2025-01-10 08:56:09.567878647,2025-01-10 11:30:30.648276561,2.573,1
CASE_029711,2025-01-07 05:23:31.809640354,2025-01-07 09:43:19.458643476,4.33,2
CASE_029712,2025-07-01 17:23:25.179523911,2025-07-01 18:19:28.368704053,0.934,0
CASE_029713,2024-03-15 12:07:21.256583775,2024-03-16 13:26:19.069135556,25.316,4
CASE_029717,2024-01-08 20:12:38.713050323,2024-01-10 02:47:31.690032299,30.581,4
CASE_029718,2025-09-06 22:45:36.860607449,2025-09-07 04:59:30.964435481,6.232,3
CASE_029719,2024-09-11 04:48:02.309204780,2024-09-11 12:28:54.900393322,7.681,3
CASE_029722,2024-07-11 19:59:57.315146253,2024-07-11 20:10:06.284761346,0.169,0
CASE_029723,2024-02-06 22:35:38.677159321,2024-02-07 12:09:11.613731708,13.559,4
CASE_029724,2024-02-14 12:57:18.222174022,2024-02-14 18:26:04.071593933,5.479,2
CASE_029725,2025-06-15 18:27:32.649806228,2025-06-16 00:09:01.611664036,5.691,2
CASE_029726,2024-07-19 08:06:25.519138178,2024-07-19 18:47:45.758050847,10.689,3
CASE_029727,2024-01-12 16:45:19.497042905,2024-01-12 19:20:22.660435390,2.584,1
CASE_029728,2025-02-17 08:06:04.316234474,2025-02-17 08:22:10.480344604,0.268,0
CASE_029729,2024-05-15 21:15:41.090729251,2024-05-16 03:05:12.504347327,5.825,2
CASE_029731,2024-01-15 20:19:50.557685905,2024-01-16 04:03:33.747699323,7.729,3
CASE_029732,2024-08-06 14:03:09.065220686,2024-08-06 18:19:57.779696742,4.28,2
CASE_029733,2024-09-29 05:51:49.692331179,2024-09-29 08:15:52.979695626,2.401,1
CASE_029734,2025-01-04 04:13:31.639371315,2025-01-05 08:20:53.102293706,28.123,4
CASE_029738,2024-01-12 14:18:45.992952132,2024-01-12 17:07:52.260806053,2.818,1
CASE_029740,2024-12-11 13:29:08.283863294,2024-12-11 14:22:41.825985989,0.893,0
CASE_029742,2025-05-18 11:22:48.978133743,2025-05-19 01:12:29.640574122,13.828,4
CASE_029743,2024-11-21 11:01:15.003652978,2024-11-21 14:37:38.019070144,3.606,2
CASE_029744,2024-11-24 14:11:02.359309100,2024-11-24 17:02:01.856658652,2.85,1
CASE_029745,2024-01-27 21:54:39.628287920,2024-01-28 07:48:01.403050271,9.889,3
CASE_029749,2024-09-29 21:02:06.199676724,2024-09-30 00:09:04.271467298,3.116,2
CASE_029750,2025-08-28 07:32:26.799018754,2025-08-28 09:18:21.979946150,1.765,1
CASE_029751,2024-10-05 08:04:36.385190888,2024-10-05 10:21:46.856065637,2.286,1
CASE_029752,2025-02-17 20:25:53.729272801,2025-02-18 00:42:18.208338794,4.273,2
CASE_029753,2025-03-30 19:39:48.712492128,2025-03-30 23:31:30.094191147,3.861,2
CASE_029755,2025-08-03 14:04:58.307373642,2025-08-04 02:45:50.544914506,12.681,4
CASE_029756,2024-11-21 07:49:48.132447268,2024-11-21 11:54:53.171066121,4.085,2
CASE_029758,2025-09-03 18:51:28.224839964,2025-09-03 19:52:18.892158480,1.014,1
CASE_029760,2025-01-19 14:38:28.911660105,2025-01-20 02:57:13.486750146,12.312,4
CASE_029761,2024-08-18 04:05:04.843752457,2024-08-18 11:01:31.100490366,6.941,3
CASE_029762,2024-01-26 21:21:44.319996358,2024-01-27 00:29:57.306373874,3.137,2
CASE_029763,2024-05-23 15:28:45.566207116,2024-05-23 19:04:48.202046761,3.601,2
CASE_029764,2024-08-22 09:43:14.990090544,2024-08-22 16:53:01.877817427,7.163,3
CASE_029768,2024-07-24 07:22:31.728067606,2024-07-25 00:31:49.184370203,17.155,4
CASE_029770,2024-02-03 09:38:50.591684316,2024-02-03 23:37:33.316958594,13.979,4
CASE_029772,2024-03-26 01:46:44.634310153,2024-03-26 08:28:22.201361646,6.694,3
CASE_029773,2025-01-02 19:41:03.672521994,2025-01-03 07:10:03.218928176,11.483,3
CASE_029774,2024-08-29 13:08:33.010756481,2024-08-29 19:29:53.574476911,6.356,3
CASE_029779,2024-07-18 17:30:37.275014555,2024-07-18 18:32:11.818839735,1.026,1
CASE_029780,2025-06-25 01:29:10.588228235,2025-06-25 19:57:35.396074489,18.474,4
CASE_029781,2025-01-10 19:04:25.445887764,2025-01-10 23:16:47.203236053,4.206,2
CASE_029782,2024-03-02 09:03:01.067048436,2024-03-02 16:30:24.851774924,7.457,3
CASE_029783,2025-07-06 02:46:57.588386791,2025-07-06 03:22:29.321248120,0.592,0
CASE_029784,2025-02-23 02:59:28.498388726,2025-02-23 04:25:23.370317768,1.432,1
CASE_029787,2025-05-16 20:08:04.784162453,2025-05-16 21:13:17.227018063,1.087,1
CASE_029788,2024-06-12 01:12:33.343499618,2024-06-12 09:40:36.382178061,8.468,3
CASE_029789,2024-06-05 18:59:52.083005552,2024-06-05 22:35:41.779072984,3.597,2
CASE_029790,2025-06-14 15:55:50.964596688,2025-06-15 04:40:01.172420655,12.736,4
CASE_029795,2024-08-20 18:23:26.297919209,2024-08-20 19:44:12.137868917,1.346,1
CASE_029797,2024-10-25 13:51:55.376469262,2024-10-25 16:43:57.948774845,2.867,1
CASE_029798,2024-11-08 03:15:26.136803520,2024-11-08 12:22:05.218283078,9.111,3
CASE_029799,2024-01-17 14:43:58.977218649,2024-01-17 15:06:10.620498727,0.37,0
CASE_029801,2024-11-30 11:46:05.760013616,2024-11-30 13:38:43.901708076,1.877,1
CASE_029803,2025-05-14 00:10:22.296494161,2025-05-14 02:50:21.394561343,2.666,1
CASE_029804,2024-06-18 09:17:51.856114990,2024-06-18 13:18:01.449224579,4.003,2
CASE_029805,2024-10-13 00:21:14.425973414,2024-10-13 00:38:25.895138070,0.287,0
CASE_029806,2025-05-07 21:21:28.739997425,2025-05-08 01:54:44.011415503,4.554,2
CASE_029808,2024-08-30 17:46:49.136809480,2024-08-31 18:01:06.520920886,24.238,4
CASE_029811,2025-09-02 23:45:59.483901599,2025-09-03 03:34:26.559638752,3.808,2
CASE_029812,2024-07-22 21:55:17.571361505,2024-07-24 01:32:52.747107819,27.626,4
CASE_029813,2024-08-06 20:41:16.425256014,2024-08-07 03:04:59.267065807,6.395,3
CASE_029814,2024-12-18 11:23:01.224217031,2024-12-18 11:26:57.510812393,0.066,0
CASE_029817,2024-07-21 08:51:43.154918994,2024-07-21 09:06:04.372099788,0.239,0
CASE_029819,2024-12-09 04:31:22.229798143,2024-12-09 11:32:42.388334679,7.022,3
CASE_029820,2025-06-07 21:35:12.339710361,2025-06-08 01:37:35.779782283,4.04,2
CASE_029821,2025-05-10 14:32:57.671479748,2025-05-10 23:27:03.339733622,8.902,3
CASE_029822,2024-01-24 13:28:33.415374113,2024-01-24 21:06:05.375294986,7.626,3
CASE_029823,2024-05-09 13:42:32.997830631,2024-05-09 17:08:37.415639610,3.435,2
CASE_029824,2024-10-02 11:20:40.063998176,2024-10-02 23:00:33.985079050,11.665,3
CASE_029825,2024-07-15 12:10:04.991754523,2024-07-15 13:14:05.303155951,1.067,1
CASE_029827,2025-04-25 02:04:19.947455724,2025-04-25 11:09:47.028428587,9.091,3
CASE_029829,2025-05-02 06:13:01.545913741,2025-05-02 15:00:52.483240814,8.797,3
CASE_029830,2024-11-26 04:16:41.249557429,2024-11-26 05:22:02.006419481,1.089,1
CASE_029833,2025-05-21 22:34:41.096099679,2025-05-21 23:29:28.199698639,0.913,0
CASE_029834,2024-10-25 14:14:43.627741630,2024-10-26 18:45:56.706449271,28.52,4
CASE_029835,2025-06-07 07:15:26.051622920,2025-06-07 15:43:11.538394749,8.463,3
CASE_029836,2025-08-12 14:36:20.000268714,2025-08-13 13:33:56.371863580,22.96,4
CASE_029837,2025-01-20 07:51:56.823184861,2025-01-20 11:19:34.975478964,3.461,2
CASE_029841,2024-04-08 07:11:31.990268707,2024-04-08 09:15:45.175910980,2.07,1
CASE_029842,2024-01-31 09:42:30.764640502,2024-01-31 16:17:54.874729460,6.59,3
CASE_029843,2024-02-02 09:40:40.147126058,2024-02-02 09:44:59.013079091,0.072,0
CASE_029844,2024-12-01 07:23:52.206151221,2024-12-01 11:00:54.481342121,3.617,2
CASE_029845,2025-03-20 13:39:31.695869275,2025-03-20 14:33:52.807900874,0.906,0
