complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_029803,3071.28,-0.2017,2,0,5,1,1,1,1,1,0.17
CASE_029804,13618.43,-0.0061,1,4,4,0,0,0,1,0,0.915
CASE_029805,5642.64,-0.154,6,0,9,1,0,0,0,0,0.749
CASE_029806,19805.44,0.1087,4,4,7,0,0,1,0,0,0.234
CASE_029808,8232.69,-0.106,5,0,8,0,0,0,1,1,0.838
CASE_029811,24104.55,0.1884,4,0,7,0,0,0,0,0,0.511
CASE_029812,4365.0,-0.1777,1,0,4,0,0,0,0,0,0.88
CASE_029813,12533.28,-0.0262,0,3,3,0,0,0,1,0,0.855
CASE_029814,10460.86,-0.0646,5,8,8,0,0,0,0,0,0.682
CASE_029817,8533.87,-0.1004,1,0,4,0,0,0,0,0,0.697
CASE_029819,3256.18,-0.1983,-3,0,0,1,0,0,1,0,0.67
CASE_029820,25450.98,0.2134,2,5,5,0,0,0,0,1,0.884
CASE_029821,5883.21,-0.1495,-2,1,1,0,0,0,0,0,0.557
CASE_029822,24896.15,0.2031,2,5,5,0,0,0,0,1,0.845
CASE_029823,3732.59,-0.1894,0,3,3,0,0,1,1,1,0.693
CASE_029824,6121.7,-0.1451,4,0,7,0,0,0,1,1,0.85
CASE_029825,8153.32,-0.1074,4,4,7,0,0,0,0,1,0.826
CASE_029827,4607.03,-0.1732,7,10,10,1,0,1,1,1,0.697
CASE_029829,21518.06,0.1404,0,0,3,0,0,0,0,0,0.451
CASE_029830,15958.01,0.0373,6,0,9,1,0,0,0,0,0.275
CASE_029833,110093.43,1.7832,4,0,7,0,0,0,1,1,0.769
CASE_029834,14679.11,0.0136,2,0,5,0,0,0,0,0,0.307
CASE_029835,14780.08,0.0155,7,9,10,0,0,1,0,0,0.53
CASE_029836,29462.5,0.2878,7,3,10,0,0,1,1,0,0.693
CASE_029837,26273.25,0.2286,0,0,3,0,0,0,0,1,0.948
CASE_029841,4128.47,-0.1821,6,9,9,0,0,1,0,0,0.683
CASE_029842,57297.06,0.804,2,0,5,0,0,0,1,0,0.757
CASE_029843,3489.33,-0.1939,3,0,6,0,0,0,0,0,0.522
CASE_029844,46955.42,0.6122,8,0,11,0,0,0,0,1,0.391
CASE_029845,7636.61,-0.117,6,0,9,0,0,0,1,0,0.545
CASE_029846,21059.05,0.1319,0,0,3,0,0,1,0,0,0.343
CASE_029850,10182.51,-0.0698,10,0,13,0,0,1,0,0,0.388
CASE_029853,29688.2,0.292,0,0,3,1,1,0,0,0,0.649
CASE_029855,10368.37,-0.0664,5,1,8,0,0,0,1,1,0.703
CASE_029857,6953.23,-0.1297,2,0,5,1,0,0,1,0,0.366
CASE_029858,3453.12,-0.1946,-3,0,0,0,0,1,1,0,0.565
CASE_029859,24204.83,0.1903,2,0,5,0,0,0,1,0,0.119
CASE_029864,7948.72,-0.1112,-1,2,2,1,0,0,0,0,0.693
CASE_029865,15910.52,0.0364,0,0,3,1,0,1,1,0,0.803
CASE_029866,9128.49,-0.0893,2,0,5,0,0,0,0,1,0.697
CASE_029867,178823.03,3.0579,2,4,5,1,0,0,0,1,0.86
CASE_029868,20199.07,0.116,0,3,3,0,0,0,1,1,0.667
CASE_029869,500.0,-0.2494,1,1,4,1,0,0,1,0,0.178
CASE_029870,1136.27,-0.2376,2,0,5,0,0,0,0,0,0.49
CASE_029871,6013.03,-0.1471,9,0,12,0,0,1,0,0,0.544
CASE_029873,22939.64,0.1668,2,0,5,0,0,0,1,0,0.633
CASE_029874,7200.47,-0.1251,3,0,6,0,0,0,1,0,0.682
CASE_029876,12876.66,-0.0198,6,0,9,0,0,0,1,0,0.782
CASE_029877,15789.07,0.0342,7,0,10,1,0,0,1,1,0.746
CASE_029880,21116.85,0.133,1,0,4,0,0,0,1,1,0.529
CASE_029881,170577.8,2.905,1,0,4,0,0,0,0,1,0.555
CASE_029882,14817.96,0.0162,-3,0,0,0,1,0,1,0,0.573
CASE_029884,44858.36,0.5733,3,0,6,0,1,0,1,0,0.868
CASE_029887,4142.71,-0.1818,0,0,3,0,0,0,0,1,0.54
CASE_029888,78902.92,1.2047,2,5,5,0,0,1,0,0,0.184
CASE_029894,14739.43,0.0147,4,0,7,0,1,1,0,1,0.24
CASE_029895,39387.7,0.4719,0,0,3,0,1,0,0,0,0.519
CASE_029896,15935.87,0.0369,-3,0,0,0,0,1,1,1,0.629
CASE_029897,27421.14,0.2499,3,6,6,0,0,0,1,0,0.537
CASE_029898,2857.05,-0.2057,9,5,12,0,0,0,0,0,0.869
CASE_029900,15545.04,0.0297,6,0,9,1,0,0,1,0,0.751
CASE_029902,7937.21,-0.1114,3,6,6,0,0,1,0,0,0.261
CASE_029903,5332.56,-0.1598,0,0,3,0,0,0,1,0,0.454
CASE_029905,9554.73,-0.0814,4,0,7,1,0,0,0,0,0.156
CASE_029906,6568.34,-0.1368,0,0,3,0,1,0,1,0,0.534
CASE_029907,7283.78,-0.1236,3,6,6,1,0,0,1,1,0.804
CASE_029909,51544.37,0.6973,3,1,6,0,0,0,1,0,0.927
CASE_029912,43181.33,0.5422,1,3,4,0,0,0,0,0,0.875
CASE_029913,20025.4,0.1128,3,6,6,0,0,1,0,1,0.62
CASE_029915,7104.87,-0.1269,0,3,3,0,0,0,0,1,0.784
CASE_029919,8202.16,-0.1065,1,4,4,0,0,0,1,1,0.53
CASE_029920,6878.75,-0.1311,1,0,4,1,0,0,0,1,0.521
CASE_029924,46883.87,0.6109,2,5,5,0,0,0,1,1,0.504
CASE_029925,17200.63,0.0604,6,0,9,0,0,0,0,0,0.508
CASE_029928,7228.39,-0.1246,7,0,10,0,0,0,1,0,0.806
CASE_029929,7636.49,-0.117,4,0,7,0,0,0,0,0,0.829
CASE_029930,3171.72,-0.1998,-1,2,2,0,0,0,0,0,0.399
CASE_029933,13802.19,-0.0027,4,0,7,0,0,0,0,0,0.642
CASE_029935,14147.45,0.0037,4,2,7,0,0,0,1,1,0.326
CASE_029936,42966.35,0.5382,-3,0,0,0,0,0,0,0,0.326
CASE_029938,10987.61,-0.0549,3,4,6,0,0,0,1,1,0.243
CASE_029939,225202.4,3.9181,-1,0,2,0,0,0,0,0,0.546
CASE_029944,29678.64,0.2918,0,3,3,1,0,0,0,1,0.471
CASE_029945,4330.22,-0.1783,6,1,9,0,0,0,0,1,0.574
CASE_029952,24784.28,0.201,2,0,5,0,0,1,0,0,0.748
CASE_029953,52915.84,0.7228,1,1,4,0,0,0,1,0,0.649
CASE_029954,11322.96,-0.0486,6,1,9,0,0,0,1,0,0.64
CASE_029957,8240.68,-0.1058,6,4,9,1,0,0,1,1,0.486
CASE_029959,5532.45,-0.156,-3,0,0,1,0,0,0,1,0.551
CASE_029960,27077.65,0.2435,-1,2,2,0,0,0,1,0,0.878
CASE_029961,6399.41,-0.14,-1,1,2,1,0,0,0,0,0.648
CASE_029963,19354.27,0.1003,4,0,7,0,0,0,0,0,0.504
CASE_029964,11570.08,-0.0441,2,0,5,0,0,0,0,1,0.284
CASE_029967,7768.87,-0.1146,4,0,7,1,1,0,0,0,0.677
CASE_029969,2299.07,-0.216,7,0,10,1,0,0,0,0,0.589
CASE_029971,2541.75,-0.2115,-3,0,0,0,0,0,0,0,0.334
CASE_029972,5403.77,-0.1584,2,1,5,1,0,0,1,0,0.351
CASE_029975,24137.13,0.189,6,0,9,0,0,0,0,0,0.162
CASE_029976,50492.03,0.6778,2,0,5,1,0,0,0,0,0.478
CASE_029977,5475.79,-0.1571,-2,1,1,1,0,0,1,0,0.967
CASE_029979,4002.95,-0.1844,0,3,3,1,0,0,0,1,0.896
CASE_029980,10792.93,-0.0585,8,0,11,1,0,1,0,0,0.948
CASE_029982,16070.25,0.0394,4,0,7,0,0,0,1,0,0.718
CASE_029983,59160.74,0.8386,-3,0,0,1,0,1,1,0,0.724
CASE_029984,55578.89,0.7721,1,4,4,0,0,0,0,0,0.681
CASE_029985,79514.66,1.2161,0,1,3,0,0,0,1,1,0.355
CASE_029987,6333.72,-0.1412,-3,0,0,0,0,0,0,0,0.147
CASE_029990,27547.33,0.2523,-2,0,1,0,0,0,1,0,0.663
CASE_029991,17220.79,0.0607,2,5,5,0,0,0,0,0,0.806
CASE_029992,6988.08,-0.129,-2,1,1,1,1,0,1,0,0.84
CASE_029993,26695.33,0.2365,8,11,11,0,0,0,1,0,0.319
CASE_029995,19091.57,0.0954,-2,1,1,1,0,1,0,0,0.669
CASE_029998,150709.18,2.5365,7,0,10,0,0,0,1,0,0.459
CASE_029999,7752.99,-0.1149,3,6,6,0,0,0,0,0,0.159
CASE_030000,6239.67,-0.1429,-1,0,2,1,0,0,0,0,0.414
CASE_030002,23359.91,0.1746,3,0,6,0,0,0,1,1,0.792
CASE_030006,108060.54,1.7455,1,0,4,1,0,0,1,0,0.726
CASE_030007,10325.59,-0.0671,2,0,5,0,0,0,1,1,0.732
CASE_030009,427861.37,7.6767,-3,0,0,0,0,0,1,1,0.448
CASE_030010,26143.49,0.2262,-1,2,2,1,1,0,0,1,0.511
CASE_030011,41144.51,0.5044,8,10,11,0,0,0,0,0,0.923
CASE_030014,5454.51,-0.1575,2,2,5,0,0,0,1,1,0.261
CASE_030017,100738.3,1.6097,0,3,3,1,0,0,0,0,0.944
CASE_030019,7019.29,-0.1285,-3,0,0,0,0,0,1,1,0.86
CASE_030021,5246.98,-0.1613,4,0,7,0,1,0,1,0,0.703
CASE_030022,11424.12,-0.0468,1,4,4,0,0,0,0,0,0.635
CASE_030026,10005.38,-0.0731,2,0,5,0,1,0,1,0,0.376
CASE_030027,6466.99,-0.1387,0,0,3,1,0,0,1,0,0.735
CASE_030029,47630.4,0.6247,0,1,3,0,0,0,1,0,0.359
CASE_030030,7202.04,-0.1251,3,6,6,0,0,0,1,0,0.449
CASE_030031,14260.88,0.0058,0,0,3,0,0,1,0,0,0.339
CASE_030033,3146.79,-0.2003,6,0,9,0,0,0,1,1,0.711
CASE_030035,2752.02,-0.2076,3,0,6,1,0,0,0,0,0.501
CASE_030036,16537.03,0.0481,5,0,8,0,0,0,0,1,0.552
CASE_030037,158142.88,2.6744,1,4,4,1,0,0,1,0,0.396
CASE_030038,12588.55,-0.0252,0,0,3,1,0,0,1,0,0.428
CASE_030039,12083.73,-0.0345,2,3,5,0,0,0,1,0,0.602
CASE_030041,240622.51,4.2041,7,1,10,0,0,0,0,0,0.65
CASE_030043,179823.15,3.0765,4,0,7,0,0,1,1,0,0.935
CASE_030044,46831.76,0.6099,8,11,11,1,0,0,0,0,0.306
CASE_030046,949.9,-0.241,8,8,11,0,0,0,0,0,0.408
CASE_030050,5564.51,-0.1554,4,3,7,0,0,0,1,0,0.419
CASE_030052,21111.77,0.1329,7,0,10,1,0,0,0,1,0.7
CASE_030054,15758.71,0.0336,2,5,5,1,0,0,0,0,0.763
CASE_030056,118536.58,1.9398,8,11,11,0,0,0,0,1,0.686
CASE_030057,15259.5,0.0244,-1,2,2,0,0,0,0,0,0.546
CASE_030058,74511.52,1.1233,4,0,7,1,1,0,0,0,0.668
CASE_030060,8768.48,-0.096,-1,0,2,0,0,0,1,0,0.411
CASE_030061,6995.4,-0.1289,1,4,4,0,0,0,0,1,0.949
CASE_030064,7358.46,-0.1222,5,0,8,0,0,0,0,0,0.662
CASE_030065,10258.64,-0.0684,6,9,9,0,0,0,0,1,0.449
CASE_030066,56748.71,0.7938,-2,1,1,1,0,0,0,0,0.765
CASE_030067,3519.2,-0.1934,-3,0,0,0,1,0,1,0,0.73
CASE_030068,13299.62,-0.012,-3,0,0,0,0,0,1,1,0.932
CASE_030069,19791.97,0.1084,0,0,3,1,0,0,0,1,0.72
CASE_030071,32262.38,0.3397,6,5,9,0,0,0,1,0,0.597
CASE_030072,13721.92,-0.0042,10,0,13,1,0,1,0,0,0.259
CASE_030073,3466.1,-0.1944,4,0,7,0,0,0,0,0,0.396
CASE_030074,9201.74,-0.088,-2,1,1,0,0,0,1,0,0.712
CASE_030080,9352.03,-0.0852,2,0,5,0,1,0,1,0,0.552
CASE_030081,63723.12,0.9232,5,6,8,0,0,0,0,1,0.388
CASE_030083,7866.94,-0.1127,3,6,6,0,0,0,0,0,0.955
CASE_030084,21525.92,0.1406,-1,2,2,0,0,0,0,0,0.435
CASE_030085,112127.95,1.8209,-1,2,2,0,0,1,1,0,0.236
CASE_030089,4770.82,-0.1702,5,4,8,0,0,0,0,0,0.881
CASE_030090,39817.85,0.4798,1,0,4,1,0,0,0,0,0.468
CASE_030091,6651.61,-0.1353,-1,2,2,1,0,1,0,0,0.753
CASE_030092,46255.86,0.5992,3,0,6,1,0,0,1,0,0.474
CASE_030093,36567.78,0.4196,3,0,6,1,0,0,0,1,0.544
CASE_030095,4446.49,-0.1762,14,1,17,0,0,0,1,1,0.375
CASE_030099,28923.84,0.2778,6,0,9,0,0,0,1,0,0.783
CASE_030102,4194.31,-0.1809,3,0,6,0,0,1,1,1,0.495
CASE_030103,6104.73,-0.1454,2,1,5,0,0,0,1,0,0.25
CASE_030106,70461.45,1.0482,4,7,7,0,0,1,1,1,0.595
CASE_030107,1839.93,-0.2245,2,0,5,0,0,0,1,0,0.514
CASE_030108,3725.68,-0.1896,1,0,4,0,0,0,0,1,0.539
CASE_030109,3656.48,-0.1908,-3,0,0,0,0,0,0,1,0.168
CASE_030111,13693.16,-0.0047,4,0,7,0,1,0,0,1,0.659
CASE_030115,11359.88,-0.048,4,0,7,0,0,0,1,1,0.802
CASE_030116,4505.08,-0.1751,2,0,5,0,0,0,1,0,0.703
CASE_030119,47236.73,0.6174,1,1,4,0,0,1,0,0,0.63
CASE_030120,289316.1,5.1072,12,8,15,1,0,0,0,1,0.667
CASE_030121,38685.51,0.4588,4,5,7,0,0,0,1,0,0.213
CASE_030122,15459.3,0.0281,2,1,5,0,0,0,0,1,0.172
CASE_030123,15505.16,0.0289,6,7,9,0,0,0,1,0,0.057
CASE_030124,2923.69,-0.2044,7,9,10,0,0,0,1,0,0.203
CASE_030125,8558.91,-0.0999,5,0,8,0,0,0,1,1,0.666
CASE_030128,30671.98,0.3102,-2,1,1,0,0,0,0,0,0.426
CASE_030131,5199.34,-0.1622,3,0,6,1,0,0,0,1,0.528
CASE_030132,25585.19,0.2159,1,0,4,0,0,0,1,0,0.7
CASE_030136,66747.42,0.9793,0,0,3,0,0,1,1,1,0.618
CASE_030137,198448.46,3.4219,-2,1,1,0,0,1,1,0,0.249
CASE_030142,12734.99,-0.0225,9,0,12,0,0,0,1,0,0.598
CASE_030144,25488.73,0.2141,8,11,11,1,0,0,0,0,0.858
CASE_030145,61058.97,0.8738,0,3,3,1,0,0,1,1,0.776
CASE_030146,4985.97,-0.1662,3,0,6,0,0,0,0,1,0.339
CASE_030147,27987.56,0.2604,2,2,5,0,0,0,0,0,0.814
CASE_030148,18633.76,0.0869,-2,1,1,0,0,1,1,0,0.546
CASE_030153,3723.17,-0.1896,4,0,7,0,0,1,1,1,0.7
CASE_030156,153914.56,2.5959,9,6,12,0,0,1,0,0,0.259
CASE_030159,5864.12,-0.1499,10,0,13,1,1,0,1,0,0.207
CASE_030160,57132.82,0.801,4,2,7,0,0,0,1,0,0.469
CASE_030161,6596.39,-0.1363,0,0,3,0,0,0,0,1,0.339
CASE_030162,14675.26,0.0135,-2,1,1,0,0,0,1,1,0.394
CASE_030165,2703.86,-0.2085,5,0,8,0,0,1,0,0,0.366
CASE_030166,30829.94,0.3131,1,4,4,1,0,1,1,1,0.57
CASE_030169,9400.67,-0.0843,3,0,6,0,0,0,0,0,0.629
CASE_030170,116637.29,1.9046,4,0,7,0,0,0,1,0,0.711
CASE_030171,15187.19,0.023,9,0,12,0,0,0,0,1,0.218
CASE_030172,96749.91,1.5357,1,0,4,0,0,0,0,1,0.552
CASE_030173,51778.07,0.7017,3,0,6,0,0,0,0,0,0.5
CASE_030174,11411.67,-0.047,1,1,4,0,0,0,1,0,0.616
CASE_030176,1859.87,-0.2242,3,1,6,0,0,0,0,0,0.777
CASE_030177,11309.07,-0.0489,6,9,9,1,0,0,0,1,0.473
CASE_030178,11319.77,-0.0487,5,0,8,0,0,0,1,0,0.114
CASE_030182,23713.52,0.1812,11,0,14,1,0,0,1,0,0.579
CASE_030185,6782.61,-0.1329,-1,0,2,0,0,0,0,1,0.275
CASE_030188,855.55,-0.2428,-3,0,0,0,0,0,1,1,0.643
CASE_030189,23919.41,0.185,2,5,5,1,0,1,0,0,0.727
CASE_030192,41925.45,0.5189,1,0,4,0,1,0,0,1,0.557
CASE_030193,99907.15,1.5943,-3,0,0,0,0,0,0,0,0.869
CASE_030196,26354.23,0.2301,6,2,9,0,0,1,1,1,0.573
CASE_030199,3272.15,-0.198,3,6,6,0,0,0,1,0,0.775
CASE_030201,67922.01,1.0011,2,0,5,1,0,0,1,1,0.501
CASE_030204,1794.63,-0.2254,4,0,7,0,0,0,1,0,0.407
CASE_030205,3017.53,-0.2027,3,0,6,0,0,0,0,0,0.477
CASE_030206,59398.51,0.843,5,8,8,0,0,0,1,0,0.144
CASE_030208,20443.11,0.1205,2,0,5,0,0,0,0,1,0.811
CASE_030212,46058.6,0.5956,1,0,4,0,0,0,0,0,0.384
CASE_030214,27681.62,0.2547,6,8,9,0,0,0,0,0,0.591
CASE_030216,7402.21,-0.1214,4,0,7,1,0,0,1,0,0.374
CASE_030220,37314.39,0.4334,2,4,5,0,0,0,0,1,0.657
CASE_030221,10683.22,-0.0605,8,0,11,0,0,1,1,0,0.412
CASE_030224,2993.6,-0.2031,5,1,8,1,0,0,0,0,0.694
CASE_030225,29934.89,0.2965,6,1,9,0,0,0,0,0,0.336
CASE_030229,11918.52,-0.0376,3,0,6,0,1,0,0,1,0.432
CASE_030231,7692.79,-0.116,3,6,6,0,0,0,0,0,0.83
CASE_030234,44206.52,0.5612,-1,0,2,0,0,0,0,1,0.267
CASE_030236,16664.45,0.0504,1,0,4,1,0,0,0,0,0.575
CASE_030239,63696.57,0.9227,0,3,3,0,1,0,0,0,0.606
CASE_030240,4902.33,-0.1677,-2,1,1,1,0,0,1,1,0.462
CASE_030241,40092.95,0.4849,-3,0,0,0,0,0,0,1,0.379
CASE_030242,2269.12,-0.2166,5,2,8,0,0,0,0,0,0.61
CASE_030244,41238.78,0.5062,1,4,4,0,0,0,1,0,0.737
CASE_030245,4392.8,-0.1772,0,3,3,1,1,1,0,0,0.543
CASE_030246,26633.46,0.2353,3,6,6,0,0,0,1,1,0.22
CASE_030248,196023.93,3.3769,4,0,7,1,0,0,1,1,0.18
CASE_030249,500.0,-0.2494,2,0,5,0,0,0,0,0,0.505
CASE_030257,219116.97,3.8052,-1,0,2,0,0,1,1,0,0.787
CASE_030259,23211.44,0.1718,2,3,5,1,0,1,1,0,0.707
CASE_030260,36398.91,0.4164,3,0,6,0,0,0,0,0,0.392
CASE_030261,35962.52,0.4083,4,7,7,0,0,0,0,0,0.927
CASE_030263,11642.77,-0.0427,0,0,3,0,0,0,0,0,0.857
CASE_030264,34363.43,0.3787,4,0,7,1,0,0,1,1,0.72
CASE_030265,11460.1,-0.0461,-1,2,2,0,0,0,1,1,0.34
CASE_030266,18857.1,0.0911,-3,0,0,0,0,0,1,0,0.837
CASE_030267,3632.68,-0.1913,5,6,8,1,0,0,0,0,0.175
CASE_030270,165201.29,2.8053,6,0,9,0,0,1,0,1,0.495
CASE_030272,3881.48,-0.1867,1,0,4,0,0,0,1,0,0.426
CASE_030273,15935.1,0.0369,2,2,5,1,0,0,1,0,0.772
CASE_030275,85388.68,1.325,8,0,11,0,0,1,0,0,0.554
CASE_030276,5912.3,-0.149,5,0,8,0,0,0,0,0,0.63
CASE_030280,14474.68,0.0098,2,0,5,1,0,0,1,0,0.728
CASE_030281,1499.24,-0.2308,1,0,4,0,0,0,0,1,0.731
CASE_030284,359873.76,6.4158,4,0,7,0,0,0,0,0,0.678
CASE_030285,2292.52,-0.2161,1,0,4,0,1,0,0,1,0.516
CASE_030287,10208.34,-0.0693,3,0,6,1,0,0,0,0,0.262
CASE_030288,10053.5,-0.0722,3,0,6,0,0,1,1,0,0.672
CASE_030292,5002.14,-0.1659,1,0,4,0,0,0,1,0,0.762
CASE_030294,2640.1,-0.2097,-1,1,2,0,0,1,0,1,0.629
CASE_030297,20671.0,0.1247,9,11,12,0,0,1,1,0,0.756
CASE_030298,35146.03,0.3932,3,1,6,0,1,0,0,0,0.33
CASE_030301,17985.96,0.0749,3,0,6,1,0,0,0,1,0.7
CASE_030302,30268.07,0.3027,8,0,11,0,0,1,1,1,0.694
CASE_030307,1341.96,-0.2338,3,0,6,0,0,0,1,1,0.58
CASE_030308,4769.41,-0.1702,3,0,6,0,0,0,1,0,0.505
CASE_030309,4286.52,-0.1792,-2,1,1,0,0,0,1,1,0.52
CASE_030310,20222.18,0.1164,3,6,6,0,0,0,1,0,0.537
CASE_030312,21445.73,0.1391,2,0,5,0,0,1,0,0,0.876
CASE_030314,43915.6,0.5558,-1,0,2,0,0,0,0,0,0.425
CASE_030315,14922.31,0.0181,6,0,9,0,1,0,1,0,0.286
CASE_030316,25210.36,0.2089,2,5,5,0,0,0,0,0,0.266
CASE_030319,10446.14,-0.0649,5,5,8,0,0,0,1,1,0.455
CASE_030322,114742.91,1.8694,3,2,6,0,0,0,1,0,0.248
CASE_030324,1340.9,-0.2338,2,5,5,0,0,0,0,0,0.371
CASE_030326,26660.95,0.2358,0,0,3,0,0,0,0,0,0.504
CASE_030328,1934.84,-0.2228,-1,1,2,0,0,0,1,1,0.321
CASE_030335,11737.85,-0.041,-1,1,2,0,0,0,0,0,0.524
CASE_030337,49352.91,0.6567,-3,0,0,0,0,0,0,0,0.881
CASE_030338,17688.87,0.0694,-1,0,2,1,0,0,0,1,0.637
CASE_030341,2678.16,-0.209,9,8,12,0,0,0,0,1,0.677
CASE_030349,3497.92,-0.1938,3,0,6,0,0,0,0,0,0.708
CASE_030351,902.11,-0.2419,2,4,5,0,0,0,0,0,0.726
CASE_030352,29975.82,0.2973,-3,0,0,0,0,0,0,0,0.538
CASE_030353,13819.53,-0.0023,3,0,6,1,0,0,0,0,0.644
CASE_030356,12924.43,-0.0189,6,2,9,0,0,0,0,0,0.269
CASE_030358,21227.34,0.135,4,0,7,0,0,0,0,1,0.819
CASE_030362,7867.89,-0.1127,3,0,6,0,0,0,1,0,0.592
CASE_030364,9091.87,-0.09,-2,1,1,0,0,0,0,0,0.608
CASE_030366,7842.98,-0.1132,2,0,5,1,0,0,1,0,0.586
CASE_030368,75637.75,1.1442,8,0,11,0,0,0,1,0,0.7
CASE_030369,243977.53,4.2663,5,0,8,1,0,0,1,1,0.359
CASE_030370,1967.37,-0.2222,2,0,5,0,0,0,0,0,0.483
CASE_030371,6186.87,-0.1439,2,0,5,0,0,0,1,1,0.83
CASE_030372,1510.82,-0.2306,1,4,4,0,0,0,0,0,0.503
CASE_030373,4324.05,-0.1785,4,7,7,1,0,0,0,0,0.746
CASE_030375,8184.91,-0.1068,-1,0,2,0,0,0,0,0,0.75
CASE_030377,14784.66,0.0156,2,0,5,0,0,0,1,0,0.164
CASE_030378,6799.27,-0.1325,-3,0,0,0,0,0,0,0,0.861
CASE_030379,17860.38,0.0726,11,10,14,0,0,1,0,0,0.11
CASE_030380,3360.29,-0.1963,7,5,10,0,0,1,0,0,0.486
CASE_030381,3116.01,-0.2009,4,1,7,0,0,0,1,0,0.898
CASE_030383,3058.67,-0.2019,3,2,6,0,0,0,1,1,0.493
CASE_030387,34179.91,0.3753,2,5,5,0,0,0,0,0,0.389
CASE_030390,4011.4,-0.1843,0,2,3,1,0,0,0,1,0.472
CASE_030391,8489.8,-0.1012,4,5,7,1,0,0,1,0,0.417
CASE_030392,199957.18,3.4499,2,0,5,0,0,0,0,0,0.934
CASE_030394,21273.09,0.1359,4,0,7,0,0,0,0,1,0.724
CASE_030397,42395.0,0.5276,7,0,10,0,0,1,0,1,0.439
CASE_030398,812.35,-0.2436,9,0,12,0,0,1,1,0,0.425
CASE_030399,18343.83,0.0816,3,0,6,0,0,0,0,0,0.165
CASE_030400,26950.76,0.2412,0,2,3,1,0,0,1,0,0.512
CASE_030402,32162.24,0.3378,0,3,3,0,0,0,1,0,0.395
CASE_030403,8173.65,-0.1071,7,0,10,0,0,0,1,0,0.536
CASE_030404,13786.55,-0.003,4,7,7,0,0,0,1,0,0.187
CASE_030405,18732.84,0.0888,3,0,6,1,0,1,0,1,0.772
CASE_030407,36963.46,0.4269,-3,0,0,0,0,0,1,0,0.691
CASE_030413,5841.37,-0.1503,3,0,6,0,0,0,1,0,0.388
CASE_030415,21640.1,0.1427,12,0,15,0,0,0,1,1,0.446
CASE_030417,17561.5,0.0671,3,5,6,0,0,0,0,0,0.252
CASE_030419,10463.21,-0.0646,0,3,3,1,0,1,1,1,0.542
CASE_030420,1529.16,-0.2303,6,0,9,0,0,0,0,0,0.583
CASE_030421,1796.81,-0.2253,7,7,10,0,0,0,0,0,0.753
CASE_030424,73025.66,1.0957,3,0,6,1,0,0,1,0,0.589
CASE_030426,22216.34,0.1534,0,3,3,0,0,0,0,0,0.658
CASE_030427,8940.56,-0.0928,6,0,9,0,0,1,1,1,0.369
CASE_030429,87685.01,1.3676,2,0,5,0,0,0,0,0,0.172
CASE_030431,16588.67,0.049,-3,0,0,0,0,0,1,0,0.037
CASE_030434,13689.42,-0.0048,4,0,7,0,0,0,1,0,0.628
CASE_030435,9936.11,-0.0744,3,4,6,0,0,0,0,1,0.908
CASE_030441,32766.57,0.3491,-3,0,0,0,1,0,0,0,0.901
CASE_030445,72005.07,1.0768,5,0,8,0,0,0,1,1,0.615
CASE_030448,9143.13,-0.0891,-3,0,0,0,0,0,0,1,0.52
CASE_030449,35335.98,0.3967,1,0,4,0,0,1,1,1,0.596
CASE_030450,1849.49,-0.2244,4,7,7,0,0,1,1,1,0.479
CASE_030451,10114.18,-0.0711,1,0,4,1,0,0,0,0,0.768
CASE_030453,1675.02,-0.2276,-3,0,0,0,0,0,1,1,0.842
CASE_030454,105048.81,1.6897,5,0,8,0,0,0,0,1,0.538
CASE_030455,33196.59,0.357,2,0,5,1,0,0,1,1,0.431
CASE_030458,75745.59,1.1462,3,0,6,0,0,0,1,0,0.666
CASE_030460,26389.8,0.2308,5,0,8,0,1,1,0,0,0.51
CASE_030461,26755.56,0.2376,-3,0,0,1,0,0,1,0,0.743
CASE_030462,41777.49,0.5162,8,0,11,0,0,0,0,1,0.576
CASE_030463,19086.23,0.0953,-1,0,2,0,0,0,1,0,0.826
CASE_030464,11013.44,-0.0544,4,0,7,1,0,1,0,0,0.655
CASE_030465,9405.83,-0.0842,0,3,3,0,0,0,0,0,0.693
CASE_030467,2430.74,-0.2136,0,0,3,1,0,0,0,0,0.874
CASE_030468,111056.76,1.8011,-3,0,0,0,0,0,0,0,0.651
CASE_030469,35098.24,0.3923,1,4,4,0,0,0,0,1,0.395
CASE_030472,44559.27,0.5678,-2,1,1,0,0,0,0,0,0.538
CASE_030474,21242.07,0.1353,7,0,10,0,0,0,0,0,0.779
CASE_030475,15081.53,0.0211,2,5,5,1,0,0,1,1,0.796
CASE_030476,13427.77,-0.0096,1,0,4,0,0,1,0,0,0.767
CASE_030477,26491.86,0.2327,4,0,7,0,0,0,0,1,0.663
CASE_030480,5254.17,-0.1612,0,0,3,0,0,0,1,0,0.825
CASE_030483,29410.62,0.2868,5,5,8,0,0,0,1,1,0.757
CASE_030484,31486.37,0.3253,10,0,13,0,0,0,1,0,0.875
CASE_030485,31462.39,0.3249,3,2,6,1,0,0,1,0,0.084
CASE_030488,37534.81,0.4375,1,4,4,0,1,0,0,0,0.45
CASE_030489,13246.93,-0.013,0,3,3,0,0,0,0,0,0.139
