complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_024917,2026-02-11 07:35:33.834126427,2026-02-11 04:28:15.114158265,Loan App Scam,Card,2482.1,Tamil Nadu,Chennai,Chennai,Area-55,76563,13.106281975740687,80.3225566674729,Semi-Urban,Kotak Mahindra Bank,Android,1,0,0.488,133,2,Loan App Scam
CASE_024918,2025-03-17 13:48:29.611847938,2025-03-17 10:01:34.041132830,OTP Fraud,Card,20201.4,Tamil Nadu,Chennai,Chennai,Area-1,68353,13.093189927433734,80.27831212249967,Semi-Urban,HDFC Bank,Android,1,1,0.354,162,4,OTP Fraud
CASE_024919,2025-03-02 20:26:35.897035839,2025-03-02 19:31:34.201423526,Investment Scam,Net Banking,54178.53,Maharashtra,Mumbai City,Mumbai,Area-51,76137,19.07876342351401,72.84460833793962,Semi-Urban,Kotak Mahindra Bank,iOS,0,1,0.321,99,3,Investment Scam
CASE_024920,2024-03-25 13:31:30.691646667,2024-03-25 11:34:26.778807506,UPI Fraud,Wallet,6630.1,Delhi,New Delhi,Delhi,Area-52,57259,28.6168424840107,77.2040391901856,Urban,Punjab National Bank,Android,0,0,0.597,57,7,UPI Fraud
CASE_024921,2024-04-16 05:18:12.394622767,2024-04-15 23:02:19.054052440,Marketplace Fraud (OLX/e-commerce),Card,6187.28,West Bengal,Kolkata,Kolkata,Area-47,60301,22.612489036546148,88.28857239377949,Urban,HDFC Bank,iOS,0,0,0.304,86,7,Marketplace Fraud (OLX/e-commerce)
CASE_024922,2026-05-08 21:08:49.345835100,2026-05-08 15:10:22.808620647,Phishing,Card,4001.96,Delhi,New Delhi,Delhi,Area-40,48863,28.65487584449535,77.0986687174088,Urban,Canara Bank,Desktop,0,0,0.733,47,7,Phishing
CASE_024923,2024-12-14 18:30:09.346027190,2024-12-14 14:42:03.249859180,UPI Fraud,NEFT,8383.22,West Bengal,Kolkata,Kolkata,Area-1,76642,22.563200398891095,88.40316703752714,Rural,Bank of Baroda,Android,0,1,0.471,153,2,UPI Fraud
CASE_024924,2024-01-19 05:24:09.878791681,2024-01-19 02:48:06.373460928,Investment Scam,Wallet,20129.11,Delhi,New Delhi,Delhi,Area-12,68523,28.676893681404316,77.1742294112326,Urban,ICICI Bank,Desktop,0,0,0.546,10,2,Investment Scam
CASE_024925,2025-11-29 06:10:13.043116286,2025-11-28 17:17:21.631413102,OTP Fraud,NEFT,7554.58,Gujarat,Ahmedabad,Ahmedabad,Area-43,44777,22.989429372280068,72.56002330578504,Semi-Urban,Punjab National Bank,Android,0,1,0.795,177,5,OTP Fraud
CASE_024926,2026-06-08 22:19:08.886346562,2026-06-08 16:04:11.177765012,Card Fraud,UPI,70864.61,Gujarat,Ahmedabad,Ahmedabad,Area-28,56197,22.963861772299342,72.49525285205655,Urban,Canara Bank,Android,1,1,0.94,161,1,Card Fraud
CASE_024927,2024-06-03 10:25:27.809178317,2024-06-03 08:32:28.811349051,UPI Fraud,UPI,5320.2,Gujarat,Ahmedabad,Ahmedabad,Area-29,82963,23.004076379313307,72.47895849002475,Urban,Kotak Mahindra Bank,Desktop,0,0,0.742,30,5,UPI Fraud
CASE_024928,2024-03-18 22:04:32.108950549,2024-03-18 18:57:27.248243649,Impersonation (Digital Arrest/Officer),UPI,11812.39,Tamil Nadu,Chennai,Chennai,Area-40,54410,13.155465245107491,80.28559451338114,Semi-Urban,Punjab National Bank,Android,0,0,0.94,187,6,Impersonation (Digital Arrest/Officer)
CASE_024929,2024-01-05 23:16:10.312878153,2024-01-05 21:36:39.647926309,UPI Fraud,UPI,3875.94,Karnataka,Bengaluru Urban,Bengaluru,Area-6,61153,12.969698903739468,77.6145154930519,Urban,HDFC Bank,Android,1,0,0.822,234,1,UPI Fraud
CASE_024930,2026-04-29 12:45:40.951215502,2026-04-29 09:42:11.864619344,UPI Fraud,Net Banking,41328.77,Gujarat,Ahmedabad,Ahmedabad,Area-14,72955,23.020087749229045,72.59312974221545,Rural,Punjab National Bank,Android,0,0,0.663,61,6,UPI Fraud
CASE_024931,2024-04-28 04:27:17.251845756,2024-04-28 00:04:12.768823624,Card Fraud,UPI,5175.06,Delhi,New Delhi,Delhi,Area-48,51395,28.571414171277954,77.18035431905818,Urban,Axis Bank,iOS,0,0,0.582,199,2,Card Fraud
CASE_024932,2025-12-21 14:28:33.281022763,2025-12-21 11:55:47.318550892,UPI Fraud,Net Banking,18882.12,Gujarat,Surat,Surat,Area-36,76662,21.07838702080345,72.78056472791806,Urban,SBI,Android,0,0,0.717,6,5,UPI Fraud
CASE_024933,2024-10-26 22:46:14.991578402,2024-10-26 12:54:15.248281654,Loan App Scam,Net Banking,35386.46,Gujarat,Ahmedabad,Ahmedabad,Area-43,59481,23.028348143209563,72.5290024163565,Urban,Punjab National Bank,Android,1,0,0.781,92,5,Loan App Scam
CASE_024934,2026-02-10 11:02:09.882593444,2026-02-10 08:08:49.905839652,Marketplace Fraud (OLX/e-commerce),Wallet,11015.43,Maharashtra,Pune,Pune,Area-4,40303,18.463631973107148,73.78885611426438,Semi-Urban,Kotak Mahindra Bank,Desktop,1,0,0.397,199,7,Marketplace Fraud (OLX/e-commerce)
CASE_024935,2025-02-09 23:25:25.092982882,2025-02-09 20:32:43.799113095,Social Engineering (Romance/Job),UPI,28898.24,Delhi,New Delhi,Delhi,Area-21,55535,28.558643793981837,77.0746594112864,Urban,Bank of Baroda,iOS,0,0,0.862,167,2,Social Engineering (Romance/Job)
CASE_024936,2024-10-14 11:03:37.011400445,2024-10-14 07:42:25.674391210,Card Fraud,Card,18002.16,Rajasthan,Jaipur,Jaipur,Area-54,66646,27.037770492524558,75.79145816594303,Urban,Canara Bank,Android,0,1,0.67,150,2,Card Fraud
CASE_024937,2024-12-14 22:54:40.324149157,2024-12-14 20:23:52.585352112,Phishing,UPI,13360.11,Maharashtra,Pune,Pune,Area-42,78405,18.499786976616278,73.89759437486498,Urban,Axis Bank,Android,1,1,0.746,218,6,Phishing
CASE_024938,2024-04-14 01:06:18.943915475,2024-04-13 20:25:50.061605481,Fake Customer Care,UPI,63783.35,Maharashtra,Mumbai City,Mumbai,Area-1,40463,19.115652497798028,72.90565713733224,Semi-Urban,SBI,Desktop,1,1,0.35,214,1,Fake Customer Care
CASE_024939,2025-11-25 05:00:46.985621374,2025-11-24 23:23:24.599410638,UPI Fraud,Card,1892.54,Maharashtra,Mumbai City,Mumbai,Area-43,56924,19.20330169155084,72.84161802635049,Semi-Urban,SBI,Android,1,0,0.377,147,5,UPI Fraud
CASE_024940,2024-09-07 22:57:20.785989467,2024-09-07 16:42:52.068113774,UPI Fraud,Card,30223.91,Rajasthan,Jaipur,Jaipur,Area-21,50706,26.958470165545336,75.85635356017895,Semi-Urban,SBI,Android,1,0,0.652,179,3,UPI Fraud
CASE_024941,2026-02-13 07:04:51.078862511,2026-02-13 03:08:30.142084159,Card Fraud,UPI,13291.68,Delhi,New Delhi,Delhi,Area-7,65408,28.681807964486747,77.25609208280707,Urban,ICICI Bank,Desktop,0,0,0.908,128,4,Card Fraud
CASE_024942,2024-03-17 08:19:51.823429307,2024-03-17 03:11:30.204939882,Investment Scam,IMPS,59290.96,Maharashtra,Pune,Pune,Area-42,62449,18.556678334105417,73.80553830171483,Semi-Urban,HDFC Bank,Desktop,0,0,0.552,51,6,Investment Scam
CASE_024943,2024-02-22 11:15:30.381772172,2024-02-22 07:54:07.233962832,Card Fraud,Net Banking,1552.23,Maharashtra,Pune,Pune,Area-16,78387,18.53256771302841,73.86355335175323,Semi-Urban,Canara Bank,Android,1,0,0.758,210,3,Card Fraud
CASE_024944,2025-11-20 04:02:31.485873631,2025-11-19 20:39:04.197976395,Investment Scam,Card,33278.17,Telangana,Hyderabad,Hyderabad,Area-55,42810,17.38796660526199,78.48478365467084,Urban,ICICI Bank,iOS,0,0,0.353,37,3,Investment Scam
CASE_024945,2025-06-08 01:38:26.011828737,2025-06-07 19:16:19.277550653,Card Fraud,NEFT,6768.32,Delhi,New Delhi,Delhi,Area-47,56557,28.65500016802273,77.13567825383477,Urban,Axis Bank,Desktop,0,1,0.454,184,5,Card Fraud
CASE_024946,2024-08-07 21:52:32.301505012,2024-08-07 20:22:12.882117014,UPI Fraud,Wallet,4857.75,Maharashtra,Thane,Thane,Area-1,57569,19.25607431403096,73.008694909885,Semi-Urban,Kotak Mahindra Bank,Desktop,0,0,0.636,100,3,UPI Fraud
CASE_024947,2026-04-30 00:43:06.486970445,2026-04-29 15:20:29.175220549,UPI Fraud,UPI,4728.82,Karnataka,Bengaluru Urban,Bengaluru,Area-54,49253,12.955847487865615,77.66778912521666,Urban,Punjab National Bank,Android,0,0,0.295,34,5,UPI Fraud
CASE_024948,2025-03-10 10:45:19.151142643,2025-03-10 08:34:39.333546147,Fake Customer Care,IMPS,3154.88,Tamil Nadu,Chennai,Chennai,Area-30,64360,12.957756711039021,80.27534612801351,Rural,Punjab National Bank,Feature Phone,0,0,0.758,102,5,Fake Customer Care
CASE_024949,2024-08-18 08:06:28.684150047,2024-08-18 04:27:22.090878308,Impersonation (Digital Arrest/Officer),NEFT,63150.08,Delhi,New Delhi,Delhi,Area-19,53969,28.709462286718566,77.30144257497098,Urban,Canara Bank,Android,1,1,0.471,104,3,Impersonation (Digital Arrest/Officer)
CASE_024950,2024-11-15 11:34:57.716086907,2024-11-15 07:58:12.080067970,Impersonation (Digital Arrest/Officer),UPI,277645.0,Telangana,Hyderabad,Hyderabad,Area-57,61807,17.41483720609572,78.49912322153986,Urban,Axis Bank,iOS,0,0,0.357,45,5,Impersonation (Digital Arrest/Officer)
CASE_024951,2026-03-05 00:31:31.705474016,2026-03-04 19:19:49.938700780,Card Fraud,IMPS,5394.23,Tamil Nadu,Chennai,Chennai,Area-27,51131,13.053744863341919,80.14580909476174,Urban,SBI,Android,1,0,0.523,174,1,Card Fraud
CASE_024952,2025-01-15 18:57:53.041440425,2025-01-15 16:32:18.004151855,Phishing,Net Banking,5647.86,Tamil Nadu,Chennai,Chennai,Area-5,63165,13.080531997828434,80.26786427502073,Urban,Punjab National Bank,iOS,0,0,0.845,206,5,Phishing
CASE_024953,2025-06-09 06:12:39.098884866,2025-06-09 04:12:17.117118813,Investment Scam,UPI,32392.06,Maharashtra,Thane,Thane,Area-53,51429,19.16846548606164,73.06245909983585,Semi-Urban,HDFC Bank,Android,0,1,0.451,46,6,Investment Scam
CASE_024954,2024-03-20 22:16:01.245374106,2024-03-20 18:13:54.386496294,UPI Fraud,IMPS,5700.6,Delhi,New Delhi,Delhi,Area-30,47939,28.600206640600092,77.24345453454637,Semi-Urban,Kotak Mahindra Bank,iOS,0,0,0.492,52,9,UPI Fraud
CASE_024955,2024-08-31 06:03:14.401093507,2024-08-30 21:51:28.017040119,Investment Scam,Card,24114.09,Uttar Pradesh,Lucknow,Lucknow,Area-48,50207,26.837425281963007,80.9767452704491,Semi-Urban,ICICI Bank,Android,1,0,0.48,117,8,Investment Scam
CASE_024956,2025-08-27 16:23:41.741105008,2025-08-27 05:57:35.461008996,Loan App Scam,NEFT,7783.99,Maharashtra,Thane,Thane,Area-27,69607,19.23216540891902,73.03839302251814,Urban,Punjab National Bank,Desktop,1,1,0.537,7,4,Loan App Scam
CASE_024957,2025-12-07 08:52:18.405508337,2025-12-07 08:02:57.335710004,OTP Fraud,UPI,6348.13,Rajasthan,Jaipur,Jaipur,Area-6,59388,26.9083682707488,75.75982556155637,Urban,Axis Bank,iOS,1,0,0.879,36,2,OTP Fraud
CASE_024958,2026-05-05 09:46:22.796224066,2026-05-05 08:17:06.165815786,Investment Scam,UPI,2932.61,Delhi,New Delhi,Delhi,Area-34,68401,28.709961778154074,77.26783991943917,Urban,Kotak Mahindra Bank,Desktop,1,1,0.541,220,7,Investment Scam
CASE_024959,2025-12-30 07:05:15.062386376,2025-12-29 21:23:47.789877854,UPI Fraud,UPI,2468.38,Telangana,Hyderabad,Hyderabad,Area-5,49233,17.41024118488085,78.50047253907432,Urban,HDFC Bank,Android,0,0,0.765,133,3,UPI Fraud
CASE_024960,2025-05-30 23:18:49.696047825,2025-05-30 19:00:38.515766293,Marketplace Fraud (OLX/e-commerce),IMPS,5266.83,Maharashtra,Nashik,Nashik,Area-51,46839,19.864100653037333,73.80430814821221,Urban,Canara Bank,Android,0,0,0.301,220,2,Marketplace Fraud (OLX/e-commerce)
CASE_024961,2025-07-02 10:30:33.339067977,2025-07-02 07:30:57.239661492,Loan App Scam,UPI,78361.05,Tamil Nadu,Chennai,Chennai,Area-56,67231,13.016864874803407,80.3450493613072,Urban,HDFC Bank,Android,0,1,0.484,180,5,Loan App Scam
CASE_024962,2025-09-08 18:14:27.246744441,2025-09-08 13:33:51.480138488,Remote Access Scam,UPI,8455.1,Maharashtra,Thane,Navi Mumbai,Area-19,60448,18.97727351704723,72.97549375623551,Rural,Axis Bank,Android,0,0,0.322,65,3,Remote Access Scam
CASE_024963,2025-11-13 17:40:22.421819185,2025-11-13 16:35:02.580254883,Phishing,UPI,30505.47,West Bengal,Kolkata,Kolkata,Area-49,77466,22.568791015246337,88.38972376139174,Semi-Urban,Bank of Baroda,Android,1,0,0.612,174,6,Phishing
CASE_024964,2024-02-07 22:32:25.752825229,2024-02-07 21:51:40.398236233,Investment Scam,UPI,11605.31,Maharashtra,Thane,Thane,Area-26,80283,19.215751553747737,72.86568660311599,Urban,HDFC Bank,iOS,0,0,0.37,1,2,Investment Scam
CASE_024965,2025-11-25 13:41:02.431440563,2025-11-25 12:14:58.470543027,Loan App Scam,Wallet,21827.21,Maharashtra,Thane,Navi Mumbai,Area-29,69351,18.984424014306523,72.96281815250438,Urban,ICICI Bank,Android,1,0,0.242,59,7,Loan App Scam
CASE_024966,2024-04-07 18:43:48.521623181,2024-04-07 16:08:14.237178454,Social Engineering (Romance/Job),Wallet,43355.37,Maharashtra,Mumbai City,Mumbai,Area-11,45399,19.105204732019978,72.86877209662869,Urban,HDFC Bank,iOS,1,0,0.558,119,4,Social Engineering (Romance/Job)
CASE_024967,2025-11-16 23:30:54.819592100,2025-11-16 19:44:24.042490423,Phishing,UPI,48896.68,Rajasthan,Jaipur,Jaipur,Area-52,70834,26.91981627309703,75.7710114533832,Urban,Axis Bank,iOS,1,1,0.714,206,6,Phishing
CASE_024968,2025-12-11 09:31:07.666093123,2025-12-11 06:05:22.463333361,OTP Fraud,UPI,5529.33,Gujarat,Ahmedabad,Ahmedabad,Area-9,75601,23.154488025808423,72.59402211704183,Semi-Urban,HDFC Bank,Android,1,0,0.134,165,3,OTP Fraud
CASE_024969,2025-04-12 21:53:02.157751873,2025-04-12 20:44:52.150764868,Fake Customer Care,Wallet,99640.58,Delhi,New Delhi,Delhi,Area-14,75441,28.6916019795642,77.21678470761647,Rural,Punjab National Bank,Desktop,0,0,0.291,164,1,Fake Customer Care
CASE_024970,2024-02-14 15:14:33.484290671,2024-02-14 15:12:31.872026770,Investment Scam,Wallet,41377.53,Maharashtra,Mumbai City,Mumbai,Area-20,69248,19.136496341004914,72.93423296777884,Urban,Canara Bank,Android,0,1,0.033,210,6,Investment Scam
CASE_024971,2024-09-19 10:12:33.812541358,2024-09-19 09:15:42.244493496,OTP Fraud,IMPS,12251.0,Uttar Pradesh,Lucknow,Lucknow,Area-12,81926,26.87481916973615,80.98215513031091,Urban,Kotak Mahindra Bank,Android,0,1,0.449,150,1,OTP Fraud
CASE_024972,2024-07-04 21:36:20.788728314,2024-07-04 19:30:08.683437215,Fake Customer Care,NEFT,10952.72,Maharashtra,Thane,Navi Mumbai,Area-56,82721,18.997644253451472,73.02833868529844,Urban,Punjab National Bank,Android,1,0,0.636,55,4,Fake Customer Care
CASE_024973,2025-10-02 02:15:40.990190652,2025-10-01 19:31:06.008689240,OTP Fraud,IMPS,22273.48,Maharashtra,Thane,Thane,Area-34,51348,19.23071433739504,73.02560876249854,Semi-Urban,SBI,Android,1,1,0.782,57,3,OTP Fraud
CASE_024974,2025-07-05 11:02:22.249830983,2025-07-05 08:46:41.954688706,UPI Fraud,ATM,7277.57,Maharashtra,Pune,Pune,Area-24,44881,18.51033348784609,73.83575148480382,Urban,HDFC Bank,Android,0,0,0.92,3,6,UPI Fraud
CASE_024975,2024-08-10 17:06:54.523614015,2024-08-10 16:41:38.611889418,Card Fraud,IMPS,3488.86,Maharashtra,Pune,Pune,Area-37,72523,18.595710187802613,73.79639719560099,Rural,ICICI Bank,Android,1,0,0.502,71,6,Card Fraud
CASE_024976,2025-01-31 18:42:42.955815874,2025-01-31 12:34:19.104395024,UPI Fraud,Net Banking,3980.81,Uttar Pradesh,Lucknow,Lucknow,Area-22,69260,26.772387314364316,81.0340041313928,Urban,ICICI Bank,Desktop,0,0,0.731,204,2,UPI Fraud
CASE_024977,2024-06-22 03:34:44.401358731,2024-06-21 21:50:40.104843138,Marketplace Fraud (OLX/e-commerce),IMPS,17293.32,Telangana,Hyderabad,Hyderabad,Area-2,72737,17.436978370570877,78.53591851016199,Urban,SBI,Android,1,0,0.532,131,6,Marketplace Fraud (OLX/e-commerce)
CASE_024978,2025-01-17 01:09:05.190320230,2025-01-16 21:23:17.947633371,Card Fraud,UPI,3335.3,Maharashtra,Nagpur,Nagpur,Area-29,58349,21.21113917718263,79.21123445474159,Urban,Kotak Mahindra Bank,iOS,1,0,0.559,215,4,Card Fraud
CASE_024979,2026-03-30 13:22:17.905163715,2026-03-30 11:32:29.806638941,Phishing,Net Banking,7085.65,West Bengal,Kolkata,Kolkata,Area-24,48801,22.63678042826123,88.31889231638569,Semi-Urban,Axis Bank,Android,1,0,0.344,220,7,Phishing
CASE_024980,2025-12-08 14:12:44.260130377,2025-12-08 13:42:14.492167093,UPI Fraud,UPI,51684.08,West Bengal,Kolkata,Kolkata,Area-13,45690,22.56732120573253,88.32266382745321,Urban,Kotak Mahindra Bank,Android,0,0,0.462,15,4,UPI Fraud
CASE_024981,2025-12-27 22:25:28.900855004,2025-12-27 20:04:13.553264506,Phishing,UPI,2922.4,Maharashtra,Pune,Pune,Area-31,71377,18.47625294250539,73.86939613881663,Urban,HDFC Bank,Android,0,1,0.534,63,5,Phishing
CASE_024982,2024-07-06 17:38:09.115062896,2024-07-06 15:40:35.763205847,UPI Fraud,Card,27863.87,Maharashtra,Thane,Navi Mumbai,Area-26,80544,18.990053357847714,72.97420683061893,Semi-Urban,Bank of Baroda,Android,0,0,0.028,12,1,UPI Fraud
CASE_024983,2024-11-04 01:51:11.209967013,2024-11-03 18:11:57.973646205,Loan App Scam,UPI,54085.68,Maharashtra,Thane,Thane,Area-45,74871,19.12508250644885,72.91364696709888,Rural,Punjab National Bank,iOS,0,0,0.679,27,3,Loan App Scam
CASE_024984,2026-02-26 03:00:54.039862688,2026-02-25 21:24:11.416381121,OTP Fraud,Wallet,13668.25,Delhi,New Delhi,Delhi,Area-12,69707,28.56454370096833,77.35065504803018,Semi-Urban,Axis Bank,Android,0,0,0.593,106,4,OTP Fraud
CASE_024985,2025-03-03 05:16:18.262371557,2025-03-02 22:16:46.316333823,Investment Scam,Net Banking,12269.03,Maharashtra,Mumbai City,Mumbai,Area-23,61176,19.080471754785194,72.88172230020518,Urban,Punjab National Bank,iOS,0,0,0.67,200,3,Investment Scam
CASE_024986,2024-05-31 18:17:49.872114647,2024-05-31 12:00:24.200952949,Remote Access Scam,NEFT,35631.06,Delhi,New Delhi,Delhi,Area-15,79869,28.601822697224836,77.28468752280169,Urban,SBI,Desktop,0,0,0.497,147,5,Remote Access Scam
CASE_024987,2025-01-14 05:23:39.243786598,2025-01-14 03:46:13.470689122,Impersonation (Digital Arrest/Officer),UPI,7094.89,Maharashtra,Thane,Navi Mumbai,Area-23,48358,19.023283863125933,73.02185703112677,Urban,ICICI Bank,Android,1,1,0.602,100,5,Impersonation (Digital Arrest/Officer)
CASE_024988,2024-04-26 04:19:47.540624624,2024-04-25 21:48:05.077524366,Card Fraud,IMPS,6250.42,West Bengal,Kolkata,Kolkata,Area-14,68340,22.54600041357544,88.35810264954097,Urban,Punjab National Bank,Android,0,0,0.632,65,2,Card Fraud
CASE_024989,2025-08-24 22:15:19.882997312,2025-08-24 19:17:58.712842241,Card Fraud,Card,2302.55,Maharashtra,Nagpur,Nagpur,Area-31,64606,21.069723782793673,79.05519826943974,Urban,Punjab National Bank,Android,1,1,0.861,120,5,Card Fraud
CASE_024990,2024-11-15 03:20:00.548756231,2024-11-15 01:26:21.570966862,OTP Fraud,Card,24897.99,Tamil Nadu,Chennai,Chennai,Area-24,70778,13.088640261934792,80.27772553110871,Urban,Kotak Mahindra Bank,iOS,1,0,0.775,107,6,OTP Fraud
CASE_024991,2025-11-03 12:50:52.596705042,2025-11-03 12:02:42.363572739,UPI Fraud,UPI,2144.71,Tamil Nadu,Chennai,Chennai,Area-25,57166,13.068973347521386,80.35449402653131,Semi-Urban,Axis Bank,Android,0,0,0.318,23,5,UPI Fraud
CASE_024992,2024-08-30 17:29:24.540201063,2024-08-30 16:49:48.646004189,Investment Scam,UPI,60310.7,West Bengal,Kolkata,Kolkata,Area-57,41183,22.4834410758748,88.43428579715454,Urban,SBI,iOS,1,0,0.471,40,7,Investment Scam
CASE_024993,2026-02-19 11:08:16.575463025,2026-02-19 04:42:09.623183638,OTP Fraud,UPI,2406.99,Karnataka,Bengaluru Urban,Bengaluru,Area-29,49386,12.976565293739723,77.5973060415923,Urban,Kotak Mahindra Bank,Android,1,0,0.902,180,6,OTP Fraud
CASE_024994,2025-05-02 21:48:11.670028985,2025-05-02 18:49:31.168286167,Phishing,Net Banking,5203.33,Delhi,New Delhi,Delhi,Area-33,55154,28.65510171033505,77.19857733441096,Semi-Urban,ICICI Bank,iOS,0,1,0.478,121,2,Phishing
CASE_024995,2024-07-25 23:21:19.996368343,2024-07-25 17:26:32.737117708,Fake Customer Care,Card,25655.85,Maharashtra,Pune,Pune,Area-32,67625,18.554634341959794,73.89269377684235,Urban,Punjab National Bank,Android,0,0,0.48,220,2,Fake Customer Care
CASE_024996,2024-10-11 13:56:28.709781209,2024-10-11 12:20:50.782374874,UPI Fraud,NEFT,12333.02,Maharashtra,Mumbai City,Mumbai,Area-21,63753,19.095230739109752,72.90164890960074,Rural,Bank of Baroda,iOS,1,0,0.839,99,2,UPI Fraud
CASE_024997,2025-03-12 09:35:15.057023846,2025-03-12 04:29:31.543385036,Card Fraud,UPI,1441.58,Maharashtra,Thane,Thane,Area-54,75139,19.16096406953034,72.90092902460938,Urban,ICICI Bank,Android,1,1,0.554,32,4,Card Fraud
CASE_024998,2025-12-30 17:50:05.765560801,2025-12-30 14:27:20.749762870,Impersonation (Digital Arrest/Officer),Net Banking,59430.59,Maharashtra,Pune,Pune,Area-17,47190,18.445771488119405,73.82313344222753,Urban,SBI,Android,0,0,0.256,145,2,Impersonation (Digital Arrest/Officer)
CASE_024999,2025-02-24 10:18:32.068450929,2025-02-24 09:28:23.401490271,Investment Scam,UPI,18975.98,Tamil Nadu,Chennai,Chennai,Area-18,64306,13.028060044514312,80.26105041002127,Rural,Kotak Mahindra Bank,Android,1,1,0.566,1,3,Investment Scam
CASE_025000,2025-08-01 08:55:03.569511291,2025-08-01 05:16:27.127996496,Impersonation (Digital Arrest/Officer),IMPS,55750.69,West Bengal,Kolkata,Kolkata,Area-7,73268,22.537601455027158,88.36697770229398,Semi-Urban,ICICI Bank,Android,1,0,0.635,218,6,Impersonation (Digital Arrest/Officer)
CASE_025001,2025-11-07 21:56:43.878490450,2025-11-07 18:36:38.830209292,Investment Scam,UPI,8665.79,Delhi,New Delhi,Delhi,Area-15,77504,28.632186328363183,77.1540989989567,Rural,Axis Bank,Android,1,0,0.574,29,9,Investment Scam
CASE_025002,2025-03-22 04:13:17.340755039,2025-03-22 01:57:54.615100898,Impersonation (Digital Arrest/Officer),IMPS,8886.47,Gujarat,Ahmedabad,Ahmedabad,Area-59,47221,23.120663946604854,72.59726065257651,Semi-Urban,HDFC Bank,iOS,1,0,0.599,121,5,Impersonation (Digital Arrest/Officer)
CASE_025003,2025-10-09 04:28:18.346754207,2025-10-08 18:34:55.748794004,UPI Fraud,UPI,16706.03,Delhi,New Delhi,Delhi,Area-26,72179,28.559755376737247,77.09375403863415,Urban,ICICI Bank,Android,1,0,0.583,203,4,UPI Fraud
CASE_025004,2024-01-04 07:54:44.376521366,2024-01-03 23:39:27.355725031,Remote Access Scam,ATM,8436.4,Tamil Nadu,Chennai,Chennai,Area-27,59782,13.053410399450286,80.24663506149149,Urban,ICICI Bank,Android,0,0,0.478,137,3,Remote Access Scam
CASE_025005,2024-10-17 08:24:22.084387622,2024-10-17 07:54:15.094290756,Remote Access Scam,Card,17170.76,Karnataka,Bengaluru Urban,Bengaluru,Area-19,75844,12.87314454053541,77.67464293068208,Rural,ICICI Bank,Android,1,0,0.698,9,2,Remote Access Scam
CASE_025006,2026-05-11 14:50:56.780721846,2026-05-11 12:12:19.762053356,Phishing,Net Banking,3438.7,Maharashtra,Thane,Thane,Area-38,58917,19.23116595809307,72.99311291039706,Urban,Punjab National Bank,Android,0,0,0.296,169,2,Phishing
CASE_025007,2024-09-09 22:46:55.337117486,2024-09-09 20:48:28.385061320,Investment Scam,IMPS,58855.26,Delhi,New Delhi,Delhi,Area-21,54717,28.62477883865239,77.22576484338167,Urban,Punjab National Bank,iOS,0,0,0.35,144,3,Investment Scam
CASE_025008,2026-05-10 03:22:26.135765040,2026-05-09 22:04:15.678757921,OTP Fraud,IMPS,1640.54,Gujarat,Surat,Surat,Area-18,64143,21.07787918766831,72.83268078712082,Urban,ICICI Bank,Android,0,1,0.877,79,7,OTP Fraud
CASE_025009,2025-12-10 10:37:37.671892185,2025-12-10 06:57:19.702736624,Fake Customer Care,NEFT,32533.04,Maharashtra,Thane,Thane,Area-1,59443,19.179578002201893,72.94583090590329,Urban,ICICI Bank,iOS,0,1,0.931,208,6,Fake Customer Care
CASE_025010,2024-02-21 06:27:25.794435313,2024-02-21 04:09:47.620691145,Phishing,UPI,19309.65,Delhi,New Delhi,Delhi,Area-55,70557,28.60652851549517,77.16728171202287,Urban,Kotak Mahindra Bank,Desktop,1,1,0.557,200,7,Phishing
CASE_025011,2024-10-02 02:15:32.548470463,2024-10-02 00:01:43.359715983,Impersonation (Digital Arrest/Officer),UPI,43113.57,Maharashtra,Nagpur,Nagpur,Area-48,53732,21.12488015268858,79.15619602302588,Semi-Urban,Canara Bank,Android,0,0,0.471,75,5,Impersonation (Digital Arrest/Officer)
CASE_025012,2026-04-16 11:11:54.460080359,2026-04-16 05:29:30.632599533,Investment Scam,UPI,63202.87,West Bengal,Kolkata,Kolkata,Area-30,60630,22.67233062353874,88.3002789835059,Urban,Axis Bank,iOS,0,0,0.18,187,3,Investment Scam
CASE_025013,2024-03-12 01:10:13.894430398,2024-03-11 16:48:21.842209318,Card Fraud,Card,12685.22,Maharashtra,Mumbai City,Mumbai,Area-11,40317,18.978666885514958,72.83355806423751,Urban,Punjab National Bank,iOS,0,0,0.308,99,3,Card Fraud
CASE_025014,2025-11-29 19:29:08.343891968,2025-11-29 17:31:16.736356705,Investment Scam,UPI,39781.07,Delhi,New Delhi,Delhi,Area-39,81988,28.616477394355464,77.09092585619075,Urban,Punjab National Bank,Android,0,1,0.594,149,4,Investment Scam
CASE_025015,2026-01-13 20:04:24.153560839,2026-01-13 18:01:09.436779678,UPI Fraud,UPI,6726.59,Maharashtra,Pune,Pune,Area-6,52371,18.571167817246717,73.78637819756243,Urban,Kotak Mahindra Bank,Android,1,0,0.212,94,4,UPI Fraud
