complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_017935,CLUSTER_0140,ACC_030051|ACC_018773|ACC_001920|ACC_003931,ACC_003931,E
CASE_017936,CLUSTER_0508,ACC_024318|ACC_025058|ACC_009161|ACC_037743|ACC_025058,ACC_025058,D
CASE_017937,CLUSTER_0511,ACC_027305|ACC_015093|ACC_017726|ACC_015093,ACC_015093,D
CASE_017938,CLUSTER_0463,ACC_031819|ACC_027820|ACC_013456|ACC_006539|ACC_013821,ACC_013821,A
CASE_017939,CLUSTER_0069,ACC_007335|ACC_027629|ACC_001105|ACC_022665|ACC_009331,ACC_009331,A
CASE_017940,CLUSTER_0615,ACC_030308|ACC_039319|ACC_017855|ACC_012206,ACC_012206,A
CASE_017941,CLUSTER_0322,ACC_021583|ACC_010020|ACC_033235|ACC_031173,ACC_031173,A
CASE_017942,CLUSTER_0032,ACC_011797|ACC_004537|ACC_038288|ACC_014855|ACC_003832,ACC_003832,A
CASE_017943,CLUSTER_0254,ACC_006791|ACC_011619|ACC_024644|ACC_027730|ACC_005893,ACC_005893,B
CASE_017944,CLUSTER_0115,ACC_009264|ACC_000923|ACC_005599|ACC_028781|ACC_005599|ACC_028781,ACC_028781,A
CASE_017945,CLUSTER_0041,ACC_034109|ACC_035310|ACC_019141|ACC_033896,ACC_033896,D
CASE_017946,CLUSTER_0631,ACC_011518|ACC_014247|ACC_018020|ACC_029636|ACC_011990,ACC_011990,B
CASE_017947,CLUSTER_0302,ACC_036483|ACC_032107|ACC_022587|ACC_032107|ACC_013614|ACC_032107,ACC_032107,B
CASE_017948,CLUSTER_0369,ACC_003792|ACC_018358|ACC_014718|ACC_018358,ACC_018358,E
CASE_017949,CLUSTER_0119,ACC_012297|ACC_008933|ACC_025404|ACC_008933|ACC_025404|ACC_003267,ACC_003267,A
CASE_017950,CLUSTER_0294,ACC_024749|ACC_035928|ACC_008235|ACC_024828,ACC_024828,A
CASE_017951,CLUSTER_0110,ACC_006570|ACC_005241|ACC_010340|ACC_017785|ACC_036651,ACC_036651,B
CASE_017952,CLUSTER_0341,ACC_006168|ACC_018272|ACC_011469|ACC_029037,ACC_029037,E
CASE_017953,CLUSTER_0257,ACC_003933|ACC_019844|ACC_034458|ACC_022567,ACC_022567,B
CASE_017954,CLUSTER_0241,ACC_030467|ACC_004487|ACC_031965|ACC_017172|ACC_006824|ACC_038382|ACC_031965,ACC_031965,A
CASE_017955,CLUSTER_0129,ACC_002695|ACC_032606|ACC_018231|ACC_015779|ACC_032606,ACC_032606,E
CASE_017956,CLUSTER_0155,ACC_020751|ACC_014688|ACC_027398|ACC_017993|ACC_014688,ACC_014688,E
CASE_017957,CLUSTER_0630,ACC_012019|ACC_022580|ACC_005719|ACC_023936|ACC_023354|ACC_022580|ACC_023936,ACC_023936,D
CASE_017958,CLUSTER_0330,ACC_030592|ACC_035485|ACC_030824|ACC_000416|ACC_017220|ACC_035485|ACC_030971,ACC_030971,A
CASE_017959,CLUSTER_0070,ACC_022721|ACC_025663|ACC_013630|ACC_032895|ACC_009278|ACC_032895|ACC_038447,ACC_038447,B
CASE_017960,CLUSTER_0640,ACC_034183|ACC_020233|ACC_005747|ACC_020233|ACC_006460,ACC_006460,A
CASE_017961,CLUSTER_0498,ACC_007330|ACC_037193|ACC_016311|ACC_007741|ACC_007233|ACC_038588|ACC_007741,ACC_007741,A
CASE_017962,CLUSTER_0356,ACC_039347|ACC_035444|ACC_004873|ACC_032968|ACC_004873,ACC_004873,A
CASE_017963,CLUSTER_0347,ACC_016798|ACC_023171|ACC_029718|ACC_024571|ACC_023171,ACC_023171,B
CASE_017964,CLUSTER_0107,ACC_009055|ACC_037468|ACC_004809|ACC_037468,ACC_037468,D
CASE_017965,CLUSTER_0451,ACC_004034|ACC_009310|ACC_007066|ACC_009310,ACC_009310,D
CASE_017966,CLUSTER_0305,ACC_019123|ACC_005708|ACC_025085,ACC_025085,D
CASE_017967,CLUSTER_0235,ACC_027017|ACC_023280|ACC_004933|ACC_022940|ACC_023280|ACC_020156,ACC_020156,A
CASE_017968,CLUSTER_0155,ACC_025830|ACC_000117|ACC_014688|ACC_032404|ACC_000117|ACC_017993,ACC_017993,D
CASE_017969,CLUSTER_0453,ACC_024624|ACC_019866|ACC_012313|ACC_018395|ACC_019866,ACC_019866,D
CASE_017970,CLUSTER_0498,ACC_034112|ACC_019301|ACC_016311|ACC_007741|ACC_038588|ACC_019301,ACC_019301,A
CASE_017971,CLUSTER_0388,ACC_022566|ACC_002513|ACC_019790|ACC_031890,ACC_031890,E
CASE_017972,CLUSTER_0639,ACC_007167|ACC_015049|ACC_035263|ACC_037565,ACC_037565,B
CASE_017973,CLUSTER_0040,ACC_006260|ACC_013128|ACC_025509,ACC_025509,E
CASE_017974,CLUSTER_0017,ACC_034285|ACC_028064|ACC_039250|ACC_014960|ACC_039619,ACC_039619,A
CASE_017975,CLUSTER_0522,ACC_001509|ACC_011305|ACC_035638,ACC_035638,E
CASE_017976,CLUSTER_0187,ACC_036910|ACC_023777|ACC_018561|ACC_024679|ACC_018561|ACC_023777,ACC_023777,A
CASE_017977,CLUSTER_0632,ACC_022271|ACC_020783|ACC_004053,ACC_004053,A
CASE_017978,CLUSTER_0236,ACC_037549|ACC_014696|ACC_014057|ACC_028997|ACC_014057|ACC_003123,ACC_003123,A
CASE_017979,CLUSTER_0274,ACC_003875|ACC_013101|ACC_001323|ACC_004012,ACC_004012,D
CASE_017980,CLUSTER_0324,ACC_031230|ACC_029245|ACC_019811|ACC_009215|ACC_029245,ACC_029245,A
CASE_017981,CLUSTER_0409,ACC_018201|ACC_030792|ACC_002628|ACC_027825,ACC_027825,A
CASE_017982,CLUSTER_0494,ACC_024627|ACC_000712|ACC_003441|ACC_000712|ACC_003441,ACC_003441,B
CASE_017983,CLUSTER_0053,ACC_000289|ACC_015458|ACC_014340|ACC_025460|ACC_029053|ACC_014340,ACC_014340,D
CASE_017984,CLUSTER_0409,ACC_016634|ACC_027825|ACC_030792|ACC_002628,ACC_002628,A
CASE_017985,CLUSTER_0373,ACC_025817|ACC_021387|ACC_004400,ACC_004400,D
CASE_017986,CLUSTER_0064,ACC_023846|ACC_005371|ACC_013340|ACC_005371,ACC_005371,D
CASE_017987,CLUSTER_0053,ACC_000656|ACC_029053|ACC_025460|ACC_014340|ACC_000609,ACC_000609,B
CASE_017988,CLUSTER_0492,ACC_020029|ACC_015865|ACC_013400,ACC_013400,D
CASE_017989,CLUSTER_0494,ACC_010854|ACC_035890|ACC_000712|ACC_003441|ACC_016494,ACC_016494,D
CASE_017990,CLUSTER_0016,ACC_025814|ACC_027752|ACC_003251|ACC_010093|ACC_003251,ACC_003251,A
CASE_017991,CLUSTER_0530,ACC_032643|ACC_000920|ACC_035312|ACC_012705|ACC_000920,ACC_000920,B
CASE_017992,CLUSTER_0177,ACC_023677|ACC_036279|ACC_012399|ACC_035171,ACC_035171,A
CASE_017993,CLUSTER_0630,ACC_035496|ACC_035406|ACC_022580|ACC_035406,ACC_035406,A
CASE_017994,CLUSTER_0266,ACC_021731|ACC_020482|ACC_031409|ACC_020482|ACC_001015|ACC_015151|ACC_029008,ACC_029008,B
CASE_017995,CLUSTER_0469,ACC_010280|ACC_007677|ACC_028386|ACC_007677,ACC_007677,E
CASE_017996,CLUSTER_0358,ACC_029810|ACC_014093|ACC_007714,ACC_007714,D
CASE_017997,CLUSTER_0466,ACC_032985|ACC_014538|ACC_014284|ACC_004088,ACC_004088,B
CASE_017998,CLUSTER_0598,ACC_021845|ACC_020207|ACC_036455|ACC_011025,ACC_011025,A
CASE_017999,CLUSTER_0638,ACC_020361|ACC_034909|ACC_006894|ACC_034909|ACC_003126,ACC_003126,A
CASE_018000,CLUSTER_0177,ACC_028615|ACC_036279|ACC_012399|ACC_036279,ACC_036279,E
CASE_018001,CLUSTER_0279,ACC_008670|ACC_027841|ACC_024815|ACC_020675|ACC_024815,ACC_024815,A
CASE_018002,CLUSTER_0613,ACC_010693|ACC_026836|ACC_019477|ACC_037730,ACC_037730,A
CASE_018003,CLUSTER_0342,ACC_037424|ACC_006169|ACC_004792|ACC_011048,ACC_011048,A
CASE_018004,CLUSTER_0281,ACC_012720|ACC_017600|ACC_020449|ACC_017600|ACC_020449|ACC_017600,ACC_017600,D
CASE_018005,CLUSTER_0560,ACC_006642|ACC_000899|ACC_018131|ACC_006918,ACC_006918,D
CASE_018006,CLUSTER_0497,ACC_003767|ACC_000103|ACC_018462|ACC_002383|ACC_018462|ACC_000103|ACC_001828,ACC_001828,A
CASE_018007,CLUSTER_0410,ACC_031653|ACC_003742|ACC_005549|ACC_003742,ACC_003742,B
CASE_018008,CLUSTER_0321,ACC_032470|ACC_015726|ACC_000925|ACC_028572,ACC_028572,A
CASE_018009,CLUSTER_0534,ACC_037701|ACC_007427|ACC_032610|ACC_022008,ACC_022008,A
CASE_018010,CLUSTER_0345,ACC_004408|ACC_026556|ACC_026377|ACC_017521|ACC_026377,ACC_026377,D
CASE_018011,CLUSTER_0350,ACC_014400|ACC_011337|ACC_010015|ACC_006677|ACC_003558|ACC_011337,ACC_011337,E
CASE_018012,CLUSTER_0639,ACC_029305|ACC_037565|ACC_035263|ACC_015049,ACC_015049,B
CASE_018013,CLUSTER_0094,ACC_025687|ACC_003616|ACC_018861|ACC_003616|ACC_008450|ACC_030672,ACC_030672,D
CASE_018014,CLUSTER_0145,ACC_011190|ACC_008851|ACC_019416|ACC_038909,ACC_038909,B
CASE_018015,CLUSTER_0120,ACC_009249|ACC_001473|ACC_037788|ACC_001473,ACC_001473,B
CASE_018016,CLUSTER_0547,ACC_034532|ACC_028517|ACC_020768,ACC_020768,A
CASE_018017,CLUSTER_0071,ACC_001606|ACC_022050|ACC_018883,ACC_018883,D
CASE_018018,CLUSTER_0425,ACC_014548|ACC_028937|ACC_024000|ACC_003223|ACC_035003|ACC_028937|ACC_035003,ACC_035003,A
CASE_018019,CLUSTER_0356,ACC_008100|ACC_035444|ACC_004873|ACC_006233|ACC_032968,ACC_032968,B
CASE_018020,CLUSTER_0069,ACC_007110|ACC_009331|ACC_027629|ACC_022665|ACC_027629,ACC_027629,A
CASE_018021,CLUSTER_0087,ACC_028450|ACC_027151|ACC_036971,ACC_036971,A
CASE_018022,CLUSTER_0322,ACC_006909|ACC_031173|ACC_033235|ACC_031173,ACC_031173,A
CASE_018023,CLUSTER_0409,ACC_022243|ACC_030792|ACC_027825|ACC_030792,ACC_030792,D
CASE_018024,CLUSTER_0381,ACC_018073|ACC_034031|ACC_021228|ACC_034031,ACC_034031,B
CASE_018025,CLUSTER_0418,ACC_023774|ACC_010521|ACC_036886|ACC_010521|ACC_030650,ACC_030650,A
CASE_018026,CLUSTER_0398,ACC_017588|ACC_020891|ACC_027775,ACC_027775,D
CASE_018027,CLUSTER_0491,ACC_026021|ACC_031798|ACC_013989|ACC_031798|ACC_014812,ACC_014812,D
CASE_018028,CLUSTER_0144,ACC_027780|ACC_005570|ACC_013566,ACC_013566,B
CASE_018029,CLUSTER_0309,ACC_019035|ACC_034908|ACC_030621|ACC_004073|ACC_030621|ACC_004229,ACC_004229,B
CASE_018030,CLUSTER_0225,ACC_035865|ACC_001687|ACC_025521|ACC_007742|ACC_001687,ACC_001687,B
CASE_018031,CLUSTER_0592,ACC_012052|ACC_023522|ACC_023276,ACC_023276,D
CASE_018032,CLUSTER_0348,ACC_011992|ACC_012307|ACC_016872|ACC_006012|ACC_012307|ACC_017775,ACC_017775,D
CASE_018033,CLUSTER_0180,ACC_005398|ACC_035879|ACC_032358|ACC_005301|ACC_026762,ACC_026762,B
CASE_018034,CLUSTER_0114,ACC_002287|ACC_001618|ACC_019239,ACC_019239,A
CASE_018035,CLUSTER_0307,ACC_023937|ACC_019621|ACC_025734,ACC_025734,D
CASE_018036,CLUSTER_0530,ACC_025902|ACC_012705|ACC_037293|ACC_000920,ACC_000920,E
CASE_018037,CLUSTER_0239,ACC_031908|ACC_007553|ACC_002700|ACC_001156,ACC_001156,A
CASE_018038,CLUSTER_0597,ACC_028226|ACC_019061|ACC_029388|ACC_008759|ACC_038266|ACC_019061|ACC_038266,ACC_038266,A
CASE_018039,CLUSTER_0160,ACC_021488|ACC_018273|ACC_014246|ACC_032712|ACC_005022|ACC_017110,ACC_017110,A
CASE_018040,CLUSTER_0380,ACC_008125|ACC_003589|ACC_003922|ACC_003589,ACC_003589,B
CASE_018041,CLUSTER_0223,ACC_029843|ACC_011791|ACC_035532,ACC_035532,D
CASE_018042,CLUSTER_0390,ACC_031020|ACC_035961|ACC_022657,ACC_022657,E
CASE_018043,CLUSTER_0602,ACC_002329|ACC_029666|ACC_039899|ACC_039851,ACC_039851,A
CASE_018044,CLUSTER_0187,ACC_034473|ACC_018561|ACC_013033|ACC_024679,ACC_024679,D
CASE_018045,CLUSTER_0615,ACC_025499|ACC_011174|ACC_012206|ACC_004218|ACC_012206|ACC_017855|ACC_011174,ACC_011174,B
CASE_018046,CLUSTER_0407,ACC_011731|ACC_008870|ACC_037010|ACC_021714,ACC_021714,D
CASE_018047,CLUSTER_0019,ACC_005768|ACC_017682|ACC_029659|ACC_020447|ACC_019768,ACC_019768,B
CASE_018048,CLUSTER_0098,ACC_019428|ACC_003631|ACC_010883|ACC_032886|ACC_039456|ACC_010883,ACC_010883,A
CASE_018049,CLUSTER_0346,ACC_011044|ACC_023709|ACC_002206|ACC_001802|ACC_015427,ACC_015427,A
CASE_018050,CLUSTER_0208,ACC_027493|ACC_020647|ACC_022574|ACC_020647|ACC_022574|ACC_020647|ACC_009574,ACC_009574,A
CASE_018051,CLUSTER_0640,ACC_033944|ACC_005747|ACC_028991|ACC_005747,ACC_005747,A
CASE_018052,CLUSTER_0098,ACC_027433|ACC_012404|ACC_039456|ACC_003631|ACC_010883|ACC_003631,ACC_003631,A
CASE_018053,CLUSTER_0356,ACC_010133|ACC_004873|ACC_006233|ACC_035444|ACC_004873,ACC_004873,E
CASE_018054,CLUSTER_0017,ACC_025306|ACC_000921|ACC_039250|ACC_032736|ACC_039619|ACC_039250|ACC_000921,ACC_000921,A
CASE_018055,CLUSTER_0422,ACC_009949|ACC_038259|ACC_028466|ACC_038259,ACC_038259,D
CASE_018056,CLUSTER_0183,ACC_014838|ACC_034342|ACC_006599|ACC_027391|ACC_034342,ACC_034342,D
CASE_018057,CLUSTER_0622,ACC_032531|ACC_006150|ACC_023508|ACC_006150|ACC_036445|ACC_026136,ACC_026136,A
CASE_018058,CLUSTER_0570,ACC_039639|ACC_035626|ACC_031316|ACC_035626,ACC_035626,A
CASE_018059,CLUSTER_0290,ACC_001557|ACC_029360|ACC_021657|ACC_029360,ACC_029360,B
CASE_018060,CLUSTER_0359,ACC_011903|ACC_015499|ACC_018856,ACC_018856,D
CASE_018061,CLUSTER_0558,ACC_032577|ACC_002271|ACC_034565|ACC_037509|ACC_013858|ACC_002271,ACC_002271,B
CASE_018062,CLUSTER_0543,ACC_014893|ACC_017280|ACC_020507|ACC_031547|ACC_005076|ACC_020507,ACC_020507,B
CASE_018063,CLUSTER_0037,ACC_003394|ACC_030273|ACC_022292|ACC_030273|ACC_005245|ACC_022659,ACC_022659,D
CASE_018064,CLUSTER_0066,ACC_017113|ACC_027307|ACC_016878,ACC_016878,E
CASE_018065,CLUSTER_0465,ACC_006005|ACC_009198|ACC_037548|ACC_007808|ACC_037548,ACC_037548,A
CASE_018066,CLUSTER_0180,ACC_037329|ACC_035879|ACC_026762|ACC_005301|ACC_032358,ACC_032358,A
CASE_018067,CLUSTER_0615,ACC_015223|ACC_017855|ACC_012206|ACC_011174|ACC_017855|ACC_012206|ACC_028606,ACC_028606,A
CASE_018068,CLUSTER_0110,ACC_009454|ACC_005241|ACC_017785|ACC_036651|ACC_010340,ACC_010340,D
CASE_018069,CLUSTER_0110,ACC_032877|ACC_017785|ACC_005241|ACC_010340|ACC_005241,ACC_005241,D
CASE_018070,CLUSTER_0505,ACC_013903|ACC_001167|ACC_008196|ACC_037013|ACC_008196,ACC_008196,E
CASE_018071,CLUSTER_0579,ACC_024300|ACC_021878|ACC_012588,ACC_012588,B
CASE_018072,CLUSTER_0358,ACC_002535|ACC_007714|ACC_014093,ACC_014093,D
CASE_018073,CLUSTER_0627,ACC_026058|ACC_032725|ACC_028350|ACC_032725,ACC_032725,D
CASE_018074,CLUSTER_0281,ACC_038843|ACC_022559|ACC_017600|ACC_023009,ACC_023009,B
CASE_018075,CLUSTER_0558,ACC_028934|ACC_034565|ACC_019083|ACC_034565|ACC_013858|ACC_034565|ACC_037509,ACC_037509,A
CASE_018076,CLUSTER_0180,ACC_033997|ACC_005301|ACC_035879|ACC_032358|ACC_005301,ACC_005301,D
CASE_018077,CLUSTER_0607,ACC_030564|ACC_028109|ACC_030038|ACC_031219,ACC_031219,E
CASE_018078,CLUSTER_0110,ACC_014597|ACC_010340|ACC_017785|ACC_010340|ACC_036651,ACC_036651,D
CASE_018079,CLUSTER_0183,ACC_025291|ACC_027391|ACC_034342|ACC_027391|ACC_006599,ACC_006599,A
CASE_018080,CLUSTER_0600,ACC_011240|ACC_034307|ACC_028787|ACC_028647|ACC_028281|ACC_028787|ACC_019687,ACC_019687,B
CASE_018081,CLUSTER_0637,ACC_025146|ACC_004154|ACC_011157|ACC_013965,ACC_013965,A
CASE_018082,CLUSTER_0342,ACC_003241|ACC_006169|ACC_004792|ACC_011048,ACC_011048,A
CASE_018083,CLUSTER_0101,ACC_025562|ACC_029125|ACC_030378|ACC_028105|ACC_029125|ACC_028105|ACC_035860,ACC_035860,A
CASE_018084,CLUSTER_0147,ACC_024498|ACC_004250|ACC_003234|ACC_004250,ACC_004250,D
CASE_018085,CLUSTER_0265,ACC_007166|ACC_034815|ACC_003719|ACC_029797,ACC_029797,A
CASE_018086,CLUSTER_0185,ACC_034640|ACC_037694|ACC_036175|ACC_037694,ACC_037694,A
CASE_018087,CLUSTER_0206,ACC_022732|ACC_018327|ACC_005259|ACC_018327|ACC_032279|ACC_027093|ACC_005259,ACC_005259,A
CASE_018088,CLUSTER_0119,ACC_007567|ACC_025404|ACC_034675|ACC_008933,ACC_008933,A
CASE_018089,CLUSTER_0622,ACC_018308|ACC_006150|ACC_023508|ACC_026136|ACC_006150,ACC_006150,B
CASE_018090,CLUSTER_0086,ACC_008042|ACC_026068|ACC_017927,ACC_017927,A
CASE_018091,CLUSTER_0307,ACC_011338|ACC_025734|ACC_019621,ACC_019621,B
CASE_018092,CLUSTER_0589,ACC_004753|ACC_031486|ACC_015285,ACC_015285,D
CASE_018093,CLUSTER_0631,ACC_027454|ACC_035968|ACC_018020|ACC_035968|ACC_011990,ACC_011990,B
CASE_018094,CLUSTER_0489,ACC_037841|ACC_039907|ACC_021754,ACC_021754,A
CASE_018095,CLUSTER_0211,ACC_026367|ACC_000030|ACC_012458|ACC_007254,ACC_007254,D
CASE_018096,CLUSTER_0586,ACC_015181|ACC_027113|ACC_027998|ACC_039551|ACC_015447|ACC_027113|ACC_015447,ACC_015447,E
CASE_018097,CLUSTER_0239,ACC_006039|ACC_002700|ACC_007553|ACC_002700,ACC_002700,A
CASE_018098,CLUSTER_0058,ACC_025792|ACC_032119|ACC_039674|ACC_009679|ACC_032119|ACC_009679,ACC_009679,B
CASE_018099,CLUSTER_0588,ACC_021204|ACC_038943|ACC_008159|ACC_038943,ACC_038943,B
CASE_018100,CLUSTER_0599,ACC_002531|ACC_027513|ACC_009104|ACC_014025,ACC_014025,B
CASE_018101,CLUSTER_0280,ACC_031205|ACC_015964|ACC_007743|ACC_019249|ACC_015964,ACC_015964,D
CASE_018102,CLUSTER_0112,ACC_031696|ACC_023441|ACC_018074|ACC_023441,ACC_023441,D
CASE_018103,CLUSTER_0519,ACC_009171|ACC_006139|ACC_036703|ACC_006139|ACC_009714,ACC_009714,A
CASE_018104,CLUSTER_0407,ACC_011760|ACC_008870|ACC_031750|ACC_026906|ACC_031750|ACC_000895|ACC_008870,ACC_008870,D
CASE_018105,CLUSTER_0381,ACC_009786|ACC_034031|ACC_021228|ACC_034031,ACC_034031,D
CASE_018106,CLUSTER_0626,ACC_030701|ACC_028182|ACC_000279|ACC_003348|ACC_000279,ACC_000279,D
CASE_018107,CLUSTER_0224,ACC_019328|ACC_014113|ACC_020573|ACC_030655|ACC_036780|ACC_001909,ACC_001909,B
CASE_018108,CLUSTER_0305,ACC_009903|ACC_005708|ACC_025085,ACC_025085,D
CASE_018109,CLUSTER_0501,ACC_017776|ACC_019738|ACC_005419|ACC_026698|ACC_019738,ACC_019738,D
CASE_018110,CLUSTER_0042,ACC_015336|ACC_018106|ACC_000189|ACC_028582,ACC_028582,A
CASE_018111,CLUSTER_0062,ACC_016898|ACC_021185|ACC_021040|ACC_019885|ACC_000800|ACC_019885|ACC_000800,ACC_000800,A
CASE_018112,CLUSTER_0206,ACC_028377|ACC_027093|ACC_004683|ACC_005259|ACC_018327|ACC_027093,ACC_027093,D
CASE_018113,CLUSTER_0640,ACC_023297|ACC_006460|ACC_020233|ACC_005747|ACC_028991,ACC_028991,D
CASE_018114,CLUSTER_0034,ACC_020886|ACC_030974|ACC_012158|ACC_010677,ACC_010677,D
CASE_018115,CLUSTER_0321,ACC_013991|ACC_015726|ACC_028572|ACC_015726,ACC_015726,D
CASE_018116,CLUSTER_0114,ACC_015572|ACC_001618|ACC_019239,ACC_019239,A
CASE_018117,CLUSTER_0163,ACC_028831|ACC_027832|ACC_001898|ACC_027832|ACC_023654,ACC_023654,E
CASE_018118,CLUSTER_0345,ACC_005193|ACC_002609|ACC_017521|ACC_001721|ACC_026377,ACC_026377,D
CASE_018119,CLUSTER_0408,ACC_038377|ACC_006820|ACC_038235|ACC_020698|ACC_039194|ACC_020698,ACC_020698,A
CASE_018120,CLUSTER_0317,ACC_018308|ACC_021570|ACC_038075|ACC_021570|ACC_002930,ACC_002930,B
CASE_018121,CLUSTER_0257,ACC_025019|ACC_019844|ACC_034458|ACC_022567,ACC_022567,E
CASE_018122,CLUSTER_0045,ACC_033342|ACC_025330|ACC_026673|ACC_006716|ACC_025330,ACC_025330,A
CASE_018123,CLUSTER_0297,ACC_023604|ACC_029312|ACC_014465|ACC_033712|ACC_038196,ACC_038196,A
CASE_018124,CLUSTER_0077,ACC_018368|ACC_012811|ACC_034336|ACC_008365|ACC_034336|ACC_020223,ACC_020223,E
CASE_018125,CLUSTER_0202,ACC_033193|ACC_014253|ACC_016078|ACC_013756|ACC_037021|ACC_020957,ACC_020957,B
CASE_018126,CLUSTER_0615,ACC_012629|ACC_028606|ACC_012206|ACC_028606|ACC_004218|ACC_017855|ACC_004218,ACC_004218,B
CASE_018127,CLUSTER_0058,ACC_024646|ACC_009679|ACC_039674|ACC_032119|ACC_002302|ACC_032119,ACC_032119,A
CASE_018128,CLUSTER_0110,ACC_036938|ACC_010340|ACC_017785|ACC_036651|ACC_005241,ACC_005241,B
CASE_018129,CLUSTER_0252,ACC_022882|ACC_013794|ACC_038236|ACC_017037|ACC_013794|ACC_032198,ACC_032198,D
CASE_018130,CLUSTER_0279,ACC_015876|ACC_018258|ACC_027841|ACC_024815|ACC_027841,ACC_027841,D
CASE_018131,CLUSTER_0155,ACC_021180|ACC_032404|ACC_000117|ACC_017993|ACC_027398,ACC_027398,A
CASE_018132,CLUSTER_0157,ACC_002670|ACC_038874|ACC_015136|ACC_038874,ACC_038874,B
CASE_018133,CLUSTER_0618,ACC_008872|ACC_022465|ACC_034576|ACC_022465|ACC_029416,ACC_029416,E
CASE_018134,CLUSTER_0185,ACC_006966|ACC_037694|ACC_020365|ACC_036175,ACC_036175,E
CASE_018135,CLUSTER_0191,ACC_011253|ACC_021356|ACC_003946|ACC_033834,ACC_033834,E
CASE_018136,CLUSTER_0550,ACC_014329|ACC_013557|ACC_027185,ACC_027185,B
CASE_018137,CLUSTER_0193,ACC_021995|ACC_038655|ACC_034800|ACC_038655,ACC_038655,A
CASE_018138,CLUSTER_0190,ACC_039791|ACC_009088|ACC_005704|ACC_009088,ACC_009088,A
CASE_018139,CLUSTER_0114,ACC_016556|ACC_019239|ACC_001618,ACC_001618,B
CASE_018140,CLUSTER_0068,ACC_006511|ACC_031160|ACC_027970,ACC_027970,D
CASE_018141,CLUSTER_0061,ACC_003865|ACC_019118|ACC_010181|ACC_033932,ACC_033932,D
CASE_018142,CLUSTER_0161,ACC_000353|ACC_030604|ACC_035653|ACC_030604|ACC_008241,ACC_008241,B
CASE_018143,CLUSTER_0144,ACC_028521|ACC_005570|ACC_013566,ACC_013566,D
CASE_018144,CLUSTER_0573,ACC_027029|ACC_015330|ACC_027258|ACC_019377,ACC_019377,E
CASE_018145,CLUSTER_0410,ACC_011339|ACC_013890|ACC_005549|ACC_013890,ACC_013890,A
CASE_018146,CLUSTER_0041,ACC_033788|ACC_012335|ACC_019141|ACC_035310|ACC_012335|ACC_035310|ACC_013789,ACC_013789,B
CASE_018147,CLUSTER_0378,ACC_002076|ACC_030662|ACC_016500|ACC_030662|ACC_026138,ACC_026138,D
CASE_018148,CLUSTER_0132,ACC_001488|ACC_036183|ACC_024226|ACC_011189,ACC_011189,E
CASE_018149,CLUSTER_0190,ACC_004801|ACC_017396|ACC_009088|ACC_017396,ACC_017396,B
CASE_018150,CLUSTER_0107,ACC_023379|ACC_004809|ACC_036831|ACC_037468,ACC_037468,B
CASE_018151,CLUSTER_0570,ACC_006118|ACC_031316|ACC_029468|ACC_010971|ACC_011638|ACC_015544|ACC_029468,ACC_029468,B
CASE_018152,CLUSTER_0449,ACC_015218|ACC_012903|ACC_024220|ACC_027340|ACC_012903,ACC_012903,D
CASE_018153,CLUSTER_0102,ACC_018787|ACC_037195|ACC_037396,ACC_037396,D
CASE_018154,CLUSTER_0180,ACC_026644|ACC_026762|ACC_032358|ACC_035879,ACC_035879,D
CASE_018155,CLUSTER_0436,ACC_032613|ACC_033439|ACC_023643,ACC_023643,A
CASE_018156,CLUSTER_0494,ACC_004808|ACC_000712|ACC_003441|ACC_000712,ACC_000712,D
CASE_018157,CLUSTER_0407,ACC_004037|ACC_037010|ACC_021714|ACC_000895|ACC_037010|ACC_008870|ACC_021714,ACC_021714,A
CASE_018158,CLUSTER_0254,ACC_017982|ACC_011619|ACC_027730|ACC_024644|ACC_036395|ACC_005893|ACC_024644,ACC_024644,D
CASE_018159,CLUSTER_0380,ACC_004512|ACC_003922|ACC_003589|ACC_003922,ACC_003922,E
CASE_018160,CLUSTER_0405,ACC_002644|ACC_004374|ACC_012657|ACC_019381,ACC_019381,A
CASE_018161,CLUSTER_0086,ACC_027206|ACC_026068|ACC_017927,ACC_017927,D
CASE_018162,CLUSTER_0613,ACC_003217|ACC_004157|ACC_035819|ACC_026836|ACC_037730|ACC_026836,ACC_026836,D
CASE_018163,CLUSTER_0041,ACC_009077|ACC_012335|ACC_019141|ACC_035310|ACC_028938|ACC_035310|ACC_019141,ACC_019141,D
CASE_018164,CLUSTER_0373,ACC_034721|ACC_021387|ACC_004400,ACC_004400,D
CASE_018165,CLUSTER_0087,ACC_003846|ACC_027151|ACC_036971,ACC_036971,A
CASE_018166,CLUSTER_0037,ACC_000591|ACC_022292|ACC_022659|ACC_025254|ACC_030273,ACC_030273,D
CASE_018167,CLUSTER_0114,ACC_016819|ACC_019239|ACC_001618,ACC_001618,B
CASE_018168,CLUSTER_0383,ACC_021806|ACC_000639|ACC_033787|ACC_019674,ACC_019674,A
CASE_018169,CLUSTER_0077,ACC_001861|ACC_037624|ACC_034336|ACC_037624|ACC_034336|ACC_020223,ACC_020223,E
CASE_018170,CLUSTER_0421,ACC_014561|ACC_002013|ACC_036546|ACC_005274|ACC_036546,ACC_036546,A
CASE_018171,CLUSTER_0570,ACC_026610|ACC_031316|ACC_011638|ACC_035626|ACC_031316,ACC_031316,A
