account_id,account_type,bank_name,account_age_months,city,state,risk_history,prior_complaint_count,prior_withdrawal_count,linked_account_count,linked_upi_count,is_synthetic_mule,mule_role,first_seen_timestamp,last_activity_timestamp
ACC_020376,mule,Axis Bank,55,Bengaluru,Karnataka,none,3,6,1,1,1,first_hop_mule,2026-01-14 20:06:25.995726556,2026-02-14 03:11:08.834583624
ACC_020377,victim,HDFC Bank,92,Nashik,Maharashtra,none,0,1,1,1,0,none,2024-12-26 21:14:39.968875293,2025-09-29 16:11:41.665161141
ACC_020378,high_volume,Punjab National Bank,26,Delhi,Delhi,none,2,0,3,3,0,none,2026-02-20 06:30:32.822761655,2026-04-19 23:37:21.073248184
ACC_020379,mule,Bank of Baroda,29,Lucknow,Uttar Pradesh,none,2,3,2,2,1,first_hop_mule,2025-02-10 20:06:51.746092670,2026-02-03 01:10:59.161382967
ACC_020380,victim,Punjab National Bank,160,Jaipur,Rajasthan,none,0,1,1,1,0,none,2024-12-14 20:05:57.073489666,2025-02-18 12:09:30.155494571
ACC_020381,mule,IDFC First Bank,59,Delhi,Delhi,none,1,2,1,1,1,first_hop_mule,2024-11-24 15:41:41.449703317,2025-07-03 20:23:40.669484962
ACC_020382,ordinary_recipient,IndusInd Bank,167,Delhi,Delhi,none,0,0,0,1,0,none,2024-08-18 08:08:46.516910773,2025-11-27 01:10:26.300393060
ACC_020383,mule,IndusInd Bank,239,Nashik,Maharashtra,none,0,2,2,1,1,first_hop_mule,2025-05-26 09:23:35.560235925,2025-09-12 17:11:57.128634658
ACC_020384,victim,Punjab National Bank,118,Delhi,Delhi,prior_flagged,1,0,2,1,0,none,2025-06-29 18:17:40.708846562,2026-01-17 05:54:26.329228865
ACC_020385,ordinary_recipient,Canara Bank,139,Bengaluru,Karnataka,none,0,2,1,1,0,none,2025-05-03 17:35:20.123633564,2026-03-14 06:45:38.430061675
ACC_020386,high_volume,IDFC First Bank,254,Bengaluru,Karnataka,none,0,0,1,1,0,none,2024-06-04 18:57:50.709774507,2026-01-27 09:28:35.872116288
ACC_020387,victim,ICICI Bank,158,Hyderabad,Telangana,none,0,1,2,1,0,none,2024-07-28 15:50:55.799690925,2024-11-11 09:41:34.845319530
ACC_020388,suspicious_hub,Kotak Mahindra Bank,130,Kolkata,West Bengal,none,1,1,8,6,1,hub_account,2024-03-01 06:08:13.887152387,2026-05-03 11:26:46.660781382
ACC_020389,ordinary_recipient,HDFC Bank,144,Mumbai,Maharashtra,none,0,0,4,5,0,none,2025-04-23 18:03:12.375035264,2025-07-23 10:44:53.520518804
ACC_020390,intermediary,Canara Bank,41,Hyderabad,Telangana,none,2,0,3,1,1,intermediary_mule,2024-08-11 19:58:36.753269453,2026-06-02 20:31:04.377317625
ACC_020391,ordinary_recipient,IndusInd Bank,14,Ahmedabad,Gujarat,none,0,0,0,1,0,none,2025-06-22 03:31:39.556294300,2026-04-30 21:15:23.887258580
ACC_020392,victim,IndusInd Bank,181,Thane,Maharashtra,none,0,0,1,1,0,none,2025-09-05 00:21:30.334417477,2025-10-17 17:26:12.546118530
ACC_020393,intermediary,Punjab National Bank,200,Hyderabad,Telangana,none,3,1,2,1,1,intermediary_mule,2025-04-05 00:52:01.364762984,2025-09-24 00:37:54.959307203
ACC_020394,mule,HDFC Bank,244,Pune,Maharashtra,none,2,4,4,2,1,first_hop_mule,2024-01-17 15:27:33.537428628,2026-04-17 04:16:21.938161246
ACC_020395,victim,Punjab National Bank,246,Pune,Maharashtra,none,1,0,0,1,0,none,2026-05-05 05:27:26.424183249,2026-05-28 14:29:15.589778821
ACC_020396,victim,Bank of Baroda,223,Pune,Maharashtra,none,0,0,1,1,0,none,2025-10-21 05:10:14.568557017,2026-04-23 10:20:12.492103969
ACC_020397,victim,IDFC First Bank,2,Pune,Maharashtra,none,0,0,1,1,0,none,2025-01-02 07:53:43.785758443,2025-09-14 05:44:09.329012934
ACC_020398,victim,IndusInd Bank,241,Hyderabad,Telangana,none,0,0,2,2,0,none,2026-03-26 06:22:51.527921184,2026-05-23 05:14:10.734684173
ACC_020399,high_volume,IDFC First Bank,231,Mumbai,Maharashtra,none,0,0,0,1,0,none,2024-03-14 14:13:33.819787566,2024-12-03 21:44:16.430914853
ACC_020400,victim,Canara Bank,154,Mumbai,Maharashtra,none,0,0,3,2,0,none,2026-06-22 14:11:24.694446221,2026-06-29 15:19:00.669504412
ACC_020401,suspicious_hub,ICICI Bank,6,Hyderabad,Telangana,none,4,2,7,5,1,hub_account,2024-12-30 04:59:18.982998431,2025-05-30 22:10:44.510051954
ACC_020402,ordinary_recipient,Canara Bank,91,Bengaluru,Karnataka,none,1,0,2,2,0,none,2024-03-16 06:40:29.008189172,2024-04-14 15:31:58.808335679
ACC_020403,ordinary_recipient,Axis Bank,152,Delhi,Delhi,none,0,1,1,1,0,none,2025-07-23 09:23:30.497712076,2025-09-01 07:49:51.414013373
ACC_020404,ordinary_recipient,Punjab National Bank,40,Surat,Gujarat,none,0,1,0,1,0,none,2024-11-02 03:53:08.017332386,2025-06-24 12:23:41.677774166
ACC_020405,ordinary_recipient,Union Bank of India,71,Mumbai,Maharashtra,none,0,0,0,1,0,none,2024-12-16 05:29:47.400645982,2025-03-14 12:18:53.034783538
ACC_020406,ordinary_recipient,IndusInd Bank,224,Bengaluru,Karnataka,none,0,0,2,2,0,none,2024-07-28 00:42:01.274649914,2025-11-05 08:02:37.873929651
ACC_020407,victim,Union Bank of India,242,Mumbai,Maharashtra,none,1,0,2,2,0,none,2024-08-13 23:52:17.105042648,2026-05-31 18:24:41.487174667
ACC_020408,mule,SBI,248,Delhi,Delhi,none,3,3,3,1,1,first_hop_mule,2025-03-01 03:33:03.230400816,2025-03-20 06:52:01.257689176
ACC_020409,victim,Axis Bank,87,Lucknow,Uttar Pradesh,prior_flagged,0,0,0,1,0,none,2026-02-08 13:09:16.065256909,2026-04-07 19:48:49.301989100
ACC_020410,victim,SBI,216,Nashik,Maharashtra,none,0,0,3,2,0,none,2025-10-31 14:15:47.270557404,2026-04-01 17:08:07.364046003
ACC_020411,mule,Kotak Mahindra Bank,151,Ahmedabad,Gujarat,none,1,7,1,1,1,cashout_mule,2024-08-07 18:43:15.019982241,2025-02-09 02:29:40.535230441
ACC_020412,ordinary_recipient,SBI,184,Ahmedabad,Gujarat,none,0,0,2,2,0,none,2024-01-14 15:16:25.250185514,2024-12-03 05:33:59.403380437
ACC_020413,mule,Bank of Baroda,130,Ahmedabad,Gujarat,none,0,4,0,1,1,cashout_mule,2025-10-19 22:15:44.854584850,2025-12-09 22:10:38.357514786
ACC_020414,victim,IDFC First Bank,141,Pune,Maharashtra,none,0,1,3,2,0,none,2025-11-28 14:59:47.082209103,2026-01-07 12:55:43.261260480
ACC_020415,ordinary_recipient,SBI,64,Nashik,Maharashtra,none,0,1,1,1,0,none,2025-11-25 18:43:25.479854926,2026-03-14 19:04:31.275708800
ACC_020416,victim,Yes Bank,162,Kolkata,West Bengal,none,0,0,1,1,0,none,2026-01-11 23:26:11.417424873,2026-06-21 18:06:08.420700922
ACC_020417,victim,Axis Bank,240,Jaipur,Rajasthan,none,1,0,0,1,0,none,2024-08-17 02:53:55.705810443,2025-12-09 03:44:47.162333009
ACC_020418,ordinary_recipient,SBI,219,Delhi,Delhi,none,0,0,0,1,0,none,2024-10-31 10:51:43.336407669,2025-09-02 18:44:14.838628510
ACC_020419,ordinary_recipient,SBI,143,Delhi,Delhi,none,1,0,1,1,0,none,2024-09-10 01:20:10.888227154,2025-05-10 17:33:08.409769537
ACC_020420,mule,Kotak Mahindra Bank,165,Hyderabad,Telangana,none,3,1,3,2,1,cashout_mule,2024-08-10 20:56:28.661677256,2025-08-27 07:13:39.579516788
ACC_020421,ordinary_recipient,Bank of Baroda,140,Nagpur,Maharashtra,none,0,1,2,1,0,none,2026-05-30 06:29:44.577349544,2026-06-09 11:35:58.595069325
ACC_020422,mule,Canara Bank,166,Lucknow,Uttar Pradesh,none,3,3,0,1,1,cashout_mule,2026-01-28 02:39:22.173926271,2026-06-11 03:16:24.363143023
ACC_020423,ordinary_recipient,Bank of Baroda,48,Ahmedabad,Gujarat,none,0,0,6,6,0,none,2025-11-02 11:45:13.164123699,2026-04-21 07:56:15.055136598
ACC_020424,intermediary,Canara Bank,139,Thane,Maharashtra,none,3,0,1,1,1,intermediary_mule,2025-11-16 02:36:47.972972661,2025-12-26 12:04:12.404819786
ACC_020425,ordinary_recipient,Bank of Baroda,15,Pune,Maharashtra,none,1,0,1,1,0,none,2025-11-24 06:42:59.587384477,2026-04-21 20:30:02.749081111
ACC_020426,victim,Axis Bank,246,Nashik,Maharashtra,none,0,0,1,1,0,none,2025-09-19 01:42:49.123103932,2025-11-18 02:26:43.487782355
ACC_020427,ordinary_recipient,IndusInd Bank,194,Nashik,Maharashtra,none,0,0,0,1,0,none,2025-01-21 20:40:40.358678162,2025-11-07 03:44:35.370104132
ACC_020428,ordinary_recipient,Canara Bank,37,Delhi,Delhi,none,1,1,3,3,0,none,2024-09-04 00:09:14.321587924,2025-09-26 04:38:22.992489129
ACC_020429,ordinary_recipient,ICICI Bank,241,Indore,Madhya Pradesh,none,1,0,0,1,0,none,2024-02-20 19:17:08.349087750,2025-10-18 09:54:23.973857685
ACC_020430,intermediary,Canara Bank,97,Jaipur,Rajasthan,prior_flagged,2,0,2,2,1,intermediary_mule,2025-06-10 23:35:46.975057200,2026-05-23 02:16:13.666088837
ACC_020431,intermediary,ICICI Bank,60,Lucknow,Uttar Pradesh,none,3,1,1,1,1,intermediary_mule,2025-06-18 19:14:24.494937286,2025-12-28 07:39:32.805399839
ACC_020432,suspicious_hub,HDFC Bank,217,Delhi,Delhi,none,4,4,10,12,1,hub_account,2025-08-31 03:57:20.843580358,2026-03-23 02:50:06.340491165
ACC_020433,victim,ICICI Bank,43,Delhi,Delhi,none,0,0,4,4,0,none,2026-05-19 20:01:55.270965680,2026-06-26 18:21:02.658365833
ACC_020434,intermediary,Bank of Baroda,32,Ahmedabad,Gujarat,none,3,1,1,1,1,intermediary_mule,2024-06-20 21:53:32.236941371,2026-01-17 21:18:53.443436092
ACC_020435,victim,Yes Bank,169,Delhi,Delhi,none,0,0,2,2,0,none,2026-03-17 07:12:44.753077507,2026-04-20 23:15:37.416368509
ACC_020436,mule,Bank of Baroda,65,Nagpur,Maharashtra,none,1,1,3,3,1,cashout_mule,2024-05-01 07:22:56.079361904,2024-06-10 02:40:44.914166144
ACC_020437,ordinary_recipient,Canara Bank,158,Delhi,Delhi,none,0,0,3,1,0,none,2024-05-19 05:55:48.211974662,2025-12-07 16:10:38.412862542
ACC_020438,victim,Bank of Baroda,21,Chennai,Tamil Nadu,none,1,1,2,1,0,none,2025-05-08 05:27:28.732744619,2025-09-07 10:58:21.399496329
ACC_020439,intermediary,Axis Bank,73,Nagpur,Maharashtra,none,4,0,0,1,1,intermediary_mule,2026-01-17 01:18:57.923723347,2026-04-28 15:05:58.829065716
ACC_020440,ordinary_recipient,Punjab National Bank,44,Bengaluru,Karnataka,none,0,1,0,1,0,none,2025-12-04 20:00:58.039587885,2026-01-16 19:22:21.904945006
ACC_020441,mule,Yes Bank,98,Nagpur,Maharashtra,none,1,1,3,2,1,cashout_mule,2025-09-22 13:33:08.187433749,2025-10-30 10:39:04.439310314
ACC_020442,ordinary_recipient,Union Bank of India,214,Bengaluru,Karnataka,none,0,2,1,1,0,none,2025-02-17 17:00:36.802495591,2026-01-16 23:00:15.735808948
ACC_020443,ordinary_recipient,HDFC Bank,170,Hyderabad,Telangana,none,0,0,2,2,0,none,2025-10-14 22:36:55.084191807,2026-03-15 13:25:02.042536666
ACC_020444,ordinary_recipient,Axis Bank,204,Chennai,Tamil Nadu,none,0,0,2,1,0,none,2025-12-01 11:38:32.868015103,2026-05-30 07:08:18.678513156
ACC_020445,mule,Union Bank of India,104,Jaipur,Rajasthan,prior_flagged,1,3,2,1,1,cashout_mule,2026-01-13 20:08:26.779353909,2026-02-01 18:33:07.728320775
ACC_020446,victim,Bank of Baroda,6,Pune,Maharashtra,none,0,1,1,1,0,none,2024-03-04 22:37:23.037267244,2025-01-22 14:31:19.174406974
ACC_020447,intermediary,ICICI Bank,132,Lucknow,Uttar Pradesh,none,0,1,1,1,1,intermediary_mule,2025-10-25 19:24:20.680319272,2026-06-04 22:40:32.569143458
ACC_020448,intermediary,Union Bank of India,218,Bengaluru,Karnataka,prior_flagged,1,0,1,1,1,intermediary_mule,2025-05-14 05:06:33.220048107,2026-05-02 19:49:31.575584789
ACC_020449,mule,Punjab National Bank,87,Mumbai,Maharashtra,none,2,0,4,2,1,cashout_mule,2025-05-25 12:10:11.633736126,2026-05-15 07:13:47.830151201
ACC_020450,victim,IDFC First Bank,90,Hyderabad,Telangana,none,0,0,1,1,0,none,2025-09-28 21:14:39.041070774,2025-11-13 03:36:27.587474863
ACC_020451,victim,Bank of Baroda,73,Pune,Maharashtra,none,0,0,1,1,0,none,2025-12-26 05:34:04.325261228,2026-06-07 13:24:06.665262755
ACC_020452,victim,HDFC Bank,52,Bengaluru,Karnataka,none,0,0,1,1,0,none,2024-01-26 20:36:19.505316050,2024-03-27 07:58:26.755663131
ACC_020453,high_volume,Canara Bank,99,Hyderabad,Telangana,none,0,2,2,1,0,none,2025-12-07 09:25:14.251657240,2026-04-11 04:54:21.053140403
ACC_020454,ordinary_recipient,Axis Bank,17,Chennai,Tamil Nadu,prior_confirmed_fraud,0,0,1,1,0,none,2025-06-23 03:29:24.238895416,2026-04-13 19:14:42.155762223
ACC_020455,ordinary_recipient,Kotak Mahindra Bank,241,Pune,Maharashtra,none,0,0,3,1,0,none,2024-05-02 23:29:51.618874224,2025-01-20 19:18:01.373969731
ACC_020456,ordinary_recipient,ICICI Bank,31,Delhi,Delhi,none,0,2,2,1,0,none,2024-07-31 09:05:54.358576156,2025-04-29 16:25:13.757064929
ACC_020457,ordinary_recipient,Yes Bank,18,Chennai,Tamil Nadu,none,0,1,0,1,0,none,2024-05-10 00:13:32.578259999,2025-08-05 22:55:07.271941086
ACC_020458,mule,IDFC First Bank,160,Delhi,Delhi,none,1,2,2,1,1,cashout_mule,2025-05-11 22:43:10.742735967,2025-11-17 21:19:52.131540632
ACC_020459,ordinary_recipient,IndusInd Bank,4,Navi Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-03-01 04:28:30.734173251,2025-11-14 02:36:15.802896985
ACC_020460,victim,IndusInd Bank,202,Hyderabad,Telangana,none,0,1,1,1,0,none,2024-10-16 07:25:41.069378581,2026-02-27 13:59:13.345612139
ACC_020461,intermediary,IndusInd Bank,6,Chennai,Tamil Nadu,none,2,0,1,1,1,intermediary_mule,2025-05-20 16:04:02.165039927,2025-09-10 21:14:34.741364858
ACC_020462,victim,Punjab National Bank,183,Hyderabad,Telangana,none,1,1,1,1,0,none,2026-05-13 07:27:35.166984871,2026-06-07 01:34:32.172148827
ACC_020463,ordinary_recipient,Kotak Mahindra Bank,198,Delhi,Delhi,none,0,0,0,1,0,none,2025-05-07 00:52:51.326864183,2025-09-20 03:07:47.003079361
ACC_020464,ordinary_recipient,Punjab National Bank,253,Thane,Maharashtra,none,2,0,2,1,0,none,2024-04-08 11:11:53.063467752,2026-02-24 04:19:08.387973143
ACC_020465,mule,ICICI Bank,134,Mumbai,Maharashtra,prior_confirmed_fraud,2,2,0,1,1,cashout_mule,2025-10-29 06:37:53.253361724,2026-01-17 07:41:08.262068855
ACC_020466,mule,Punjab National Bank,258,Thane,Maharashtra,none,0,4,2,1,1,first_hop_mule,2026-06-09 07:13:02.643880591,2026-06-10 07:19:38.901742468
ACC_020467,victim,HDFC Bank,186,Bengaluru,Karnataka,prior_flagged,0,0,2,2,0,none,2025-11-11 16:45:30.208948657,2026-01-22 08:15:15.672667995
ACC_020468,ordinary_recipient,Axis Bank,126,Kolkata,West Bengal,none,0,1,4,2,0,none,2025-02-10 03:24:34.660851181,2025-03-07 15:35:24.073738146
ACC_020469,ordinary_recipient,SBI,142,Bengaluru,Karnataka,none,0,0,3,2,0,none,2025-12-22 04:16:23.932902664,2026-06-02 17:51:03.222749308
ACC_020470,ordinary_recipient,Union Bank of India,76,Mumbai,Maharashtra,none,0,0,1,1,0,none,2024-08-08 03:12:40.894251298,2025-10-09 01:41:08.091950938
ACC_020471,ordinary_recipient,SBI,190,Ahmedabad,Gujarat,none,0,0,1,1,0,none,2025-10-04 18:32:36.050355248,2026-02-25 19:06:07.032585579
ACC_020472,intermediary,Union Bank of India,7,Pune,Maharashtra,none,2,0,1,1,1,intermediary_mule,2026-02-24 04:03:43.230800226,2026-05-09 02:34:55.831389622
ACC_020473,ordinary_recipient,Kotak Mahindra Bank,173,Delhi,Delhi,none,0,0,4,2,0,none,2024-06-29 22:30:36.673001621,2026-04-06 17:15:07.198398701
ACC_020474,ordinary_recipient,Bank of Baroda,8,Hyderabad,Telangana,none,0,0,0,1,0,none,2024-12-30 11:44:22.236115661,2025-10-18 09:34:23.473077355
ACC_020475,ordinary_recipient,IDFC First Bank,82,Mumbai,Maharashtra,none,0,0,2,1,0,none,2025-07-13 11:47:55.087422095,2026-06-02 07:34:35.985287596
ACC_020476,mule,Yes Bank,101,Mumbai,Maharashtra,none,3,3,4,2,1,first_hop_mule,2024-01-12 18:33:16.419615208,2025-10-08 08:51:14.700327789
ACC_020477,ordinary_recipient,Punjab National Bank,10,Mumbai,Maharashtra,none,0,0,1,1,0,none,2025-10-04 11:43:57.205558211,2026-03-08 14:31:38.289720601
ACC_020478,mule,HDFC Bank,209,Hyderabad,Telangana,none,0,10,0,1,1,cashout_mule,2026-03-04 16:18:23.932503834,2026-06-13 02:17:30.543360096
ACC_020479,ordinary_recipient,Union Bank of India,160,Ahmedabad,Gujarat,none,0,1,4,4,0,none,2025-06-03 08:57:42.966588862,2026-05-14 17:19:50.295391247
ACC_020480,victim,Kotak Mahindra Bank,54,Thane,Maharashtra,none,0,0,1,1,0,none,2025-04-14 13:24:44.217447378,2026-06-20 17:55:28.090689544
ACC_020481,victim,IDFC First Bank,145,Jaipur,Rajasthan,none,0,1,1,1,0,none,2025-11-28 18:04:37.706990920,2026-01-08 01:42:54.372584652
ACC_020482,mule,IDFC First Bank,14,Lucknow,Uttar Pradesh,none,2,2,1,1,1,first_hop_mule,2024-03-17 03:28:25.485739179,2025-01-04 14:31:53.003605610
ACC_020483,mule,Kotak Mahindra Bank,128,Delhi,Delhi,none,2,2,3,3,1,first_hop_mule,2026-04-20 18:59:59.469423652,2026-06-15 06:40:37.390558196
ACC_020484,ordinary_recipient,Yes Bank,160,Delhi,Delhi,none,0,0,0,1,0,none,2025-04-27 20:08:29.087833621,2026-03-05 13:13:44.049741133
ACC_020485,intermediary,Bank of Baroda,145,Bengaluru,Karnataka,prior_confirmed_fraud,3,1,0,1,1,intermediary_mule,2024-01-16 12:49:49.369578330,2026-02-26 17:24:27.764927830
ACC_020486,ordinary_recipient,Kotak Mahindra Bank,70,Hyderabad,Telangana,none,0,0,1,1,0,none,2024-02-24 10:29:14.481805271,2024-05-24 08:36:06.231809775
ACC_020487,victim,SBI,22,Ahmedabad,Gujarat,none,1,1,1,1,0,none,2025-05-26 04:47:00.838162854,2026-05-16 22:13:33.597564339
ACC_020488,victim,Kotak Mahindra Bank,103,Navi Mumbai,Maharashtra,none,1,0,1,1,0,none,2026-03-01 23:32:34.258381829,2026-03-16 23:49:02.263088211
ACC_020489,victim,Union Bank of India,4,Nagpur,Maharashtra,none,0,0,1,1,0,none,2024-12-26 12:01:59.019044977,2025-05-25 21:58:13.910313557
ACC_020490,ordinary_recipient,Bank of Baroda,162,Pune,Maharashtra,none,1,0,0,1,0,none,2024-10-16 13:43:09.568514496,2026-06-02 16:24:09.763784089
ACC_020491,ordinary_recipient,Bank of Baroda,162,Hyderabad,Telangana,none,0,1,2,1,0,none,2026-04-10 10:47:33.303369835,2026-04-11 20:10:13.929438850
ACC_020492,victim,Union Bank of India,166,Hyderabad,Telangana,none,0,0,1,1,0,none,2025-05-13 19:19:25.744084418,2025-11-04 11:26:50.954224966
ACC_020493,intermediary,ICICI Bank,17,Pune,Maharashtra,none,6,0,4,4,1,intermediary_mule,2024-07-29 10:26:12.438856106,2024-10-21 10:34:32.205829047
ACC_020494,intermediary,Yes Bank,213,Mumbai,Maharashtra,none,5,0,0,1,1,intermediary_mule,2026-01-24 17:01:01.952750035,2026-02-23 03:52:41.848100074
ACC_020495,ordinary_recipient,Yes Bank,30,Lucknow,Uttar Pradesh,prior_flagged,0,0,2,1,0,none,2025-06-02 18:52:51.354453944,2025-08-22 12:57:27.659324323
ACC_020496,ordinary_recipient,IDFC First Bank,87,Mumbai,Maharashtra,none,0,1,0,1,0,none,2025-05-11 08:00:47.277196333,2026-03-19 22:25:40.953101284
ACC_020497,ordinary_recipient,Canara Bank,214,Bengaluru,Karnataka,none,0,1,3,2,0,none,2025-12-17 10:42:02.250507437,2026-03-03 22:29:54.924126205
ACC_020498,victim,IDFC First Bank,43,Lucknow,Uttar Pradesh,prior_flagged,0,0,0,1,0,none,2025-05-20 10:48:30.778584197,2025-08-23 13:52:41.278850295
ACC_020499,ordinary_recipient,Punjab National Bank,79,Delhi,Delhi,none,0,2,0,1,0,none,2026-04-02 16:25:05.281173572,2026-06-07 15:44:10.342318286
ACC_020500,high_volume,Axis Bank,154,Delhi,Delhi,prior_flagged,0,2,1,1,0,none,2025-07-01 19:31:13.132864772,2026-05-27 03:43:56.805857367
ACC_020501,victim,Kotak Mahindra Bank,228,Delhi,Delhi,none,0,2,0,1,0,none,2024-05-07 03:14:20.668468310,2025-02-24 16:48:51.208296158
ACC_020502,intermediary,Kotak Mahindra Bank,76,Kolkata,West Bengal,none,1,0,3,2,1,intermediary_mule,2024-01-11 01:47:11.276501988,2025-07-01 20:41:35.553968435
ACC_020503,victim,Punjab National Bank,130,Jaipur,Rajasthan,none,0,0,1,1,0,none,2024-06-09 15:12:06.800208477,2025-10-18 05:00:53.695490166
ACC_020504,victim,SBI,189,Nashik,Maharashtra,none,0,0,1,1,0,none,2024-11-23 14:40:33.842703525,2025-07-14 13:32:29.031424599
ACC_020505,mule,ICICI Bank,49,Pune,Maharashtra,none,0,0,1,1,1,first_hop_mule,2024-06-13 11:12:37.391502729,2026-03-28 11:22:42.675922334
ACC_020506,victim,SBI,100,Thane,Maharashtra,none,0,0,3,3,0,none,2026-02-17 14:49:02.343588114,2026-05-13 00:33:22.090565529
ACC_020507,mule,HDFC Bank,198,Hyderabad,Telangana,none,2,2,1,1,1,first_hop_mule,2026-05-18 10:33:29.771321937,2026-06-10 14:46:39.233746832
ACC_020508,victim,Canara Bank,10,Bengaluru,Karnataka,none,0,0,0,1,0,none,2025-04-17 20:27:58.939133361,2026-02-19 19:51:09.821177638
ACC_020509,victim,Yes Bank,80,Chennai,Tamil Nadu,none,0,0,2,1,0,none,2024-03-24 23:55:16.806918005,2026-02-27 10:15:17.491921893
ACC_020510,ordinary_recipient,Bank of Baroda,108,Chennai,Tamil Nadu,none,0,0,1,1,0,none,2026-01-20 09:16:04.237029962,2026-03-18 10:11:14.628476300
ACC_020511,intermediary,Punjab National Bank,178,Mumbai,Maharashtra,none,2,0,0,1,1,intermediary_mule,2025-01-11 15:25:07.493904285,2026-03-05 05:47:46.934910932
ACC_020512,ordinary_recipient,Axis Bank,228,Kolkata,West Bengal,none,0,1,4,4,0,none,2025-01-10 07:48:46.211154845,2026-05-25 20:57:18.466491417
ACC_020513,ordinary_recipient,SBI,189,Pune,Maharashtra,prior_flagged,0,1,0,1,0,none,2025-09-05 16:29:06.278333209,2026-02-13 04:48:02.179483016
ACC_020514,victim,Canara Bank,250,Mumbai,Maharashtra,prior_flagged,1,0,2,1,0,none,2025-04-18 11:17:08.471581884,2025-05-20 16:30:52.498735013
ACC_020515,intermediary,HDFC Bank,185,Indore,Madhya Pradesh,none,2,1,0,1,1,intermediary_mule,2024-11-01 01:43:02.727098323,2025-07-05 18:31:11.931596187
ACC_020516,suspicious_hub,Punjab National Bank,251,Chennai,Tamil Nadu,none,1,6,8,8,1,hub_account,2024-04-05 17:04:36.254959757,2025-08-13 12:33:20.482782502
ACC_020517,victim,SBI,114,Delhi,Delhi,none,0,0,1,1,0,none,2024-04-18 06:12:15.493132327,2025-03-26 16:23:17.048265759
ACC_020518,mule,Canara Bank,10,Surat,Gujarat,none,2,4,3,2,1,first_hop_mule,2025-02-05 12:48:37.818969600,2026-01-24 10:12:48.676509782
ACC_020519,mule,IDFC First Bank,73,Mumbai,Maharashtra,none,1,6,1,1,1,first_hop_mule,2024-06-24 21:46:18.811508592,2025-06-30 05:55:51.188791074
ACC_020520,victim,Bank of Baroda,235,Mumbai,Maharashtra,none,0,1,3,3,0,none,2025-02-04 02:43:19.482473440,2025-10-18 23:07:14.199532065
ACC_020521,victim,Punjab National Bank,143,Nagpur,Maharashtra,none,0,0,1,1,0,none,2025-01-19 02:58:05.408671647,2025-03-04 14:03:51.221618942
ACC_020522,intermediary,IDFC First Bank,54,Kolkata,West Bengal,none,2,0,3,2,1,intermediary_mule,2025-09-11 04:03:41.577268951,2026-06-16 16:13:36.267708812
ACC_020523,victim,Bank of Baroda,248,Mumbai,Maharashtra,none,0,0,0,1,0,none,2026-03-19 05:00:21.043500140,2026-06-26 07:02:49.958637734
ACC_020524,ordinary_recipient,HDFC Bank,20,Surat,Gujarat,prior_flagged,1,1,1,1,0,none,2026-02-20 14:17:39.494074926,2026-04-17 09:33:31.211312982
ACC_020525,ordinary_recipient,IDFC First Bank,121,Chennai,Tamil Nadu,none,0,0,1,1,0,none,2024-07-12 15:33:30.315511921,2026-06-22 19:17:20.628983457
ACC_020526,ordinary_recipient,IDFC First Bank,158,Lucknow,Uttar Pradesh,none,0,0,0,1,0,none,2024-01-14 03:43:34.963788982,2026-06-16 02:52:47.188525402
ACC_020527,ordinary_recipient,IDFC First Bank,175,Delhi,Delhi,prior_flagged,0,0,2,2,0,none,2026-02-22 21:28:07.932448626,2026-03-11 14:10:15.076427257
ACC_020528,victim,Canara Bank,80,Thane,Maharashtra,prior_flagged,0,0,2,2,0,none,2024-08-03 11:46:54.314551383,2026-01-24 01:10:45.362581647
ACC_020529,intermediary,Union Bank of India,144,Mumbai,Maharashtra,none,3,1,3,2,1,intermediary_mule,2025-12-21 02:03:15.623373620,2026-04-06 14:17:46.948171150
ACC_020530,high_volume,Yes Bank,39,Hyderabad,Telangana,prior_flagged,0,0,1,1,0,none,2025-09-01 00:20:55.998788550,2025-09-25 08:25:20.362469910
ACC_020531,victim,Union Bank of India,214,Bengaluru,Karnataka,none,1,1,0,1,0,none,2026-05-03 12:13:38.218194053,2026-05-19 15:28:08.622592782
ACC_020532,mule,SBI,190,Ahmedabad,Gujarat,none,2,5,3,3,1,first_hop_mule,2025-05-25 21:14:42.334659509,2026-01-10 17:27:56.288186871
ACC_020533,ordinary_recipient,ICICI Bank,166,Delhi,Delhi,none,0,0,5,6,0,none,2026-04-07 19:19:29.054456383,2026-05-23 22:05:45.403891613
ACC_020534,victim,SBI,132,Lucknow,Uttar Pradesh,none,1,1,3,3,0,none,2026-05-15 15:32:21.380400896,2026-05-21 03:11:03.258787432
ACC_020535,victim,Axis Bank,116,Bengaluru,Karnataka,none,1,0,0,1,0,none,2024-02-08 15:46:26.469857117,2024-09-28 09:49:28.290334792
ACC_020536,victim,IDFC First Bank,176,Hyderabad,Telangana,none,0,1,3,3,0,none,2024-11-17 08:07:03.864385288,2025-11-28 08:12:00.696301216
ACC_020537,victim,HDFC Bank,168,Surat,Gujarat,none,0,0,1,1,0,none,2026-01-03 01:23:24.591190830,2026-04-17 01:54:46.037859905
