complaint_id,prediction_timestamp,withdrawal_timestamp,withdrawal_delay_hours,time_window_label
CASE_021858,2025-08-25 23:50:31.017492105,2025-08-26 05:33:32.053838839,5.717,2
CASE_021860,2024-02-21 11:51:12.755137883,2024-02-21 15:10:51.599611787,3.327,2
CASE_021861,2026-02-28 11:04:43.147090489,2026-02-28 16:43:49.641005443,5.652,2
CASE_021862,2024-10-15 13:35:39.015711765,2024-10-15 14:05:28.846209438,0.497,0
CASE_021864,2025-08-20 17:01:48.915482870,2025-08-21 12:48:01.759048715,19.77,4
CASE_021865,2025-04-23 21:55:37.040989507,2025-04-24 20:23:54.243223439,22.471,4
CASE_021866,2024-07-19 06:24:03.049752011,2024-07-19 12:44:10.709649197,6.335,3
CASE_021869,2024-12-17 09:39:53.787821431,2024-12-17 10:28:26.427687840,0.809,0
CASE_021871,2024-05-05 08:33:14.820918421,2024-05-05 19:10:03.596150197,10.614,3
CASE_021872,2025-08-19 23:46:16.584498171,2025-08-20 22:28:41.560592107,22.707,4
CASE_021873,2026-06-04 18:35:02.621731567,2026-06-04 22:33:24.358100108,3.973,2
CASE_021874,2024-03-04 19:05:04.602110135,2024-03-04 19:06:03.874876690,0.016,0
CASE_021875,2025-01-30 18:22:21.585134946,2025-01-30 21:41:57.177001695,3.327,2
CASE_021876,2025-06-19 06:09:00.469666978,2025-06-19 12:16:09.639514270,6.119,3
CASE_021877,2024-07-12 10:29:24.689314883,2024-07-12 11:36:43.276333702,1.122,1
CASE_021878,2024-10-19 18:47:13.615116869,2024-10-19 21:06:27.355891776,2.32,1
CASE_021880,2025-01-03 10:16:32.412814812,2025-01-03 11:17:06.447177033,1.009,1
CASE_021881,2024-07-16 20:52:43.321438709,2024-07-17 00:56:22.263004338,4.061,2
CASE_021882,2025-05-21 19:05:35.114447311,2025-05-21 21:10:04.391801833,2.075,1
CASE_021884,2024-06-17 22:31:50.725673479,2024-06-17 23:10:26.406265577,0.643,0
CASE_021886,2024-10-01 22:57:33.800317591,2024-10-01 23:54:52.012374238,0.955,0
CASE_021887,2025-05-03 16:45:02.548436874,2025-05-03 22:00:03.719735061,5.25,2
CASE_021888,2024-05-20 08:50:15.408145057,2024-05-20 18:02:35.572092982,9.206,3
CASE_021889,2024-07-11 18:29:59.746935452,2024-07-12 07:11:33.859999945,12.693,4
CASE_021890,2024-12-19 11:53:05.739537055,2024-12-20 11:54:17.873228036,24.02,4
CASE_021891,2025-12-15 08:09:09.432043395,2025-12-15 10:43:47.984332642,2.577,1
CASE_021892,2024-06-28 05:15:00.499780411,2024-06-28 09:45:28.527326326,4.508,2
CASE_021894,2024-02-16 02:33:55.018714192,2024-02-16 07:32:34.597606194,4.978,2
CASE_021895,2024-01-05 18:14:05.545083001,2024-01-05 21:27:08.669396771,3.218,2
CASE_021896,2025-11-12 19:08:08.585962342,2025-11-13 09:24:53.465785582,14.279,4
CASE_021897,2026-05-11 08:36:46.771268350,2026-05-11 16:05:12.264623878,7.474,3
CASE_021899,2024-07-10 15:22:33.750721875,2024-07-10 20:50:37.870006170,5.468,2
CASE_021900,2024-02-07 04:35:45.596348404,2024-02-07 06:30:06.079545265,1.906,1
CASE_021902,2025-09-03 14:38:21.392278714,2025-09-03 16:45:14.114308563,2.115,1
CASE_021904,2026-02-11 21:15:42.873484739,2026-02-12 01:04:28.124326354,3.813,2
CASE_021905,2026-06-27 08:30:42.387200488,2026-06-28 13:25:00.854921419,28.905,4
CASE_021908,2024-06-07 15:33:52.034232259,2024-06-08 23:21:21.610931572,31.792,4
CASE_021909,2024-05-16 16:46:22.100863048,2024-05-17 01:04:32.842235705,8.303,3
CASE_021910,2024-01-29 13:55:05.630300051,2024-01-29 15:10:34.689262149,1.258,1
CASE_021911,2024-10-26 10:49:14.033833189,2024-10-26 11:18:06.891671838,0.481,0
CASE_021913,2024-06-25 23:37:06.196923172,2024-06-26 01:55:32.931665040,2.307,1
CASE_021916,2026-03-29 14:07:06.888781564,2026-03-29 18:39:28.437111964,4.539,2
CASE_021918,2025-05-22 02:23:58.356071329,2025-05-22 08:16:28.201844629,5.875,2
CASE_021919,2024-11-04 20:18:00.904381568,2024-11-04 21:14:07.374471258,0.935,0
CASE_021921,2025-09-15 11:59:40.220354277,2025-09-15 18:05:46.379187310,6.102,3
CASE_021923,2024-08-08 09:45:50.600465042,2024-08-08 11:06:11.796024653,1.339,1
CASE_021927,2024-10-09 23:29:28.607875803,2024-10-10 03:22:41.722900184,3.887,2
CASE_021928,2024-05-17 09:08:27.237637120,2024-05-17 12:23:02.287093124,3.243,2
CASE_021929,2024-12-30 21:46:09.989446015,2024-12-31 16:26:24.238851753,18.671,4
CASE_021930,2024-11-28 17:42:48.261356638,2024-11-29 02:08:04.628625761,8.421,3
CASE_021933,2026-04-11 07:17:19.313219257,2026-04-11 11:29:28.358209510,4.203,2
CASE_021934,2026-06-13 08:36:41.475757303,2026-06-13 13:00:59.470595288,4.405,2
CASE_021935,2025-12-21 13:15:14.063709502,2025-12-21 15:29:57.711217536,2.245,1
CASE_021936,2025-05-31 00:16:18.898420982,2025-05-31 02:58:21.779611046,2.701,1
CASE_021937,2024-06-16 08:39:14.977263218,2024-06-17 13:37:55.500999282,28.978,4
CASE_021939,2025-12-31 16:23:18.682605378,2025-12-31 19:52:22.189046307,3.484,2
CASE_021940,2024-10-11 05:42:43.879798341,2024-10-11 06:35:02.219226365,0.872,0
CASE_021941,2026-02-13 13:44:00.450569651,2026-02-13 18:23:18.372005762,4.655,2
CASE_021944,2024-12-16 17:15:10.082001900,2024-12-16 21:05:59.926659530,3.847,2
CASE_021945,2025-01-01 03:29:19.933094862,2025-01-02 01:11:59.410417113,21.711,4
CASE_021946,2025-12-12 19:06:48.356275110,2025-12-12 22:34:17.989636963,3.458,2
CASE_021947,2025-11-18 21:39:33.311388729,2025-11-19 05:43:25.005063687,8.064,3
CASE_021948,2024-03-18 03:09:24.215866015,2024-03-18 12:09:27.213845830,9.001,3
CASE_021949,2025-10-11 22:28:17.507619347,2025-10-12 11:40:18.852999501,13.2,4
CASE_021950,2026-03-03 06:12:14.757618858,2026-03-03 13:15:46.083840484,7.059,3
CASE_021951,2024-06-06 13:13:28.815603933,2024-06-06 17:25:49.710709563,4.206,2
CASE_021952,2024-05-25 02:46:58.470787076,2024-05-25 07:39:14.833054640,4.871,2
CASE_021953,2025-04-06 13:12:11.656553579,2025-04-06 14:48:38.628804674,1.607,1
CASE_021954,2024-04-01 10:48:05.609349253,2024-04-01 11:36:05.559596437,0.8,0
CASE_021955,2024-05-17 14:55:11.440572603,2024-05-17 15:55:51.070721557,1.011,1
CASE_021956,2025-04-02 10:45:11.571494243,2025-04-02 14:54:18.544060592,4.152,2
CASE_021957,2024-06-01 17:53:19.719192617,2024-06-01 20:22:30.776005760,2.486,1
CASE_021960,2024-09-24 02:46:18.631116053,2024-09-24 04:48:20.242687881,2.034,1
CASE_021961,2025-10-19 02:08:13.622331263,2025-10-19 19:13:28.316890342,17.087,4
CASE_021962,2024-03-12 21:03:16.902459162,2024-03-13 01:32:59.460628294,4.495,2
CASE_021963,2025-02-09 22:26:01.518017819,2025-02-10 05:49:14.739567164,7.387,3
CASE_021965,2024-08-19 23:35:49.878586463,2024-08-20 02:27:05.628898692,2.854,1
CASE_021966,2025-06-19 00:12:30.804632054,2025-06-19 02:23:56.635690093,2.191,1
CASE_021968,2024-08-22 13:58:05.013901931,2024-08-23 00:28:24.122765472,10.505,3
CASE_021970,2026-06-21 18:28:09.609926741,2026-06-21 20:36:41.682347591,2.142,1
CASE_021971,2024-05-15 08:14:43.652464432,2024-05-15 09:32:33.160259200,1.297,1
CASE_021972,2025-12-04 05:01:13.559604886,2025-12-04 05:57:26.272163494,0.937,0
CASE_021973,2024-12-26 00:57:10.449517222,2024-12-26 03:39:09.122748457,2.7,1
CASE_021974,2026-01-12 07:06:21.205055584,2026-01-12 09:49:43.542328942,2.723,1
CASE_021975,2026-05-03 00:35:25.293453121,2026-05-03 02:50:26.145972,2.25,1
CASE_021977,2025-02-18 04:11:42.779954828,2025-02-18 12:38:07.721844250,8.44,3
CASE_021979,2025-05-18 11:43:03.652760558,2025-05-18 14:16:47.965810070,2.562,1
CASE_021980,2024-12-24 01:17:00.999878964,2024-12-24 06:45:22.545759212,5.473,2
CASE_021981,2026-03-06 01:48:45.966176752,2026-03-06 21:50:49.939735724,20.034,4
CASE_021983,2025-04-14 02:31:09.776824827,2025-04-14 04:36:49.561569989,2.094,1
CASE_021984,2026-02-21 11:23:50.358021772,2026-02-21 17:15:18.212929443,5.858,2
CASE_021986,2024-02-07 00:04:15.841058485,2024-02-07 22:35:20.975108735,22.518,4
CASE_021988,2026-04-06 06:48:08.289470306,2026-04-06 10:51:35.554362170,4.058,2
CASE_021989,2024-03-02 09:52:19.471345809,2024-03-03 06:58:17.543721573,21.099,4
CASE_021990,2025-07-25 11:50:41.894413770,2025-07-25 16:11:17.656748920,4.343,2
CASE_021993,2025-08-14 20:18:51.677812828,2025-08-15 08:06:26.408758107,11.793,3
CASE_021994,2026-02-23 02:41:55.271148114,2026-02-23 15:47:45.778607687,13.097,4
CASE_021995,2024-07-10 04:30:39.807655837,2024-07-10 08:02:01.736459408,3.523,2
CASE_021996,2025-01-20 14:13:10.869829255,2025-01-20 15:58:50.400049675,1.761,1
CASE_021997,2025-03-30 08:41:34.710452492,2025-03-30 23:36:38.902614232,14.918,4
CASE_021999,2026-05-23 16:35:49.256914886,2026-05-23 16:37:17.608051565,0.025,0
CASE_022000,2024-07-26 06:34:11.939933538,2024-07-26 18:34:19.815221069,12.002,4
CASE_022001,2024-07-03 13:31:47.069172689,2024-07-04 02:57:55.825715795,13.436,4
CASE_022004,2025-01-19 08:28:45.989129061,2025-01-19 08:57:02.978528315,0.471,0
CASE_022005,2025-10-02 15:55:01.193821156,2025-10-02 19:34:14.825373996,3.654,2
CASE_022006,2025-10-09 11:55:41.822411225,2025-10-09 20:57:49.673359170,9.036,3
CASE_022007,2026-05-12 02:07:27.166363903,2026-05-12 03:14:52.153812709,1.124,1
CASE_022010,2024-09-29 13:31:08.170192819,2024-09-29 18:42:29.633418935,5.189,2
CASE_022011,2024-07-24 02:54:01.138609751,2024-07-24 06:40:24.574447574,3.773,2
CASE_022012,2024-02-28 04:10:56.340051174,2024-02-28 08:25:47.700416999,4.248,2
CASE_022013,2026-04-01 02:07:15.569418843,2026-04-01 08:03:01.533134954,5.929,2
CASE_022014,2025-05-15 23:25:01.196676976,2025-05-16 19:30:59.222288029,20.099,4
CASE_022016,2025-08-25 16:31:20.405666585,2025-08-25 19:58:54.926051040,3.46,2
CASE_022018,2025-12-23 20:08:50.837342813,2025-12-24 01:28:23.844767123,5.326,2
CASE_022019,2025-10-18 23:17:20.904457182,2025-10-19 04:31:24.227974109,5.234,2
CASE_022021,2025-08-27 13:30:34.130092419,2025-08-27 13:50:27.952739215,0.332,0
CASE_022023,2025-07-16 00:01:52.326663654,2025-07-16 07:16:13.408998694,7.239,3
CASE_022024,2025-10-05 09:14:10.594653496,2025-10-05 15:55:16.303685005,6.685,3
CASE_022026,2024-11-28 23:27:09.352698511,2024-11-29 02:09:18.170311445,2.702,1
CASE_022027,2025-05-29 07:43:23.615346380,2025-05-29 09:49:45.899832966,2.106,1
CASE_022028,2025-07-28 15:27:20.644128406,2025-07-28 17:43:28.591012842,2.269,1
CASE_022029,2024-02-16 21:41:36.691838320,2024-02-16 22:58:02.498064830,1.274,1
CASE_022031,2026-05-07 19:33:26.857422733,2026-05-08 02:48:50.921924487,7.257,3
CASE_022034,2026-03-22 16:19:24.912274194,2026-03-22 19:49:05.723362898,3.495,2
CASE_022035,2024-03-16 16:50:52.952379163,2024-03-16 19:29:31.643185554,2.644,1
CASE_022036,2024-09-18 05:09:50.864480822,2024-09-18 06:13:55.626805372,1.068,1
CASE_022038,2025-12-02 16:12:09.209151475,2025-12-02 19:20:54.753982285,3.146,2
CASE_022039,2026-01-10 09:00:09.532487902,2026-01-11 08:57:40.541329139,23.959,4
CASE_022040,2024-11-12 09:08:47.844180228,2024-11-12 10:24:20.972716755,1.259,1
CASE_022042,2024-06-18 17:29:48.776602124,2024-06-18 19:28:33.249150884,1.979,1
CASE_022044,2025-12-13 04:54:53.768488535,2025-12-13 10:06:55.779552917,5.201,2
CASE_022045,2024-02-28 01:02:56.297425548,2024-02-28 02:07:32.012040175,1.077,1
CASE_022046,2025-07-30 15:44:02.296812295,2025-07-31 02:16:32.224516816,10.542,3
CASE_022053,2026-02-16 11:34:18.425811053,2026-02-16 19:13:18.137128918,7.65,3
CASE_022054,2025-03-02 03:26:58.950882181,2025-03-02 16:39:31.664072350,13.209,4
CASE_022055,2025-01-13 22:57:04.166461891,2025-01-13 23:49:12.961392442,0.869,0
CASE_022057,2026-06-27 07:08:04.469712740,2026-06-27 10:30:07.572913020,3.368,2
CASE_022061,2024-03-03 03:10:44.494276879,2024-03-03 10:27:10.042669267,7.274,3
CASE_022062,2026-03-27 06:46:58.789911635,2026-03-27 09:01:12.669963054,2.237,1
CASE_022063,2024-06-30 20:21:25.469176261,2024-06-30 21:25:16.643591506,1.064,1
CASE_022064,2024-12-09 10:39:32.784308472,2024-12-09 11:21:11.700650374,0.694,0
CASE_022065,2025-11-20 03:19:51.983602703,2025-11-20 06:54:12.350148683,3.572,2
CASE_022066,2025-10-03 22:28:51.828817585,2025-10-04 07:12:29.865260882,8.727,3
CASE_022067,2026-03-18 14:31:21.500337332,2026-03-18 18:23:30.516111527,3.869,2
CASE_022068,2024-11-04 11:54:25.591802618,2024-11-04 18:02:12.968735196,6.13,3
CASE_022069,2025-06-14 04:31:02.124200276,2025-06-14 07:28:22.233972259,2.956,1
CASE_022070,2024-03-30 12:34:06.200759691,2024-03-30 18:02:21.289037370,5.471,2
CASE_022071,2024-03-22 09:00:41.679825779,2024-03-22 09:42:40.769120689,0.7,0
CASE_022072,2026-04-06 20:55:27.021342223,2026-04-07 06:40:58.510776885,9.759,3
CASE_022073,2024-04-16 08:34:10.371125034,2024-04-17 05:15:01.837463257,20.681,4
CASE_022074,2024-08-28 11:30:54.944433633,2024-08-29 15:22:36.570242962,27.862,4
CASE_022075,2025-09-24 03:15:14.853745049,2025-09-24 08:34:12.145031237,5.316,2
CASE_022076,2024-01-30 04:46:24.280144469,2024-01-30 08:39:30.575822264,3.885,2
CASE_022077,2024-05-08 16:25:15.528243594,2024-05-08 17:15:55.932570822,0.845,0
CASE_022078,2024-01-26 12:43:51.628628317,2024-01-26 13:08:42.050834642,0.414,0
CASE_022079,2025-07-24 15:43:04.184793531,2025-07-24 16:53:26.316255159,1.173,1
CASE_022081,2025-04-01 11:00:40.915241764,2025-04-01 23:25:13.655510522,12.409,4
CASE_022082,2025-02-14 13:33:20.325001504,2025-02-14 16:26:11.613546986,2.881,1
CASE_022084,2024-10-07 10:13:41.723088027,2024-10-07 13:32:02.062494812,3.306,2
CASE_022085,2026-03-21 07:12:07.517560337,2026-03-21 08:32:19.663145132,1.337,1
CASE_022088,2026-06-16 23:29:58.731114245,2026-06-16 23:41:52.547317821,0.198,0
CASE_022089,2026-01-08 20:21:27.952020029,2026-01-09 12:36:52.760657414,16.257,4
CASE_022090,2026-05-29 02:02:33.621649611,2026-05-29 14:50:55.038149918,12.806,4
CASE_022091,2025-07-18 11:04:23.094067649,2025-07-18 16:02:33.137769332,4.969,2
CASE_022092,2024-08-01 15:58:34.046541752,2024-08-01 23:11:26.172407781,7.214,3
CASE_022093,2025-09-21 02:04:45.823741782,2025-09-21 07:06:05.573156412,5.022,2
CASE_022094,2024-04-22 22:37:11.887922965,2024-04-23 03:04:27.957075886,4.454,2
CASE_022097,2024-10-21 02:45:25.630123081,2024-10-21 03:37:17.229217253,0.864,0
CASE_022098,2024-02-22 21:43:11.328066732,2024-02-24 01:52:39.201717083,28.158,4
CASE_022099,2024-03-31 05:46:33.823679266,2024-03-31 06:17:51.209887839,0.521,0
CASE_022100,2025-10-28 00:29:44.814016451,2025-10-28 02:31:09.932752672,2.024,1
CASE_022101,2026-05-26 08:35:55.160921926,2026-05-26 13:54:01.977295721,5.302,2
CASE_022102,2025-04-16 00:01:22.412367121,2025-04-16 03:14:15.973351117,3.215,2
CASE_022103,2024-11-09 05:15:41.963953225,2024-11-09 17:43:16.090207904,12.459,4
CASE_022104,2025-12-15 18:58:51.449480165,2025-12-15 19:08:39.631635476,0.163,0
CASE_022105,2026-03-16 12:01:28.589027037,2026-03-16 14:21:38.008969259,2.336,1
CASE_022106,2024-08-31 01:07:03.200493700,2024-08-31 04:25:56.447061618,3.315,2
CASE_022107,2026-06-08 06:31:52.614793306,2026-06-08 12:13:04.424788565,5.687,2
CASE_022108,2024-10-29 13:28:27.804622406,2024-10-29 22:14:39.776132639,8.77,3
CASE_022109,2024-10-02 15:14:41.486091097,2024-10-03 07:40:56.386707203,16.437,4
CASE_022110,2026-03-22 05:18:55.640140791,2026-03-22 05:33:25.826870577,0.242,0
CASE_022113,2025-07-24 01:24:39.549862960,2025-07-24 03:06:55.586457378,1.704,1
CASE_022115,2025-02-28 20:59:42.490053389,2025-03-01 00:37:28.200800423,3.629,2
CASE_022116,2025-05-01 06:24:09.450348793,2025-05-01 18:54:04.773632767,12.499,4
CASE_022117,2025-09-05 16:24:32.031867983,2025-09-05 18:31:26.660968836,2.115,1
CASE_022118,2026-03-11 06:23:51.296930723,2026-03-11 11:58:13.034578820,5.573,2
CASE_022119,2024-03-17 23:08:34.214137060,2024-03-18 04:46:30.847018347,5.632,2
CASE_022120,2025-01-01 13:47:23.595271787,2025-01-01 14:02:18.419881649,0.249,0
CASE_022121,2025-08-31 04:04:26.734968984,2025-08-31 04:58:15.806429357,0.897,0
CASE_022122,2024-09-23 18:54:29.495546865,2024-09-23 22:25:32.443759788,3.517,2
CASE_022123,2024-01-23 10:41:54.821484623,2024-01-23 13:26:25.148701515,2.742,1
CASE_022124,2025-09-16 11:24:42.237296398,2025-09-16 13:47:07.828111793,2.374,1
CASE_022126,2024-01-21 23:43:08.693365605,2024-01-22 03:19:20.638966983,3.603,2
CASE_022127,2024-08-03 17:37:36.417562813,2024-08-04 09:33:18.469492277,15.928,4
CASE_022128,2024-07-05 12:55:55.598496382,2024-07-05 13:33:09.113173775,0.62,0
CASE_022129,2024-04-07 03:57:48.013042831,2024-04-07 12:05:46.663623289,8.133,3
CASE_022130,2024-02-21 01:53:51.165107645,2024-02-21 04:04:23.523030841,2.176,1
CASE_022131,2026-05-20 16:46:18.733125367,2026-05-20 23:04:48.856236081,6.308,3
CASE_022132,2024-10-13 04:26:43.036111782,2024-10-13 07:50:02.112813750,3.389,2
CASE_022134,2024-11-03 16:20:52.642035761,2024-11-03 17:35:12.527439951,1.239,1
CASE_022135,2025-02-08 05:01:59.748412997,2025-02-08 08:27:29.522138017,3.425,2
CASE_022136,2025-04-22 08:02:16.904393485,2025-04-22 09:12:22.280987901,1.168,1
CASE_022137,2024-01-11 05:47:46.205374524,2024-01-11 16:21:53.164419487,10.569,3
CASE_022138,2025-02-28 04:44:59.759954556,2025-02-28 10:26:50.620331899,5.697,2
CASE_022139,2025-08-26 23:14:11.924426745,2025-08-27 09:21:58.090290588,10.129,3
CASE_022140,2024-12-01 15:05:59.583051064,2024-12-01 15:38:14.514223296,0.537,0
CASE_022141,2025-05-10 02:50:56.748621931,2025-05-10 08:01:53.617295322,5.182,2
CASE_022142,2024-11-04 01:56:13.112974125,2024-11-04 05:32:14.426874109,3.6,2
CASE_022145,2025-02-03 17:05:03.264674658,2025-02-04 10:45:21.568560887,17.672,4
CASE_022146,2026-03-08 05:54:51.738997918,2026-03-09 09:01:42.569639476,27.114,4
CASE_022147,2026-02-16 02:35:09.842789023,2026-02-16 04:17:00.726327885,1.697,1
CASE_022151,2025-10-23 09:36:43.927951421,2025-10-23 09:59:52.986534268,0.386,0
CASE_022152,2025-01-25 05:59:07.527699456,2025-01-25 07:28:17.646410784,1.486,1
CASE_022154,2025-03-07 15:09:34.652006791,2025-03-07 21:24:31.605846252,6.249,3
CASE_022157,2024-08-27 15:38:11.297977648,2024-08-27 18:52:55.429532400,3.246,2
CASE_022158,2025-12-23 20:20:24.137897527,2025-12-24 08:44:18.228211081,12.398,4
CASE_022159,2025-02-05 18:41:43.352093727,2025-02-06 02:22:13.934217440,7.675,3
CASE_022160,2026-04-06 23:53:49.959261242,2026-04-07 02:18:17.227231322,2.408,1
CASE_022161,2025-05-19 13:45:59.063824517,2025-05-20 04:09:14.619134281,14.388,4
CASE_022162,2024-10-13 20:42:14.355783636,2024-10-15 02:11:08.568357786,29.482,4
CASE_022163,2024-06-13 14:29:49.008932873,2024-06-14 15:42:26.124143402,25.21,4
CASE_022164,2025-03-08 22:15:18.879486322,2025-03-08 22:33:08.307101662,0.297,0
CASE_022165,2024-02-12 16:53:31.392464335,2024-02-12 20:21:18.961859347,3.463,2
CASE_022169,2024-09-18 00:09:59.426112492,2024-09-18 06:55:47.837830624,6.763,3
CASE_022171,2025-02-16 00:23:19.915306087,2025-02-16 03:54:15.361228609,3.515,2
CASE_022173,2025-02-04 16:16:37.131522009,2025-02-04 17:17:14.761381963,1.01,1
CASE_022174,2024-08-23 13:38:59.859350170,2024-08-23 14:20:28.814831999,0.691,0
CASE_022175,2024-02-28 07:58:47.177124821,2024-02-28 10:17:39.214416025,2.314,1
CASE_022176,2026-01-21 02:23:14.767911173,2026-01-21 12:08:45.317040947,9.758,3
CASE_022179,2024-07-10 05:43:56.983546148,2024-07-10 05:53:05.618488458,0.152,0
CASE_022180,2026-05-21 20:28:45.273316153,2026-05-22 01:59:37.160833805,5.514,2
CASE_022183,2025-06-04 18:23:54.106657025,2025-06-04 19:18:54.063577495,0.917,0
CASE_022185,2025-12-13 06:05:30.071008379,2025-12-13 07:53:13.153460331,1.795,1
CASE_022186,2024-01-10 09:53:02.143765831,2024-01-10 13:28:47.037241212,3.596,2
CASE_022189,2024-01-15 07:00:24.410575687,2024-01-15 10:05:25.315177717,3.084,2
CASE_022190,2026-04-29 04:07:34.898993072,2026-04-29 13:15:16.918920866,9.128,3
CASE_022191,2025-06-06 03:33:08.140231942,2025-06-06 10:11:47.991522884,6.644,3
CASE_022192,2024-07-08 16:29:27.293051307,2024-07-08 19:07:42.308912879,2.638,1
CASE_022193,2025-06-23 10:07:02.092063097,2025-06-23 21:46:56.297367407,11.665,3
CASE_022194,2024-02-29 21:14:18.247174223,2024-03-01 06:47:17.651603921,9.55,3
CASE_022195,2024-12-13 06:55:11.652196442,2024-12-13 07:02:56.986713801,0.129,0
CASE_022196,2024-01-30 06:16:58.647943516,2024-01-30 09:52:45.330406756,3.596,2
CASE_022197,2026-05-02 19:45:45.116846577,2026-05-02 20:32:59.029638517,0.787,0
CASE_022198,2024-12-05 06:48:03.525118938,2024-12-05 09:09:57.884354439,2.365,1
CASE_022199,2026-04-18 21:06:23.060071821,2026-04-19 06:46:31.294663626,9.669,3
CASE_022200,2024-10-19 00:20:46.981596045,2024-10-19 00:39:34.968980922,0.313,0
CASE_022201,2024-05-15 19:14:12.246402030,2024-05-15 19:52:56.858085711,0.646,0
CASE_022204,2025-10-24 00:15:38.814649669,2025-10-24 19:12:26.995650800,18.947,4
CASE_022205,2024-07-25 16:22:12.068136270,2024-07-26 05:58:32.304291787,13.606,4
CASE_022206,2024-07-27 11:31:46.978587123,2024-07-27 11:32:07.712954440,0.006,0
CASE_022208,2025-12-24 03:45:46.867574038,2025-12-24 11:31:25.642830923,7.761,3
CASE_022209,2025-08-19 17:35:50.976206454,2025-08-20 03:00:22.128179917,9.409,3
CASE_022211,2024-10-26 20:31:47.064313802,2024-10-26 22:34:55.966891663,2.052,1
CASE_022212,2024-12-04 11:03:29.519925379,2024-12-04 13:40:14.839016190,2.613,1
CASE_022213,2024-10-08 06:31:18.469632658,2024-10-08 13:06:39.445340820,6.589,3
CASE_022214,2026-05-23 05:44:16.837118371,2026-05-23 11:30:06.406803596,5.764,2
CASE_022216,2025-08-31 08:02:00.347044035,2025-08-31 08:12:30.626402374,0.175,0
CASE_022218,2025-07-23 05:29:46.706828283,2025-07-23 13:52:10.694805056,8.373,3
CASE_022219,2024-07-01 17:35:44.169777954,2024-07-01 20:34:36.964571244,2.981,1
CASE_022220,2025-01-26 10:38:57.035718382,2025-01-26 14:31:54.927411798,3.883,2
CASE_022221,2024-12-30 15:09:51.214874296,2024-12-31 11:47:55.188068356,20.634,4
CASE_022222,2026-06-17 21:25:41.512028122,2026-06-18 04:57:34.773069208,7.531,3
CASE_022223,2025-10-12 16:52:45.531419650,2025-10-13 06:26:56.860913008,13.57,4
CASE_022224,2026-06-29 09:29:21.372374499,2026-06-29 23:38:16.251929859,14.149,4
CASE_022225,2024-01-06 19:24:23.570580521,2024-01-07 01:46:34.729825064,6.37,3
CASE_022226,2025-05-30 19:39:40.826801680,2025-05-31 00:59:30.206667598,5.33,2
CASE_022227,2025-09-14 16:53:41.010388211,2025-09-14 17:14:54.573636784,0.354,0
CASE_022228,2025-03-02 12:45:01.317511136,2025-03-03 00:32:10.146281754,11.786,3
CASE_022229,2025-04-18 21:45:56.944775053,2025-04-19 01:20:32.190167061,3.576,2
CASE_022230,2024-05-26 16:22:37.257583316,2024-05-26 20:13:05.831471791,3.841,2
CASE_022231,2026-06-05 20:36:57.965142877,2026-06-06 03:07:14.844364360,6.505,3
CASE_022232,2024-07-10 00:10:57.517337922,2024-07-10 07:09:32.840614969,6.976,3
CASE_022233,2024-03-14 09:17:00.127041104,2024-03-14 16:49:19.242636319,7.539,3
CASE_022234,2024-04-05 10:13:57.678901810,2024-04-06 00:03:43.421113329,13.829,4
CASE_022235,2025-09-16 19:57:38.932303960,2025-09-17 00:38:11.715389145,4.676,2
CASE_022236,2025-07-05 22:24:57.582003100,2025-07-06 06:07:38.740291942,7.711,3
CASE_022237,2024-07-10 17:33:01.706812575,2024-07-10 22:22:11.802686702,4.819,2
CASE_022238,2025-08-25 02:13:28.734517557,2025-08-25 11:16:56.905981853,9.058,3
CASE_022241,2026-03-09 14:06:58.120792697,2026-03-09 16:40:49.546630136,2.564,1
CASE_022244,2024-12-28 04:44:59.097552680,2024-12-28 10:32:15.357089721,5.788,2
CASE_022245,2025-09-12 07:52:18.734146611,2025-09-12 09:53:07.840807380,2.014,1
CASE_022246,2026-01-24 00:27:01.808209972,2026-01-24 04:11:07.223109973,3.735,2
CASE_022248,2024-06-19 08:37:41.515661056,2024-06-19 17:06:27.967283527,8.48,3
CASE_022249,2026-06-13 19:59:18.675351261,2026-06-14 00:50:56.454574798,4.86,2
CASE_022250,2024-03-12 11:51:13.711890421,2024-03-12 15:48:46.902483707,3.959,2
CASE_022251,2025-06-04 04:14:46.526135325,2025-06-04 06:14:42.587948451,1.999,1
CASE_022252,2026-05-08 03:49:34.966167378,2026-05-08 19:41:33.721802585,15.866,4
CASE_022253,2026-03-15 06:45:50.266295701,2026-03-15 18:03:11.095169781,11.289,3
CASE_022255,2025-09-04 11:41:11.866890950,2025-09-04 13:21:53.491355908,1.678,1
CASE_022256,2025-01-16 09:59:12.223418977,2025-01-16 23:38:33.456345358,13.656,4
CASE_022257,2025-09-09 21:46:48.044727313,2025-09-10 03:03:45.236377445,5.283,2
CASE_022258,2024-04-27 18:40:43.237929185,2024-04-27 22:55:00.434140876,4.238,2
CASE_022259,2026-02-09 22:58:49.198735349,2026-02-10 19:11:44.504660837,20.215,4
CASE_022260,2024-12-17 09:19:39.430660544,2024-12-17 15:45:00.319736895,6.422,3
CASE_022261,2025-01-09 11:35:10.060362157,2025-01-09 18:25:28.131257912,6.838,3
CASE_022262,2024-06-19 20:07:48.433828515,2024-06-19 21:55:54.863574114,1.802,1
