atm_id,atm_name,bank_name,state,district,city,area,pincode,latitude,longitude,location_type
ATM_004040,Axis Bank Railway Station ATM 4040,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-38,67650,22.933812975707234,72.54629457541576,Railway Station ATM
ATM_004041,Canara Bank Bank Branch ATM 4041,Canara Bank,Delhi,New Delhi,Delhi,Area-36,62498,28.70047360693323,77.27523512115711,Bank Branch ATM
ATM_004042,IDFC First Bank Bank Branch ATM 4042,IDFC First Bank,West Bengal,Kolkata,Kolkata,Area-17,44158,22.604407198410506,88.3468404798929,Bank Branch ATM
ATM_004043,HDFC Bank Residential Complex ATM 4043,HDFC Bank,Maharashtra,Thane,Thane,Area-35,42553,19.14508639618824,72.9443424183866,Residential Complex ATM
ATM_004044,Bank of Baroda Residential Complex ATM 4044,Bank of Baroda,Uttar Pradesh,Lucknow,Lucknow,Area-14,78180,26.842539018414023,80.98046226080483,Residential Complex ATM
ATM_004045,Axis Bank Market ATM 4045,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-23,42715,13.024754956190225,77.55436852928301,Market ATM
ATM_004046,Union Bank of India Standalone Kiosk 4046,Union Bank of India,Maharashtra,Pune,Pune,Area-13,61378,18.583480510529213,73.91989436134801,Standalone Kiosk
ATM_004047,IDFC First Bank Hospital ATM 4047,IDFC First Bank,Maharashtra,Pune,Pune,Area-32,40821,18.598814431810005,73.91480729609445,Hospital ATM
ATM_004048,Canara Bank Market ATM 4048,Canara Bank,Maharashtra,Pune,Pune,Area-46,68627,18.473059021410364,73.84553707651071,Market ATM
ATM_004049,IDFC First Bank Standalone Kiosk 4049,IDFC First Bank,Delhi,New Delhi,Delhi,Area-36,50940,28.585613851922208,77.1768253857298,Standalone Kiosk
ATM_004050,Bank of Baroda Residential Complex ATM 4050,Bank of Baroda,Tamil Nadu,Chennai,Chennai,Area-6,42763,13.055364758894749,80.2687645196621,Residential Complex ATM
ATM_004051,Canara Bank Bank Branch ATM 4051,Canara Bank,Gujarat,Surat,Surat,Area-5,71751,21.183211598229427,72.82442582472784,Bank Branch ATM
ATM_004052,Axis Bank Bank Branch ATM 4052,Axis Bank,Tamil Nadu,Chennai,Chennai,Area-19,65373,13.079525470237915,80.31107045667365,Bank Branch ATM
ATM_004053,IndusInd Bank Petrol Station ATM 4053,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-35,59497,13.065690494748798,77.5886684751749,Petrol Station ATM
ATM_004054,ICICI Bank Standalone Kiosk 4054,ICICI Bank,Delhi,New Delhi,Delhi,Area-17,77770,28.65884250816952,77.21525491902369,Standalone Kiosk
ATM_004055,IndusInd Bank Bank Branch ATM 4055,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-59,60749,23.047720282331376,72.59666208197525,Bank Branch ATM
ATM_004056,Union Bank of India Bus Terminal ATM 4056,Union Bank of India,Gujarat,Ahmedabad,Ahmedabad,Area-35,81722,23.05392266522988,72.651226539935,Bus Terminal ATM
ATM_004057,IndusInd Bank Standalone Kiosk 4057,IndusInd Bank,Maharashtra,Nashik,Nashik,Area-53,55107,20.017953438463877,73.8016903730653,Standalone Kiosk
ATM_004058,Canara Bank Market ATM 4058,Canara Bank,Gujarat,Surat,Surat,Area-55,77115,21.144554800537584,72.8423463167675,Market ATM
ATM_004059,Punjab National Bank Airport ATM 4059,Punjab National Bank,Delhi,New Delhi,Delhi,Area-6,61160,28.680988375599792,77.12272376101915,Airport ATM
ATM_004060,Axis Bank Hospital ATM 4060,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-52,77128,23.026293623909858,72.56274784227438,Hospital ATM
ATM_004061,ICICI Bank Market ATM 4061,ICICI Bank,Gujarat,Surat,Surat,Area-3,69794,21.16872356845097,72.78305699109504,Market ATM
ATM_004062,IndusInd Bank Standalone Kiosk 4062,IndusInd Bank,Tamil Nadu,Chennai,Chennai,Area-7,71591,13.144983924188685,80.27367902513542,Standalone Kiosk
ATM_004063,HDFC Bank Standalone Kiosk 4063,HDFC Bank,Maharashtra,Thane,Thane,Area-32,65553,19.23484474055572,72.95840296789464,Standalone Kiosk
ATM_004064,IDFC First Bank Bank Branch ATM 4064,IDFC First Bank,Telangana,Hyderabad,Hyderabad,Area-32,72176,17.360820990390867,78.50597346413863,Bank Branch ATM
ATM_004065,Union Bank of India Mall ATM 4065,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-39,78796,19.073239101937386,72.85249187993487,Mall ATM
ATM_004066,HDFC Bank Mall ATM 4066,HDFC Bank,West Bengal,Kolkata,Kolkata,Area-3,81183,22.56720703114647,88.32391097983924,Mall ATM
ATM_004067,Yes Bank Airport ATM 4067,Yes Bank,Maharashtra,Pune,Pune,Area-7,48299,18.56312229933639,73.94870090358104,Airport ATM
ATM_004068,HDFC Bank University ATM 4068,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-47,57836,13.036260015100806,80.26607378252893,University ATM
ATM_004069,HDFC Bank Bank Branch ATM 4069,HDFC Bank,Uttar Pradesh,Lucknow,Lucknow,Area-35,73722,26.887098449253287,80.92355097783346,Bank Branch ATM
ATM_004070,Kotak Mahindra Bank Hospital ATM 4070,Kotak Mahindra Bank,Maharashtra,Thane,Navi Mumbai,Area-23,57183,19.029577395067296,73.07376091479009,Hospital ATM
ATM_004071,HDFC Bank Standalone Kiosk 4071,HDFC Bank,Delhi,New Delhi,Delhi,Area-11,69166,28.591181006061298,77.09312531761483,Standalone Kiosk
ATM_004072,HDFC Bank Bank Branch ATM 4072,HDFC Bank,Telangana,Hyderabad,Hyderabad,Area-13,48465,17.39724308412328,78.48323804254734,Bank Branch ATM
ATM_004073,Canara Bank Mall ATM 4073,Canara Bank,Delhi,New Delhi,Delhi,Area-19,73642,28.553530906093272,77.29145814893555,Mall ATM
ATM_004074,IndusInd Bank University ATM 4074,IndusInd Bank,Maharashtra,Thane,Navi Mumbai,Area-29,44321,19.00608609786004,73.05397465139778,University ATM
ATM_004075,SBI Mall ATM 4075,SBI,Maharashtra,Mumbai City,Mumbai,Area-49,76626,18.977152703624952,72.90983137249246,Mall ATM
ATM_004076,Canara Bank Standalone Kiosk 4076,Canara Bank,Delhi,New Delhi,Delhi,Area-26,68423,28.62625367636492,77.17282064713571,Standalone Kiosk
ATM_004077,Canara Bank Market ATM 4077,Canara Bank,Telangana,Hyderabad,Hyderabad,Area-26,75629,17.37668467607718,78.49019524385619,Market ATM
ATM_004078,SBI Standalone Kiosk 4078,SBI,Telangana,Hyderabad,Hyderabad,Area-56,43752,17.32898906123505,78.49178478717182,Standalone Kiosk
ATM_004079,HDFC Bank Market ATM 4079,HDFC Bank,Maharashtra,Thane,Thane,Area-6,52858,19.222563147143617,73.00379433775512,Market ATM
ATM_004080,Bank of Baroda Market ATM 4080,Bank of Baroda,Delhi,New Delhi,Delhi,Area-2,67276,28.69508613052,77.20221546299487,Market ATM
ATM_004081,Union Bank of India Airport ATM 4081,Union Bank of India,Delhi,New Delhi,Delhi,Area-59,41176,28.669316699173695,77.1583310542036,Airport ATM
ATM_004082,ICICI Bank Mall ATM 4082,ICICI Bank,Maharashtra,Pune,Pune,Area-57,50206,18.460430296125743,73.81059513918225,Mall ATM
ATM_004083,Bank of Baroda Bank Branch ATM 4083,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-24,68248,22.592878792613956,88.35834363751822,Bank Branch ATM
ATM_004084,Bank of Baroda Mall ATM 4084,Bank of Baroda,Maharashtra,Nashik,Nashik,Area-14,59391,19.967959928528305,73.71458050839112,Mall ATM
ATM_004085,Union Bank of India Petrol Station ATM 4085,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-8,68125,13.004152448003298,77.5858226970469,Petrol Station ATM
ATM_004086,ICICI Bank Market ATM 4086,ICICI Bank,Uttar Pradesh,Lucknow,Lucknow,Area-9,57848,26.903668047448775,81.0489906522175,Market ATM
ATM_004087,Union Bank of India Petrol Station ATM 4087,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-53,50863,12.98375092166417,77.67481834222649,Petrol Station ATM
ATM_004088,IDFC First Bank Railway Station ATM 4088,IDFC First Bank,Telangana,Hyderabad,Hyderabad,Area-44,47741,17.432926653436198,78.44252662252016,Railway Station ATM
ATM_004089,Kotak Mahindra Bank Standalone Kiosk 4089,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-50,52420,18.99388852120239,72.9255534218212,Standalone Kiosk
ATM_004090,Union Bank of India University ATM 4090,Union Bank of India,Maharashtra,Thane,Navi Mumbai,Area-31,62735,18.98905126660114,73.07849103267557,University ATM
ATM_004091,ICICI Bank Market ATM 4091,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-39,62616,19.07762756325555,72.81449455584175,Market ATM
ATM_004092,Yes Bank Standalone Kiosk 4092,Yes Bank,West Bengal,Kolkata,Kolkata,Area-53,52695,22.555075741783284,88.34360733026341,Standalone Kiosk
ATM_004093,Axis Bank Standalone Kiosk 4093,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-22,43179,22.981648390998323,72.63754008837242,Standalone Kiosk
ATM_004094,ICICI Bank Petrol Station ATM 4094,ICICI Bank,Maharashtra,Thane,Navi Mumbai,Area-33,46886,19.000556078457894,73.0553469308101,Petrol Station ATM
ATM_004095,Kotak Mahindra Bank Mall ATM 4095,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-18,66413,18.51649302006921,73.85937394485951,Mall ATM
ATM_004096,Punjab National Bank Standalone Kiosk 4096,Punjab National Bank,Maharashtra,Nagpur,Nagpur,Area-30,66342,21.207658999515733,79.15564396009528,Standalone Kiosk
ATM_004097,Bank of Baroda Mall ATM 4097,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-13,71451,17.38571844829855,78.49252792599277,Mall ATM
ATM_004098,IDFC First Bank Mall ATM 4098,IDFC First Bank,Telangana,Hyderabad,Hyderabad,Area-13,66322,17.314330319578005,78.46890666445928,Mall ATM
ATM_004099,Kotak Mahindra Bank Market ATM 4099,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-22,41993,13.086065614298086,80.2536523654643,Market ATM
ATM_004100,Punjab National Bank Mall ATM 4100,Punjab National Bank,Uttar Pradesh,Lucknow,Lucknow,Area-57,68680,26.805855606075486,80.97172459876194,Mall ATM
ATM_004101,IDFC First Bank Bank Branch ATM 4101,IDFC First Bank,Maharashtra,Nashik,Nashik,Area-17,65905,19.928472991874653,73.85592367005056,Bank Branch ATM
ATM_004102,Punjab National Bank Petrol Station ATM 4102,Punjab National Bank,Tamil Nadu,Chennai,Chennai,Area-40,40954,13.076726984083512,80.26220195713333,Petrol Station ATM
ATM_004103,IndusInd Bank Standalone Kiosk 4103,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-34,59622,13.01129112007863,77.65639778142938,Standalone Kiosk
ATM_004104,IndusInd Bank Bank Branch ATM 4104,IndusInd Bank,Maharashtra,Nashik,Nashik,Area-36,80819,19.949007897719753,73.83780301613793,Bank Branch ATM
ATM_004105,Bank of Baroda Railway Station ATM 4105,Bank of Baroda,Uttar Pradesh,Lucknow,Lucknow,Area-8,55913,26.871086031089828,81.04770114917397,Railway Station ATM
ATM_004106,IDFC First Bank Standalone Kiosk 4106,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-47,43234,19.065180526054466,72.86159528359707,Standalone Kiosk
ATM_004107,Union Bank of India Market ATM 4107,Union Bank of India,Tamil Nadu,Chennai,Chennai,Area-47,49341,13.14849532655478,80.3282922067801,Market ATM
ATM_004108,Yes Bank Petrol Station ATM 4108,Yes Bank,West Bengal,Kolkata,Kolkata,Area-6,68461,22.526529953159788,88.38086889671877,Petrol Station ATM
ATM_004109,Bank of Baroda Market ATM 4109,Bank of Baroda,Uttar Pradesh,Lucknow,Lucknow,Area-24,76659,26.808567691068784,80.91668836455374,Market ATM
ATM_004110,Punjab National Bank Hospital ATM 4110,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-52,66790,12.991228674397957,77.55988439110291,Hospital ATM
ATM_004111,Axis Bank Bank Branch ATM 4111,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-15,57410,21.139163183446257,79.044077054451,Bank Branch ATM
ATM_004112,Canara Bank Standalone Kiosk 4112,Canara Bank,Gujarat,Ahmedabad,Ahmedabad,Area-30,44857,23.075128237386036,72.54994139857648,Standalone Kiosk
ATM_004113,Canara Bank Mall ATM 4113,Canara Bank,West Bengal,Kolkata,Kolkata,Area-49,50688,22.56767600344886,88.35259029977068,Mall ATM
ATM_004114,Bank of Baroda Bus Terminal ATM 4114,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-48,73434,12.944779106430499,77.63289098912016,Bus Terminal ATM
ATM_004115,Axis Bank Residential Complex ATM 4115,Axis Bank,West Bengal,Kolkata,Kolkata,Area-23,47711,22.580676110889797,88.43972922883752,Residential Complex ATM
ATM_004116,Bank of Baroda University ATM 4116,Bank of Baroda,Maharashtra,Pune,Pune,Area-43,53865,18.570890658934353,73.8764708023545,University ATM
ATM_004117,Kotak Mahindra Bank Bank Branch ATM 4117,Kotak Mahindra Bank,Telangana,Hyderabad,Hyderabad,Area-55,59402,17.381908017428685,78.50520415388368,Bank Branch ATM
ATM_004118,HDFC Bank Bank Branch ATM 4118,HDFC Bank,Rajasthan,Jaipur,Jaipur,Area-27,71447,26.93801199910903,75.82065258179138,Bank Branch ATM
ATM_004119,Canara Bank University ATM 4119,Canara Bank,Maharashtra,Nagpur,Nagpur,Area-58,74721,21.113189003902196,79.12579968245743,University ATM
ATM_004120,Yes Bank Bank Branch ATM 4120,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-46,78486,12.950371646642783,77.52366526894274,Bank Branch ATM
ATM_004121,Axis Bank Residential Complex ATM 4121,Axis Bank,Gujarat,Surat,Surat,Area-39,43259,21.135512011916514,72.73352213803707,Residential Complex ATM
ATM_004122,Punjab National Bank Railway Station ATM 4122,Punjab National Bank,West Bengal,Kolkata,Kolkata,Area-43,40867,22.54788801703251,88.42251587826213,Railway Station ATM
ATM_004123,HDFC Bank Mall ATM 4123,HDFC Bank,Rajasthan,Jaipur,Jaipur,Area-12,50281,26.839384666769895,75.78289566661651,Mall ATM
ATM_004124,Kotak Mahindra Bank Bank Branch ATM 4124,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-1,66321,28.6156296060734,77.21829937385303,Bank Branch ATM
ATM_004125,Bank of Baroda Market ATM 4125,Bank of Baroda,Madhya Pradesh,Indore,Indore,Area-49,82880,22.616432422488398,75.85560786652981,Market ATM
ATM_004126,Yes Bank Bank Branch ATM 4126,Yes Bank,Maharashtra,Thane,Thane,Area-42,59677,19.18429173249152,72.97581550398101,Bank Branch ATM
ATM_004127,Yes Bank Mall ATM 4127,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-56,56488,12.959467666867008,77.63188089058316,Mall ATM
ATM_004128,IDFC First Bank Residential Complex ATM 4128,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-31,60443,12.97016771504726,77.61927825025604,Residential Complex ATM
ATM_004129,ICICI Bank Railway Station ATM 4129,ICICI Bank,West Bengal,Kolkata,Kolkata,Area-23,58264,22.58167824316452,88.36263129193624,Railway Station ATM
ATM_004130,ICICI Bank Standalone Kiosk 4130,ICICI Bank,Uttar Pradesh,Lucknow,Lucknow,Area-50,68161,26.763602500599017,80.92407294092145,Standalone Kiosk
ATM_004131,Bank of Baroda Railway Station ATM 4131,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-56,79917,22.548553741485836,88.35319446191004,Railway Station ATM
ATM_004132,Canara Bank Standalone Kiosk 4132,Canara Bank,Telangana,Hyderabad,Hyderabad,Area-48,48140,17.415524197638216,78.4882676299575,Standalone Kiosk
ATM_004133,SBI Bus Terminal ATM 4133,SBI,Delhi,New Delhi,Delhi,Area-49,60155,28.622061883224415,77.22936612961382,Bus Terminal ATM
ATM_004134,Bank of Baroda Standalone Kiosk 4134,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-11,57776,12.906158572780837,77.67937759362562,Standalone Kiosk
ATM_004135,HDFC Bank Petrol Station ATM 4135,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-52,53903,13.054114634561325,77.57621990888748,Petrol Station ATM
ATM_004136,Axis Bank University ATM 4136,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-2,40738,19.12150342409345,72.97255045611635,University ATM
ATM_004137,Punjab National Bank Residential Complex ATM 4137,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-45,61317,12.940987133468308,77.68488988652118,Residential Complex ATM
ATM_004138,SBI Railway Station ATM 4138,SBI,Rajasthan,Jaipur,Jaipur,Area-12,58343,27.01019071609536,75.78050888811788,Railway Station ATM
ATM_004139,Axis Bank Bank Branch ATM 4139,Axis Bank,Tamil Nadu,Chennai,Chennai,Area-3,66964,13.031276928560317,80.27699605724104,Bank Branch ATM
ATM_004140,Canara Bank Bank Branch ATM 4140,Canara Bank,West Bengal,Kolkata,Kolkata,Area-44,61729,22.564917227587067,88.38205034168878,Bank Branch ATM
ATM_004141,IndusInd Bank Petrol Station ATM 4141,IndusInd Bank,Delhi,New Delhi,Delhi,Area-21,66844,28.5904237033206,77.17891185124215,Petrol Station ATM
ATM_004142,IDFC First Bank Bank Branch ATM 4142,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-52,64501,12.939992152541913,77.59535372489245,Bank Branch ATM
ATM_004143,Axis Bank Petrol Station ATM 4143,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-17,45798,19.15077364309194,72.8560284630975,Petrol Station ATM
ATM_004144,IndusInd Bank Residential Complex ATM 4144,IndusInd Bank,Delhi,New Delhi,Delhi,Area-42,78981,28.61630479386772,77.21057839869131,Residential Complex ATM
ATM_004145,Bank of Baroda Bank Branch ATM 4145,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-38,71420,12.97547004279455,77.57935061213198,Bank Branch ATM
ATM_004146,Punjab National Bank Bus Terminal ATM 4146,Punjab National Bank,Maharashtra,Pune,Pune,Area-49,70388,18.506983006553746,73.93326103095004,Bus Terminal ATM
ATM_004147,Yes Bank Market ATM 4147,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-51,78138,19.080651944957634,72.86446515838252,Market ATM
ATM_004148,Punjab National Bank Mall ATM 4148,Punjab National Bank,Tamil Nadu,Chennai,Chennai,Area-35,78762,13.085707863826814,80.26631910367753,Mall ATM
ATM_004149,Union Bank of India Mall ATM 4149,Union Bank of India,Delhi,New Delhi,Delhi,Area-21,78316,28.62079328206327,77.19808049233727,Mall ATM
ATM_004150,HDFC Bank Railway Station ATM 4150,HDFC Bank,Delhi,New Delhi,Delhi,Area-30,61328,28.66387241463354,77.14580176484216,Railway Station ATM
ATM_004151,Axis Bank University ATM 4151,Axis Bank,Maharashtra,Pune,Pune,Area-36,70668,18.517403755216165,73.8411326059616,University ATM
ATM_004152,IndusInd Bank Standalone Kiosk 4152,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-58,69764,12.981496700272267,77.60726095507773,Standalone Kiosk
ATM_004153,ICICI Bank Bank Branch ATM 4153,ICICI Bank,Delhi,New Delhi,Delhi,Area-11,41466,28.637485094252003,77.218085890934,Bank Branch ATM
ATM_004154,Yes Bank Bank Branch ATM 4154,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-5,50949,12.927772771502502,77.66472161292789,Bank Branch ATM
ATM_004155,Bank of Baroda Petrol Station ATM 4155,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-28,62245,17.36335061694902,78.48740295954069,Petrol Station ATM
ATM_004156,IndusInd Bank Bank Branch ATM 4156,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-25,56574,19.074758472684735,72.88152741481836,Bank Branch ATM
ATM_004157,Punjab National Bank University ATM 4157,Punjab National Bank,Uttar Pradesh,Lucknow,Lucknow,Area-54,53654,26.841906688777726,80.83657007280159,University ATM
ATM_004158,Bank of Baroda Market ATM 4158,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-17,73655,19.05967878811274,72.77895697837286,Market ATM
ATM_004159,Punjab National Bank Residential Complex ATM 4159,Punjab National Bank,Delhi,New Delhi,Delhi,Area-9,64690,28.633570360142144,77.20500580881026,Residential Complex ATM
ATM_004160,ICICI Bank Petrol Station ATM 4160,ICICI Bank,Maharashtra,Pune,Pune,Area-8,52669,18.497132229873994,73.87439369383337,Petrol Station ATM
ATM_004161,Yes Bank Airport ATM 4161,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-53,42811,12.97613767086489,77.57420644959937,Airport ATM
ATM_004162,Kotak Mahindra Bank Petrol Station ATM 4162,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-36,56831,18.516101147091966,73.77478925224244,Petrol Station ATM
ATM_004163,Kotak Mahindra Bank Market ATM 4163,Kotak Mahindra Bank,Rajasthan,Jaipur,Jaipur,Area-58,50978,26.9393604873024,75.78515915897486,Market ATM
ATM_004164,Punjab National Bank Bank Branch ATM 4164,Punjab National Bank,Delhi,New Delhi,Delhi,Area-16,62944,28.62878659500017,77.09555362161531,Bank Branch ATM
ATM_004165,IDFC First Bank Petrol Station ATM 4165,IDFC First Bank,Telangana,Hyderabad,Hyderabad,Area-5,52567,17.366264549457618,78.57837921164797,Petrol Station ATM
ATM_004166,Punjab National Bank Standalone Kiosk 4166,Punjab National Bank,Maharashtra,Pune,Pune,Area-28,70734,18.583718286601165,73.86312757816268,Standalone Kiosk
ATM_004167,ICICI Bank Market ATM 4167,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-11,50461,19.07694702956002,72.87749685434396,Market ATM
ATM_004168,SBI Market ATM 4168,SBI,Delhi,New Delhi,Delhi,Area-9,49684,28.59368707628869,77.10264105636304,Market ATM
ATM_004169,Yes Bank Railway Station ATM 4169,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-53,57106,13.001757050964159,77.52002924023665,Railway Station ATM
ATM_004170,SBI Mall ATM 4170,SBI,Delhi,New Delhi,Delhi,Area-24,52430,28.636760395618623,77.11552999272962,Mall ATM
ATM_004171,Yes Bank Bank Branch ATM 4171,Yes Bank,Gujarat,Surat,Surat,Area-5,64922,21.16950623523234,72.82280645076497,Bank Branch ATM
ATM_004172,Punjab National Bank Mall ATM 4172,Punjab National Bank,Tamil Nadu,Chennai,Chennai,Area-12,82706,13.083409649960307,80.19206106372229,Mall ATM
ATM_004173,SBI Market ATM 4173,SBI,Madhya Pradesh,Indore,Indore,Area-22,78115,22.798177714600456,75.81725888390217,Market ATM
ATM_004174,IndusInd Bank University ATM 4174,IndusInd Bank,Maharashtra,Nashik,Nashik,Area-53,76569,20.08622261817129,73.73324907150409,University ATM
ATM_004175,Union Bank of India Market ATM 4175,Union Bank of India,West Bengal,Kolkata,Kolkata,Area-38,56428,22.527063869512723,88.41066175309085,Market ATM
ATM_004176,Union Bank of India Airport ATM 4176,Union Bank of India,Karnataka,Bengaluru Urban,Bengaluru,Area-31,55827,13.025487437932707,77.60549541118793,Airport ATM
ATM_004177,Kotak Mahindra Bank Residential Complex ATM 4177,Kotak Mahindra Bank,Telangana,Hyderabad,Hyderabad,Area-35,59203,17.4296372301108,78.49829736230963,Residential Complex ATM
ATM_004178,IDFC First Bank Bank Branch ATM 4178,IDFC First Bank,Madhya Pradesh,Indore,Indore,Area-48,78643,22.648006649538832,75.88474418429834,Bank Branch ATM
ATM_004179,HDFC Bank Standalone Kiosk 4179,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-12,56740,13.133363160636991,80.1827246651,Standalone Kiosk
ATM_004180,ICICI Bank Bus Terminal ATM 4180,ICICI Bank,Rajasthan,Jaipur,Jaipur,Area-29,55635,26.94971947466598,75.7278389015927,Bus Terminal ATM
ATM_004181,Kotak Mahindra Bank Hospital ATM 4181,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-23,40346,13.06243075402927,80.28495900946193,Hospital ATM
ATM_004182,Union Bank of India Market ATM 4182,Union Bank of India,Maharashtra,Thane,Thane,Area-3,54813,19.21769463627237,72.98000714461081,Market ATM
ATM_004183,Canara Bank Bank Branch ATM 4183,Canara Bank,Tamil Nadu,Chennai,Chennai,Area-33,72813,13.015826419091836,80.26785066283817,Bank Branch ATM
ATM_004184,Punjab National Bank Railway Station ATM 4184,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-41,60424,13.017932582292078,77.51129574717561,Railway Station ATM
ATM_004185,Union Bank of India Standalone Kiosk 4185,Union Bank of India,Uttar Pradesh,Lucknow,Lucknow,Area-40,62339,26.842033719053816,80.94015412168508,Standalone Kiosk
ATM_004186,SBI Bank Branch ATM 4186,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-3,62696,23.049937297097884,72.60734684223765,Bank Branch ATM
ATM_004187,Kotak Mahindra Bank Mall ATM 4187,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-24,81430,19.010128017048483,72.95958437734403,Mall ATM
ATM_004188,Punjab National Bank University ATM 4188,Punjab National Bank,Maharashtra,Thane,Thane,Area-24,44410,19.16732034823484,72.95849963381951,University ATM
ATM_004189,Bank of Baroda Bank Branch ATM 4189,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-10,75505,19.052831113735213,72.87169008990334,Bank Branch ATM
ATM_004190,HDFC Bank Standalone Kiosk 4190,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-33,57511,12.990152270735313,77.56029426451074,Standalone Kiosk
ATM_004191,Yes Bank Standalone Kiosk 4191,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-32,50845,19.116176493123824,72.85839992745531,Standalone Kiosk
ATM_004192,Yes Bank Bus Terminal ATM 4192,Yes Bank,Tamil Nadu,Chennai,Chennai,Area-47,68956,13.092936563330877,80.27838230225647,Bus Terminal ATM
ATM_004193,IndusInd Bank Bank Branch ATM 4193,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-46,44741,12.983037761232469,77.66696197903215,Bank Branch ATM
ATM_004194,Yes Bank Bank Branch ATM 4194,Yes Bank,Gujarat,Ahmedabad,Ahmedabad,Area-54,43179,22.972624990546986,72.61500752703816,Bank Branch ATM
ATM_004195,Canara Bank Residential Complex ATM 4195,Canara Bank,Maharashtra,Pune,Pune,Area-26,76403,18.50027396581472,73.92743269329601,Residential Complex ATM
ATM_004196,Axis Bank Standalone Kiosk 4196,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-13,53270,12.916230988783905,77.63152040361383,Standalone Kiosk
ATM_004197,HDFC Bank Mall ATM 4197,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-32,44696,19.07774371135173,72.87818264564736,Mall ATM
ATM_004198,Canara Bank Hospital ATM 4198,Canara Bank,Rajasthan,Jaipur,Jaipur,Area-40,62637,26.929661591521587,75.79582371878155,Hospital ATM
ATM_004199,IndusInd Bank Bank Branch ATM 4199,IndusInd Bank,Maharashtra,Thane,Navi Mumbai,Area-20,46983,19.042435027996312,73.01360919472667,Bank Branch ATM
ATM_004200,Punjab National Bank Bank Branch ATM 4200,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-28,40502,19.08446487233384,72.88443209759538,Bank Branch ATM
ATM_004201,IndusInd Bank Bank Branch ATM 4201,IndusInd Bank,Maharashtra,Thane,Navi Mumbai,Area-55,62194,19.068684887594785,72.95453764425073,Bank Branch ATM
