upi_id,account_id,first_seen,last_seen,linked_case_count,linked_account_count
UPI_019627,ACC_017925,2025-01-18 01:54:24.608578525,2026-03-14 03:13:53.610832842,0,0
UPI_019628,ACC_017926,2025-08-30 00:33:09.553528853,2026-01-08 06:39:07.824039121,0,0
UPI_019629,ACC_017927,2025-02-24 08:39:08.284952298,2026-04-05 09:32:53.418170972,160,87
UPI_019630,ACC_017928,2024-04-02 02:38:30.733340122,2024-10-20 06:28:00.939116323,0,0
UPI_019631,ACC_017929,2024-11-28 21:19:26.647306543,2025-08-16 00:46:10.912096587,0,0
UPI_019632,ACC_017930,2026-04-08 05:25:52.523319080,2026-05-22 13:43:24.894698856,0,0
UPI_019633,ACC_017931,2024-02-10 01:43:14.093126954,2025-03-07 13:24:01.183074400,0,0
UPI_019634,ACC_017931,2024-02-10 01:43:14.093126954,2025-03-07 13:24:01.183074400,0,0
UPI_019635,ACC_017932,2026-06-04 19:07:10.095645785,2026-06-23 18:28:18.579254772,0,0
UPI_019636,ACC_017933,2024-04-30 06:25:41.349690909,2025-08-25 20:59:28.870906220,0,0
UPI_019637,ACC_017934,2026-04-06 21:22:03.535447641,2026-04-17 11:54:17.065511095,0,0
UPI_019638,ACC_017935,2025-12-13 05:38:03.285440907,2026-01-20 13:21:51.513703422,0,0
UPI_019639,ACC_017936,2024-07-06 23:38:31.424956111,2025-10-15 01:47:53.454306176,0,0
UPI_019640,ACC_017937,2025-09-19 14:40:34.462153248,2025-11-12 08:04:16.691926931,0,0
UPI_019641,ACC_017938,2026-02-07 00:18:56.505184545,2026-06-02 02:24:13.017290223,0,0
UPI_019642,ACC_017939,2024-07-19 22:00:52.854334407,2024-08-20 21:47:12.922888412,0,0
UPI_019643,ACC_017939,2024-07-19 22:00:52.854334407,2024-08-20 21:47:12.922888412,0,0
UPI_019644,ACC_017940,2024-02-06 04:43:02.915665413,2025-01-25 00:47:32.784468340,5,3
UPI_019645,ACC_017941,2024-01-28 18:16:54.509638837,2024-10-23 13:29:30.212616211,0,0
UPI_019646,ACC_017942,2026-04-28 03:48:42.132835269,2026-06-02 02:53:41.269177174,0,0
UPI_019647,ACC_017943,2025-11-11 22:57:39.889637418,2026-06-07 12:31:21.433513298,0,0
UPI_019648,ACC_017944,2026-03-10 18:09:30.220159858,2026-05-21 04:32:26.531617222,0,0
UPI_019649,ACC_017945,2025-07-11 17:10:06.532047406,2026-03-05 17:01:32.912703080,0,0
UPI_019650,ACC_017946,2025-08-01 05:44:43.689770073,2026-01-27 21:16:36.211682014,35,15
UPI_019651,ACC_017947,2025-01-15 22:34:24.495919913,2025-11-25 12:30:03.681760558,0,0
UPI_019652,ACC_017948,2025-09-10 08:04:15.258515074,2025-09-14 13:49:43.984277769,0,0
UPI_019653,ACC_017949,2026-02-13 19:36:16.925843261,2026-02-25 23:38:54.864492679,0,0
UPI_019654,ACC_017950,2024-03-17 16:56:07.177571719,2024-09-26 13:45:04.591425110,0,0
UPI_019655,ACC_017951,2024-06-15 10:23:05.484797079,2024-06-17 13:12:59.782077368,0,0
UPI_019656,ACC_017952,2025-11-25 14:16:12.604791559,2026-01-23 05:25:42.637239941,0,0
UPI_019657,ACC_017953,2024-11-17 16:27:34.564179335,2024-11-22 20:40:01.315384461,0,0
UPI_019658,ACC_017954,2026-02-08 07:25:59.888519146,2026-06-07 02:28:33.703601314,0,0
UPI_019659,ACC_017955,2025-01-10 18:37:49.084925964,2025-09-26 10:55:58.126085512,0,0
UPI_019660,ACC_017955,2025-01-10 18:37:49.084925964,2025-09-26 10:55:58.126085512,0,0
UPI_019661,ACC_017956,2025-04-10 20:02:04.692759842,2025-10-29 02:44:44.087259731,0,0
UPI_019662,ACC_017957,2024-12-21 21:46:40.542006824,2025-03-17 15:55:57.530638237,0,0
UPI_019663,ACC_017958,2024-01-03 09:25:27.166820239,2026-01-08 17:17:24.931520869,0,0
UPI_019664,ACC_017959,2025-07-28 08:55:35.881457850,2025-12-15 15:41:31.188627296,0,0
UPI_019665,ACC_017960,2025-05-28 07:07:00.752396479,2026-05-26 00:07:42.212416545,0,0
UPI_019666,ACC_017961,2025-03-20 18:35:12.571287341,2025-12-21 19:34:06.488477383,56,24
UPI_019667,ACC_017961,2025-03-20 18:35:12.571287341,2025-12-21 19:34:06.488477383,48,17
UPI_019668,ACC_017962,2024-07-07 20:07:31.930696806,2025-08-03 04:21:59.146341360,0,0
UPI_019669,ACC_017963,2024-08-07 19:39:01.619633310,2025-06-30 06:15:16.304280491,0,0
UPI_019670,ACC_017964,2024-10-15 21:54:38.978128444,2025-09-23 08:17:32.416275193,0,0
UPI_019671,ACC_017965,2025-09-19 15:38:06.267126605,2026-04-18 16:46:52.982185089,0,0
UPI_019672,ACC_017966,2025-09-14 23:12:57.433028683,2026-03-06 00:51:16.489607985,0,0
UPI_019673,ACC_017967,2025-09-04 20:43:20.757383578,2026-04-09 22:16:16.995373161,0,0
UPI_019674,ACC_017967,2025-09-04 20:43:20.757383578,2026-04-09 22:16:16.995373161,0,0
UPI_019675,ACC_017968,2025-11-24 01:01:56.398811877,2026-05-15 05:15:54.304389123,0,0
UPI_019676,ACC_017969,2026-03-20 06:29:21.780097395,2026-05-17 10:03:21.659044064,0,0
UPI_019677,ACC_017970,2026-05-31 17:34:43.723797351,2026-06-17 09:05:02.976921353,0,0
UPI_019678,ACC_017971,2024-12-14 02:08:41.807782535,2025-12-25 22:54:50.879699610,0,0
UPI_019679,ACC_017972,2024-01-15 22:44:19.426699064,2024-05-22 09:27:25.227726774,0,0
UPI_019680,ACC_017972,2024-01-15 22:44:19.426699064,2024-05-22 09:27:25.227726774,0,0
UPI_019681,ACC_017973,2025-06-28 10:26:49.311989211,2026-01-07 00:10:25.307109171,0,0
UPI_019682,ACC_017974,2024-09-03 14:44:38.635933146,2025-09-15 02:15:43.082182890,0,0
UPI_019683,ACC_017975,2024-04-03 10:57:42.718599788,2025-05-28 04:31:33.888235813,0,0
UPI_019684,ACC_017976,2026-05-10 21:57:09.818793133,2026-06-12 21:10:58.521410394,0,0
UPI_019685,ACC_017977,2025-02-24 14:58:08.071227908,2025-03-04 01:18:42.104026594,0,0
UPI_019686,ACC_017978,2025-05-19 10:00:04.468357094,2026-02-22 16:19:52.074885800,0,0
UPI_019687,ACC_017979,2026-05-14 06:49:17.638835937,2026-06-04 19:01:41.178609496,0,0
UPI_019688,ACC_017980,2026-01-26 10:17:32.344407618,2026-04-07 00:56:46.303229222,0,0
UPI_019689,ACC_017980,2026-01-26 10:17:32.344407618,2026-04-07 00:56:46.303229222,0,0
UPI_019690,ACC_017981,2025-09-30 03:25:39.204011902,2025-11-15 09:37:40.730468977,0,0
UPI_019691,ACC_017982,2024-11-05 15:18:31.219605848,2025-11-02 05:01:34.283994800,0,0
UPI_019692,ACC_017983,2025-12-09 02:43:25.696643099,2025-12-24 05:03:41.862467464,0,0
UPI_019693,ACC_017984,2025-06-16 07:24:47.561777510,2025-08-21 04:48:23.786044669,0,0
UPI_019694,ACC_017985,2026-05-28 01:24:00.550110251,2026-06-21 23:00:55.287166973,0,0
UPI_019695,ACC_017986,2025-06-27 04:07:33.623139679,2025-11-09 21:30:05.857825546,0,0
UPI_019696,ACC_017987,2024-01-09 07:24:45.401599615,2024-10-17 07:34:56.770514935,0,0
UPI_019697,ACC_017988,2026-04-22 19:11:17.994449392,2026-05-21 03:35:03.270672378,0,0
UPI_019698,ACC_017989,2025-07-30 12:55:27.896086015,2025-09-14 12:22:45.260341719,0,0
UPI_019699,ACC_017990,2026-02-22 07:14:10.667273924,2026-06-06 08:20:56.348432648,0,0
UPI_019700,ACC_017991,2025-04-28 07:15:55.387666941,2026-02-02 05:58:52.847531566,0,0
UPI_019701,ACC_017992,2024-06-03 01:39:47.146060476,2025-10-04 09:28:42.491563606,0,0
UPI_019702,ACC_017993,2026-05-17 18:31:30.513081729,2026-06-20 00:46:27.356574812,51,21
UPI_019703,ACC_017993,2026-05-17 18:31:30.513081729,2026-06-20 00:46:27.356574812,43,15
UPI_019704,ACC_017994,2025-06-07 09:13:54.461211570,2026-03-17 09:15:07.001236476,0,0
UPI_019705,ACC_017995,2025-10-21 00:02:00.682543680,2026-05-31 08:47:23.884748698,5,3
UPI_019706,ACC_017995,2025-10-21 00:02:00.682543680,2026-05-31 08:47:23.884748698,2,2
UPI_019707,ACC_017996,2025-07-04 18:17:25.421148077,2026-04-02 23:38:54.898191929,0,0
UPI_019708,ACC_017997,2026-05-09 00:43:18.707883447,2026-06-18 14:44:16.614648297,0,0
UPI_019709,ACC_017998,2025-05-29 19:04:18.823516667,2026-02-11 10:31:57.276254730,74,31
UPI_019710,ACC_017999,2025-03-26 21:20:22.024783663,2026-06-16 16:27:56.747235554,0,0
UPI_019711,ACC_018000,2024-02-29 02:24:25.782083570,2025-07-15 05:03:18.398721218,0,0
UPI_019712,ACC_018001,2025-11-03 03:49:58.047704183,2026-01-29 16:43:36.367441278,0,0
UPI_019713,ACC_018002,2025-09-29 22:57:07.834656164,2026-01-15 22:31:23.369912324,0,0
UPI_019714,ACC_018003,2025-05-25 14:04:51.147628658,2025-10-17 17:33:58.524015482,0,0
UPI_019715,ACC_018004,2025-02-16 11:31:48.545217797,2025-09-14 15:51:20.896372739,0,0
UPI_019716,ACC_018005,2026-03-04 04:19:10.643338785,2026-03-30 05:43:52.905286249,0,0
UPI_019717,ACC_018006,2025-05-24 19:56:51.139109701,2025-06-30 19:09:17.021135365,0,0
UPI_019718,ACC_018007,2024-03-16 03:36:41.021834371,2025-05-17 07:19:31.557831064,0,0
UPI_019719,ACC_018008,2025-03-12 07:51:11.160877585,2026-04-20 09:26:16.417123630,0,0
UPI_019720,ACC_018009,2026-03-05 03:08:07.041617140,2026-05-23 14:07:45.038713676,0,0
UPI_019721,ACC_018010,2025-11-23 12:57:23.352133453,2026-04-26 20:44:45.209287176,0,0
UPI_019722,ACC_018011,2024-06-01 22:07:02.382000210,2025-11-02 05:45:19.404855013,0,0
UPI_019723,ACC_018012,2025-01-19 17:29:16.025025256,2025-06-01 12:17:39.064176496,0,0
UPI_019724,ACC_018013,2026-04-11 16:08:09.669539183,2026-05-16 10:14:50.171926815,0,0
UPI_019725,ACC_018014,2024-12-11 23:30:10.677213449,2026-02-03 14:49:37.865620015,0,0
UPI_019726,ACC_018015,2024-04-01 05:37:40.637593942,2024-06-17 20:16:55.767836950,0,0
UPI_019727,ACC_018015,2024-04-01 05:37:40.637593942,2024-06-17 20:16:55.767836950,0,0
UPI_019728,ACC_018016,2025-03-08 00:42:07.761444479,2025-10-27 05:27:38.326642944,0,0
UPI_019729,ACC_018017,2026-04-13 17:07:17.752009004,2026-04-19 19:57:40.131291656,0,0
UPI_019730,ACC_018018,2024-01-28 11:31:26.748502273,2024-06-10 14:59:12.579237769,0,0
UPI_019731,ACC_018019,2026-02-09 18:16:02.159234494,2026-03-23 12:52:07.418998057,0,0
UPI_019732,ACC_018020,2025-11-03 00:28:17.529676363,2026-05-14 12:44:06.844160820,156,44
UPI_019733,ACC_018021,2024-01-24 10:10:10.014907894,2025-11-09 20:14:09.191430172,0,0
UPI_019734,ACC_018022,2024-12-28 19:52:05.493814111,2025-02-28 03:02:46.569833466,0,0
UPI_019735,ACC_018023,2025-11-13 11:43:50.486370735,2026-05-03 20:45:32.052360193,0,0
UPI_019736,ACC_018024,2024-06-27 02:21:56.377989177,2026-03-09 14:03:57.383852196,0,0
UPI_019737,ACC_018025,2025-06-27 18:14:42.232062094,2025-09-26 12:23:43.460715203,0,0
UPI_019738,ACC_018026,2024-03-08 04:06:44.110324108,2025-04-15 03:01:26.371674217,0,0
UPI_019739,ACC_018027,2025-09-06 03:34:41.466096148,2025-11-25 16:47:08.277826029,0,0
UPI_019740,ACC_018028,2024-07-24 11:57:23.990137905,2025-10-17 03:33:21.847638950,0,0
UPI_019741,ACC_018029,2025-07-08 00:43:33.088235304,2026-01-06 01:06:02.765598022,0,0
UPI_019742,ACC_018029,2025-07-08 00:43:33.088235304,2026-01-06 01:06:02.765598022,0,0
UPI_019743,ACC_018030,2024-06-01 09:19:59.411869282,2024-08-14 11:23:58.167652498,0,0
UPI_019744,ACC_018031,2024-08-22 08:36:08.943967938,2025-10-16 09:51:00.364680402,0,0
UPI_019745,ACC_018032,2025-03-01 00:11:47.526285827,2025-10-17 16:39:07.323549423,0,0
UPI_019746,ACC_018033,2025-06-25 06:32:44.492203049,2025-08-31 07:50:05.909566242,0,0
UPI_019747,ACC_018034,2024-12-09 06:04:45.827095088,2026-02-18 21:58:05.001337323,0,0
UPI_019748,ACC_018035,2025-08-06 06:58:28.830233790,2025-08-09 17:39:40.804478003,0,0
UPI_019749,ACC_018036,2025-04-19 23:32:20.645162940,2025-10-26 11:22:47.755089223,0,0
UPI_019750,ACC_018037,2025-07-18 07:31:20.841266759,2026-05-16 11:56:39.500817383,0,0
UPI_019751,ACC_018038,2025-06-29 01:48:16.602706477,2025-12-11 18:30:26.484343490,0,0
UPI_019752,ACC_018039,2025-05-31 22:08:18.410588808,2025-10-12 07:55:08.727191633,0,0
UPI_019753,ACC_018040,2025-12-16 05:08:55.467368230,2026-02-17 22:16:12.374887389,0,0
UPI_019754,ACC_018041,2024-03-26 23:17:27.088749354,2025-05-01 14:41:25.399986897,0,0
UPI_019755,ACC_018042,2025-03-25 22:49:55.867122672,2026-03-25 08:04:46.736756986,0,0
UPI_019756,ACC_018043,2024-02-25 11:21:09.329486475,2024-03-04 01:44:08.182061776,0,0
UPI_019757,ACC_018044,2024-07-03 00:15:53.050822068,2024-12-20 17:04:51.982818920,0,0
UPI_019758,ACC_018045,2024-02-28 12:12:14.575780537,2025-10-15 19:42:01.629742111,0,0
UPI_019759,ACC_018046,2024-07-19 08:58:56.081350952,2026-04-03 05:23:38.459815411,0,0
UPI_019760,ACC_018047,2025-08-03 09:56:14.131295554,2025-09-05 22:16:33.261085098,0,0
UPI_019761,ACC_018048,2025-09-22 20:03:21.195214346,2026-06-14 17:00:09.248372181,0,0
UPI_019762,ACC_018049,2026-03-13 16:17:31.139561400,2026-05-18 13:37:10.586760954,0,0
UPI_019763,ACC_018050,2025-02-18 18:45:51.677478038,2026-01-06 21:24:24.892667755,0,0
UPI_019764,ACC_018051,2025-10-27 16:40:31.871905588,2026-02-04 01:00:13.960147904,0,0
UPI_019765,ACC_018052,2024-11-12 14:05:14.688179642,2025-01-25 07:38:27.045496338,0,0
UPI_019766,ACC_018053,2025-01-14 04:48:24.763661161,2026-01-27 11:43:42.193162170,0,0
UPI_019767,ACC_018054,2025-08-21 02:40:35.061740927,2026-02-15 19:29:05.585534453,0,0
UPI_019768,ACC_018055,2024-09-15 21:00:58.520351704,2026-02-27 22:23:19.329406952,0,0
UPI_019769,ACC_018056,2026-03-03 04:36:10.155439869,2026-05-19 09:22:50.819934270,0,0
UPI_019770,ACC_018057,2025-02-10 19:09:12.167690158,2025-03-14 08:56:53.984661351,0,0
UPI_019771,ACC_018058,2026-01-10 19:11:51.647552714,2026-02-06 20:38:33.104846775,0,0
UPI_019772,ACC_018059,2026-01-31 08:54:01.526215538,2026-05-07 03:05:34.496907385,0,0
UPI_019773,ACC_018060,2024-05-12 23:15:33.703918952,2025-11-07 07:23:42.932329425,0,0
UPI_019774,ACC_018061,2025-12-02 17:51:15.217955031,2026-02-20 01:36:40.481486563,0,0
UPI_019775,ACC_018062,2024-05-11 14:13:25.070084443,2025-01-23 16:27:28.173726394,0,0
UPI_019776,ACC_018063,2024-09-06 05:14:40.342244819,2025-05-19 13:53:03.065638975,0,0
UPI_019777,ACC_018064,2024-05-21 19:43:47.890323479,2026-02-03 19:57:03.778722762,0,0
UPI_019778,ACC_018065,2025-07-04 08:53:00.277527720,2025-12-02 22:50:53.282749258,0,0
UPI_019779,ACC_018066,2024-11-12 10:57:27.046699472,2026-04-15 09:17:49.834625033,0,0
UPI_019780,ACC_018067,2024-06-09 11:50:58.870275464,2025-02-01 03:35:47.576236272,0,0
UPI_019781,ACC_018068,2024-01-03 04:13:30.956877487,2025-12-04 15:07:43.171014585,0,0
UPI_019782,ACC_018069,2025-03-18 02:47:54.433498621,2025-04-06 19:18:57.955896956,7,5
UPI_019783,ACC_018070,2025-11-11 15:10:48.998007208,2026-03-28 20:19:48.545325809,0,0
UPI_019784,ACC_018071,2024-11-20 11:44:42.773698136,2024-12-16 02:23:52.423977728,0,0
UPI_019785,ACC_018072,2026-06-26 00:53:19.804791614,2026-06-26 05:09:18.447055014,33,17
UPI_019786,ACC_018073,2025-02-25 01:39:10.640590355,2026-04-15 03:33:33.763870102,0,0
UPI_019787,ACC_018074,2024-09-22 02:25:33.457624223,2025-03-17 12:05:51.120614300,98,46
UPI_019788,ACC_018075,2025-03-17 22:18:39.361188628,2026-02-07 19:29:21.794860852,0,0
UPI_019789,ACC_018076,2024-07-17 09:31:41.277177505,2025-08-16 15:17:45.800577224,0,0
UPI_019790,ACC_018077,2026-06-17 09:04:56.883195892,2026-06-19 05:42:27.040967527,0,0
UPI_019791,ACC_018078,2025-07-21 01:25:53.518446527,2026-02-23 18:48:02.518855632,0,0
UPI_019792,ACC_018079,2025-05-27 15:56:30.882809266,2026-05-27 11:25:38.433537910,0,0
UPI_019793,ACC_018080,2026-02-16 06:14:58.064997897,2026-05-20 14:18:27.412926963,0,0
UPI_019794,ACC_018081,2025-12-16 18:02:49.443259947,2025-12-20 16:28:29.933986429,0,0
UPI_019795,ACC_018082,2024-01-24 06:49:47.748101300,2025-01-26 20:45:11.438602340,80,18
UPI_019796,ACC_018082,2024-01-24 06:49:47.748101300,2025-01-26 20:45:11.438602340,85,18
UPI_019797,ACC_018083,2024-04-21 04:41:23.030121814,2026-03-11 13:01:54.982775850,0,0
UPI_019798,ACC_018084,2024-01-10 05:32:20.497130066,2024-11-10 05:14:45.326687010,0,0
UPI_019799,ACC_018085,2025-04-28 11:14:39.086464629,2026-02-22 08:05:35.721123051,0,0
UPI_019800,ACC_018086,2025-12-27 19:10:16.019698992,2026-02-14 02:35:46.136779511,0,0
UPI_019801,ACC_018087,2024-08-03 02:22:34.751352135,2025-11-04 20:08:25.971794562,0,0
UPI_019802,ACC_018088,2024-11-06 12:55:34.088573236,2024-12-13 13:45:42.252323612,0,0
UPI_019803,ACC_018089,2026-02-19 11:39:55.629430473,2026-06-14 11:02:05.276785827,0,0
UPI_019804,ACC_018090,2024-01-29 05:08:47.490913251,2025-06-28 05:38:53.111695712,79,28
UPI_019805,ACC_018091,2024-12-12 18:58:36.665022824,2025-02-27 10:54:27.879584590,0,0
UPI_019806,ACC_018092,2024-01-25 08:36:27.507298993,2024-05-14 20:30:51.885891289,0,0
UPI_019807,ACC_018093,2024-06-27 10:20:52.254653778,2024-11-07 08:41:51.105393939,0,0
UPI_019808,ACC_018094,2025-03-21 10:22:28.185193256,2025-06-05 12:56:07.004632031,0,0
UPI_019809,ACC_018095,2024-10-11 12:16:08.101572223,2025-09-03 20:44:32.287842341,0,0
UPI_019810,ACC_018096,2025-01-13 18:56:21.412002925,2025-09-06 01:07:03.031527629,0,0
UPI_019811,ACC_018097,2024-12-15 01:05:10.283279672,2025-09-20 19:00:17.386539941,0,0
UPI_019812,ACC_018098,2026-04-04 16:27:16.506729915,2026-04-12 14:40:28.593010636,0,0
UPI_019813,ACC_018099,2025-02-06 09:39:09.981476910,2025-11-10 00:29:27.007493521,0,0
UPI_019814,ACC_018100,2025-11-21 16:26:28.994880296,2026-02-05 19:13:54.693040544,0,0
UPI_019815,ACC_018101,2025-11-18 02:39:47.249008045,2026-02-13 06:26:53.075997874,0,0
UPI_019816,ACC_018102,2024-09-27 18:46:55.589173503,2025-06-06 07:52:32.854373004,0,0
UPI_019817,ACC_018103,2025-12-18 02:59:17.173804112,2026-01-10 16:39:02.765024016,0,0
UPI_019818,ACC_018104,2024-03-14 17:22:40.974901573,2026-06-06 06:32:17.460487748,0,0
UPI_019819,ACC_018104,2024-03-14 17:22:40.974901573,2026-06-06 06:32:17.460487748,0,0
UPI_019820,ACC_018105,2025-01-12 08:40:39.962111447,2026-01-22 14:36:47.542348295,0,0
UPI_019821,ACC_018106,2024-03-16 00:20:11.152064061,2025-12-04 11:10:08.972524857,144,48
UPI_019822,ACC_018106,2024-03-16 00:20:11.152064061,2025-12-04 11:10:08.972524857,146,58
UPI_019823,ACC_018107,2025-12-11 16:24:56.222504310,2026-06-10 08:03:23.192188615,0,0
UPI_019824,ACC_018107,2025-12-11 16:24:56.222504310,2026-06-10 08:03:23.192188615,0,0
UPI_019825,ACC_018108,2025-10-17 15:56:45.576224141,2025-12-26 13:10:23.350918507,0,0
UPI_019826,ACC_018109,2025-02-04 00:10:18.582002051,2026-01-21 08:37:37.273415289,0,0
UPI_019827,ACC_018109,2025-02-04 00:10:18.582002051,2026-01-21 08:37:37.273415289,0,0
UPI_019828,ACC_018110,2025-04-24 06:50:18.083190434,2025-12-28 23:28:56.871007642,0,0
UPI_019829,ACC_018111,2026-04-18 21:29:40.795289487,2026-05-02 08:53:08.275737798,0,0
UPI_019830,ACC_018112,2024-04-07 09:08:45.954974528,2024-04-27 02:56:07.419534793,0,0
UPI_019831,ACC_018113,2026-01-19 22:42:22.341793269,2026-05-29 03:57:59.537419765,0,0
UPI_019832,ACC_018113,2026-01-19 22:42:22.341793269,2026-05-29 03:57:59.537419765,0,0
UPI_019833,ACC_018114,2024-07-22 11:12:39.786659099,2024-07-31 08:58:06.147745683,0,0
UPI_019834,ACC_018115,2024-03-02 01:11:14.224187972,2025-11-15 01:55:47.191107563,0,0
UPI_019835,ACC_018116,2024-12-11 07:20:37.377311047,2025-11-19 16:40:21.192379475,0,0
UPI_019836,ACC_018117,2026-02-09 03:06:37.698517568,2026-05-25 20:15:26.206327369,0,0
UPI_019837,ACC_018118,2024-01-06 23:38:08.821157229,2024-03-03 04:21:26.649642134,0,0
UPI_019838,ACC_018119,2024-04-29 07:45:35.550192380,2024-09-18 14:13:05.681154102,0,0
UPI_019839,ACC_018120,2026-04-09 05:56:37.359411061,2026-04-09 21:55:05.696337196,0,0
UPI_019840,ACC_018121,2025-07-04 08:23:34.611627765,2025-10-02 13:19:32.861792985,0,0
UPI_019841,ACC_018122,2024-12-02 06:41:06.770831846,2025-05-10 08:38:15.071786003,123,33
UPI_019842,ACC_018122,2024-12-02 06:41:06.770831846,2025-05-10 08:38:15.071786003,118,31
UPI_019843,ACC_018123,2025-06-07 21:39:11.446919978,2025-07-09 21:59:08.938223126,0,0
UPI_019844,ACC_018124,2026-05-03 05:21:28.954735577,2026-05-26 13:24:54.076915750,0,0
UPI_019845,ACC_018125,2024-04-01 17:31:45.468617233,2025-08-24 05:29:47.875862115,0,0
UPI_019846,ACC_018126,2024-03-09 05:47:00.850452484,2024-09-21 20:55:57.503424812,0,0
UPI_019847,ACC_018127,2025-08-23 23:01:46.079722829,2026-02-26 08:05:50.665738114,0,0
UPI_019848,ACC_018128,2024-03-13 00:26:30.765697552,2025-04-09 20:54:18.856469963,0,0
UPI_019849,ACC_018129,2024-02-03 02:54:10.418647582,2024-07-25 00:16:24.499918703,0,0
UPI_019850,ACC_018130,2024-10-07 03:29:16.130901702,2025-12-02 21:30:13.562226976,118,40
UPI_019851,ACC_018131,2026-06-04 01:20:53.562176749,2026-06-04 17:17:24.904077707,66,23
UPI_019852,ACC_018131,2026-06-04 01:20:53.562176749,2026-06-04 17:17:24.904077707,75,23
UPI_019853,ACC_018132,2025-07-26 05:30:17.286477804,2026-01-26 19:21:55.469920733,0,0
UPI_019854,ACC_018133,2025-09-01 00:11:50.376557037,2025-10-07 03:53:57.708149697,0,0
UPI_019855,ACC_018134,2024-03-02 11:13:57.805047354,2026-06-22 12:01:22.370599906,0,0
UPI_019856,ACC_018135,2025-03-05 21:34:29.973025031,2025-09-21 05:33:27.553160831,0,0
UPI_019857,ACC_018136,2025-09-01 09:33:08.327670604,2026-01-30 21:10:52.342791361,0,0
UPI_019858,ACC_018137,2026-06-08 06:17:00.063659519,2026-06-17 05:14:51.186374045,0,0
UPI_019859,ACC_018138,2025-02-15 08:07:44.977949724,2025-02-24 08:45:54.126419522,0,0
UPI_019860,ACC_018139,2025-04-23 07:04:56.809377834,2025-12-07 13:56:31.018634626,0,0
UPI_019861,ACC_018140,2024-03-24 21:15:48.975698482,2025-09-30 18:40:42.670352530,0,0
UPI_019862,ACC_018141,2026-05-29 01:42:05.904787734,2026-06-16 10:19:04.619261593,0,0
UPI_019863,ACC_018142,2024-11-13 11:44:21.635534950,2025-09-22 00:34:23.150080490,0,0
UPI_019864,ACC_018143,2026-01-13 09:12:18.300692454,2026-01-31 18:40:29.302437158,0,0
UPI_019865,ACC_018144,2026-04-02 10:05:27.856637672,2026-04-07 06:52:31.233427981,0,0
UPI_019866,ACC_018144,2026-04-02 10:05:27.856637672,2026-04-07 06:52:31.233427981,0,0
UPI_019867,ACC_018145,2024-03-22 21:56:15.458342957,2025-04-14 03:23:12.276054525,0,0
UPI_019868,ACC_018146,2024-05-01 18:29:31.473767571,2025-02-02 06:32:00.463805414,0,0
UPI_019869,ACC_018147,2025-06-15 17:08:47.448933080,2025-12-27 14:58:19.214166244,0,0
UPI_019870,ACC_018148,2024-10-26 16:51:55.910045125,2026-04-01 08:53:00.451265317,0,0
UPI_019871,ACC_018148,2024-10-26 16:51:55.910045125,2026-04-01 08:53:00.451265317,0,0
UPI_019872,ACC_018149,2024-12-25 23:52:15.439633384,2026-03-20 10:38:12.758885074,0,0
UPI_019873,ACC_018150,2024-10-17 07:02:01.852714449,2026-06-20 07:41:57.942898632,0,0
UPI_019874,ACC_018151,2024-11-17 04:09:28.597009677,2026-03-08 05:35:06.322531444,0,0
UPI_019875,ACC_018152,2025-04-28 17:52:03.315520339,2026-05-22 21:41:22.095830438,0,0
UPI_019876,ACC_018153,2024-06-03 20:39:36.578904070,2025-12-04 16:03:00.428898466,0,0
UPI_019877,ACC_018154,2025-07-29 05:21:13.391440153,2026-04-18 07:33:56.303794027,133,37
UPI_019878,ACC_018155,2025-04-04 13:25:49.920879096,2026-06-20 03:22:45.913295983,0,0
UPI_019879,ACC_018156,2024-11-30 07:32:18.155151911,2026-06-04 03:08:34.578794788,0,0
UPI_019880,ACC_018157,2024-08-17 04:04:50.031615254,2025-01-17 05:57:33.187305370,0,0
UPI_019881,ACC_018158,2024-03-28 13:37:48.602756642,2025-08-18 03:10:51.051118418,0,0
UPI_019882,ACC_018159,2025-11-12 07:04:14.702620067,2026-01-11 01:06:07.261894300,0,0
UPI_019883,ACC_018160,2024-08-27 11:33:10.871813230,2024-12-11 17:01:14.274904126,0,0
UPI_019884,ACC_018161,2024-06-25 08:25:51.222784387,2026-03-01 16:52:59.535373130,0,0
UPI_019885,ACC_018162,2025-12-05 22:28:41.071207844,2026-04-10 01:34:56.438311924,0,0
UPI_019886,ACC_018162,2025-12-05 22:28:41.071207844,2026-04-10 01:34:56.438311924,0,0
UPI_019887,ACC_018163,2024-04-15 17:35:14.059029320,2025-07-12 07:10:46.863900798,0,0
UPI_019888,ACC_018164,2025-03-19 05:56:36.221037231,2025-04-27 01:16:14.903540645,0,0
UPI_019889,ACC_018165,2025-04-09 10:00:17.391449824,2025-12-03 01:49:05.333904003,0,0
UPI_019890,ACC_018166,2025-02-03 18:21:24.740082815,2025-06-21 11:35:04.891086464,0,0
UPI_019891,ACC_018167,2026-01-27 02:51:49.453597277,2026-04-13 20:28:45.433962446,0,0
UPI_019892,ACC_018168,2026-05-22 10:59:21.333756417,2026-05-22 15:43:22.207003807,0,0
UPI_019893,ACC_018169,2024-12-08 11:13:06.329016477,2026-05-29 03:40:31.637870175,0,0
UPI_019894,ACC_018170,2025-12-17 21:14:02.122182474,2026-02-21 08:08:00.550352861,0,0
