withdrawal_id,complaint_id,account_id,atm_id,withdrawal_timestamp,withdrawal_amount,latitude,longitude,time_since_fraud,time_since_last_transfer,withdrawal_sequence,withdrawal_success
WD_028900,CASE_028900,ACC_009025,ATM_003409,2025-03-25 23:43:47.647648961,37754.87,13.035063384763463,77.56437238329403,7.838,6.939,1,1
WD_028901,CASE_028901,ACC_015964,ATM_005379,2024-10-02 08:49:40.086638867,5438.09,18.46588576921869,73.78885313251386,10.543,8.994,1,1
WD_028902,CASE_028902,ACC_013620,ATM_003955,2025-07-08 09:09:09.377019166,4965.48,19.175606757370794,72.87140527484146,10.299,8.324,1,1
WD_028903,CASE_028903,ACC_028109,ATM_004695,2025-07-24 09:45:39.957700779,1711.48,28.580840283763116,77.2120375791968,31.775,30.0,1,1
WD_028904,CASE_028904,ACC_001797,ATM_003910,2025-09-21 04:52:56.913114502,667.41,23.112274975853957,72.52243940059373,7.409,4.058,1,0
WD_028905,CASE_028905,ACC_015049,ATM_000803,2025-10-31 20:47:00.433247996,523.97,26.904494135542507,75.82931297780219,3.025,2.1,1,0
WD_028906,CASE_028906,ACC_037013,ATM_001960,2025-09-22 23:50:24.302605925,306.39,17.432402695980265,78.53611133460863,4.035,2.206,1,1
WD_028907,CASE_028907,ACC_027784,ATM_001314,2025-01-02 11:25:04.162512701,22490.25,19.073170107795583,72.84256044619345,8.946,7.83,1,1
WD_028908,CASE_028908,ACC_019477,ATM_002596,2024-07-18 17:47:50.705886407,1493.87,26.81011615780203,80.98825195718709,2.377,0.713,1,1
WD_028909,CASE_028909,ACC_027113,ATM_001042,2024-01-20 03:28:33.478594088,12542.02,13.10219151473306,80.22975383539865,8.684,6.43,1,1
WD_028910,CASE_028910,ACC_002762,ATM_006563,2026-02-06 00:54:02.799766923,9019.45,18.99279519395925,72.8553689226915,3.497,1.671,1,1
WD_028911,CASE_028911,ACC_038588,ATM_001542,2024-04-26 16:47:55.423102431,3416.3,18.519594285114852,73.85665390543024,6.021,3.207,1,1
WD_028912,CASE_028912,ACC_022567,ATM_002896,2025-05-11 09:14:03.958819154,17847.53,19.08633832280655,72.78394695000554,3.387,2.263,1,1
WD_028913,CASE_028913,ACC_034491,ATM_005281,2025-07-12 15:33:04.008963924,5279.64,21.165981618158547,72.83232498508443,6.096,3.957,1,1
WD_028914,CASE_028914,ACC_036651,ATM_002053,2025-08-20 01:29:36.235294537,2763.15,28.712624797848285,77.19562511422912,12.737,11.415,1,1
WD_028915,CASE_028915,ACC_010883,ATM_000831,2025-03-06 21:47:41.063023526,184.58,17.292001610640426,78.53677411966838,5.81,2.889,1,1
WD_028916,CASE_028916,ACC_013890,ATM_003180,2026-01-05 05:19:32.038905725,4952.97,13.041787501224167,77.60833597763971,8.007,6.084,1,1
WD_028917,CASE_028917,ACC_037396,ATM_000081,2025-01-06 20:44:28.502070728,11508.02,12.995235563320193,80.27077047010026,2.476,1.702,1,1
WD_028918,CASE_028918,ACC_009088,ATM_005808,2024-09-03 04:55:59.585509939,13672.46,22.978448811279982,72.4744206984744,11.158,9.923,1,1
WD_028919,CASE_028919,ACC_002753,ATM_002720,2025-01-01 11:08:15.860352802,6002.43,12.97100094084221,77.59523236760099,1.908,0.385,1,1
WD_028920,CASE_028920,ACC_029792,ATM_003056,2024-01-03 03:21:54.627889471,1355.04,12.977316752719819,77.61287569673956,2.693,1.629,1,1
WD_028921,CASE_028921,ACC_034675,ATM_004686,2026-04-27 11:24:12.210868137,1620.64,21.15589665221248,79.18515652211566,7.631,4.943,1,1
WD_028922,CASE_028922,ACC_002513,ATM_005787,2025-01-11 21:35:07.604850298,2879.5,26.850824844925146,75.83876161996406,7.691,4.862,1,1
WD_028923,CASE_028923,ACC_012493,ATM_006082,2024-01-25 16:31:10.138282890,832.23,19.045469700606237,72.84097987002146,2.412,0.587,1,1
WD_028924,CASE_028924,ACC_000925,ATM_005436,2026-02-27 23:37:00.228716724,2195.89,19.080176111155268,72.820224665476,6.762,5.111,1,1
WD_028925,CASE_028925,ACC_005704,ATM_000392,2024-07-27 20:55:49.996370941,2581.46,19.074646748231864,72.87847007671849,30.418,30.0,1,1
WD_028926,CASE_028926,ACC_013870,ATM_002514,2024-12-28 04:34:44.284672151,1528.91,19.084486522493012,72.78578057155023,5.853,5.017,1,1
WD_028927,CASE_028927,ACC_006353,ATM_000023,2025-07-14 06:06:18.228882972,1088.81,21.161473344520914,72.79313560751713,1.917,0.576,1,1
WD_028928,CASE_028928,ACC_007040,ATM_004685,2024-12-08 16:33:19.532747850,18882.43,22.794648308204586,75.80140571192912,4.362,3.369,1,1
WD_028929,CASE_028929,ACC_008159,ATM_004466,2026-03-02 23:00:29.544721007,22630.45,19.139269855936096,72.9860818321065,2.27,0.589,1,1
WD_028930,CASE_028930,ACC_004573,ATM_005185,2024-06-04 17:32:24.258039435,689.64,19.124928075569784,72.82862139467814,5.254,3.976,1,1
WD_028931,CASE_028931,ACC_001257,ATM_004053,2024-10-29 11:44:55.548951067,12684.41,13.065690494748798,77.5886684751749,12.848,11.281,1,1
WD_028932,CASE_028932,ACC_017396,ATM_000781,2025-04-24 09:23:06.462731773,7636.99,18.443053433301536,73.82636592868599,8.805,7.702,1,1
WD_028933,CASE_028933,ACC_018856,ATM_001939,2025-07-04 04:37:09.543044937,9004.44,18.515378247166264,73.80712870408782,1.295,0.611,1,1
WD_028934,CASE_028934,ACC_010344,ATM_003304,2025-06-22 16:50:10.634232648,25827.18,22.662326864873695,75.8746257218246,7.987,6.694,1,1
WD_028935,CASE_028935,ACC_017904,ATM_004774,2026-05-27 19:53:51.578504712,2976.76,28.546504195508533,77.18677908269864,5.093,2.822,1,1
WD_028936,CASE_028936,ACC_039082,ATM_006409,2025-11-02 18:22:23.889081382,16107.43,17.379367764375974,78.4749320192998,2.453,0.895,1,1
WD_028937,CASE_028937,ACC_031798,ATM_004961,2024-03-25 14:30:44.454720634,728.74,19.248882507143996,73.02376234966165,5.35,2.645,1,1
WD_028938,CASE_028938,ACC_006748,ATM_001299,2024-07-23 17:34:42.247702441,10596.76,13.082929251075054,80.27082666012521,1.984,0.358,1,1
WD_028939,CASE_028939,ACC_018323,ATM_004875,2026-05-16 10:00:11.858972833,787.62,13.020291724143044,77.62132765574147,8.729,6.827,1,1
WD_028940,CASE_028940,ACC_016854,ATM_004106,2024-05-22 22:49:16.050326968,28544.48,19.065180526054466,72.86159528359707,12.193,9.005,1,1
WD_028941,CASE_028941,ACC_033207,ATM_004357,2024-12-28 05:46:07.432159435,22547.16,21.22582967359993,72.8387200993457,2.403,1.028,1,1
WD_028942,CASE_028942,ACC_032119,ATM_002864,2024-03-20 01:34:26.484978434,1451.44,19.154013727387028,72.94405277962802,3.516,2.363,1,1
WD_028943,CASE_028943,ACC_011225,ATM_006554,2024-12-11 19:38:40.740420199,4109.84,18.97930935267226,72.8354135390771,30.751,30.0,1,1
WD_028944,CASE_028944,ACC_000628,ATM_001128,2026-04-08 12:56:48.578133180,19186.34,13.112625852544165,80.34187982405507,18.766,17.967,1,1
WD_028945,CASE_028945,ACC_014815,ATM_005257,2024-05-10 23:30:46.022574916,283.14,17.351936484303756,78.55853210751101,14.333,12.714,1,1
WD_028946,CASE_028946,ACC_020647,ATM_005837,2026-02-11 17:44:18.944107091,691.29,27.00472646795968,75.74142353518367,4.569,2.171,1,1
WD_028947,CASE_028947,ACC_033052,ATM_005572,2024-05-16 11:50:17.520589663,1294.17,19.086031010188716,72.77371230811232,5.76,4.857,1,1
WD_028948,CASE_028948,ACC_028582,ATM_000711,2025-09-14 22:28:33.810156117,600.55,22.739789759941846,75.90372222558234,2.328,1.304,1,1
WD_028949,CASE_028949,ACC_023777,ATM_005348,2024-09-03 18:04:19.699673650,4785.02,22.58848616807228,88.36998464174775,13.354,10.599,1,1
WD_028950,CASE_028950,ACC_027779,ATM_003130,2025-06-22 15:23:21.935964089,1910.46,21.2058463049347,72.85372379699025,2.587,1.455,1,1
WD_028951,CASE_028951,ACC_028263,ATM_000613,2025-09-20 21:31:37.702735741,21822.63,21.130613008124623,72.89585970044861,11.493,10.773,1,1
WD_028952,CASE_028952,ACC_018082,ATM_006179,2025-04-21 10:50:27.909715972,7010.78,28.60583281832789,77.2363905066459,24.019,22.781,1,1
WD_028953,CASE_028953,ACC_024656,ATM_006486,2024-06-21 02:45:32.515164664,2468.36,27.001241945673282,75.75173808357107,3.095,1.941,1,1
WD_028954,CASE_028954,ACC_027391,ATM_005539,2024-11-13 21:53:13.550420449,5175.54,28.7009811464042,77.24406865849916,19.136,17.022,1,1
WD_028955,CASE_028955,ACC_027151,ATM_002700,2024-01-10 14:53:56.883505674,116908.96,26.934297941987765,75.77680394888947,12.713,11.533,1,1
WD_028956,CASE_028956,ACC_037498,ATM_006332,2026-04-23 08:45:33.656285944,2969.99,21.177946266623938,72.88273089166299,2.073,1.571,1,1
WD_028957,CASE_028957,ACC_015963,ATM_004639,2025-11-20 10:50:46.618770208,137.76,18.947370094816264,72.97799281597271,2.418,0.206,1,1
WD_028958,CASE_028958,ACC_007769,ATM_001607,2024-12-03 01:59:16.218963942,2972.61,21.171847069337343,72.85681845620965,4.708,2.074,1,1
WD_028959,CASE_028959,ACC_032725,ATM_006885,2025-09-13 23:08:01.540000650,34203.65,26.818250364928602,80.8941721930669,6.48,4.651,1,1
WD_028960,CASE_028960,ACC_003246,ATM_000527,2024-06-16 01:20:43.719447169,9360.24,21.249666483075835,72.80067347868639,4.386,1.902,1,1
WD_028961,CASE_028961,ACC_020675,ATM_000620,2024-07-13 16:57:23.862167246,7299.09,19.132383967133183,72.95368600309257,12.564,6.497,1,1
WD_028962,CASE_028962,ACC_035196,ATM_003035,2025-06-01 23:46:30.329010753,1098.18,22.65604554487769,75.95243333196814,4.867,1.607,1,1
WD_028963,CASE_028963,ACC_035942,ATM_001758,2024-04-28 12:42:24.925734901,9802.84,22.736144520751097,75.86526192844572,4.16,1.58,1,0
WD_028964,CASE_028964,ACC_019674,ATM_004501,2025-05-07 06:01:46.569643731,32443.62,19.039672776836106,72.92292246593107,4.946,2.455,1,1
WD_028965,CASE_028965,ACC_012903,ATM_004852,2024-02-26 10:46:16.197849932,885.27,22.546151866370973,88.37069786486943,6.357,3.064,1,1
WD_028966,CASE_028966,ACC_021387,ATM_006952,2025-04-21 01:09:55.811424239,14089.94,21.243892791720288,72.78522820216148,2.911,2.116,1,1
WD_028967,CASE_028967,ACC_017816,ATM_006507,2024-12-08 08:50:46.545392314,5802.62,21.17795249413645,72.8442379543358,2.942,1.028,1,1
WD_028968,CASE_028968,ACC_038684,ATM_001095,2025-01-11 23:59:47.818544129,1610.92,17.38068428077191,78.48444622865335,10.045,8.3,1,1
WD_028969,CASE_028969,ACC_030435,ATM_006642,2025-05-28 01:53:28.406819860,16981.43,23.10239623112508,72.57100712561594,4.814,3.14,1,1
WD_028970,CASE_028970,ACC_037739,ATM_006849,2025-06-28 15:52:47.292091868,39463.35,19.08487735325827,73.11362458165473,30.852,30.0,1,0
WD_028971,CASE_028971,ACC_005280,ATM_002596,2026-02-12 12:23:23.908738476,6765.35,26.81011615780203,80.98825195718709,3.153,1.981,1,1
WD_028972,CASE_028972,ACC_018963,ATM_002611,2024-04-18 01:13:31.088532119,1664.28,26.843746201858377,75.87181989672662,9.672,7.919,1,1
WD_028973,CASE_028973,ACC_028173,ATM_000290,2025-01-21 00:25:10.001039510,1682.62,19.06192691446238,72.89309360305955,5.5,3.933,1,1
WD_028974,CASE_028974,ACC_012588,ATM_006418,2024-02-03 03:20:18.528668741,662.02,19.06878069502927,73.00459321775818,4.841,3.684,1,1
WD_028975,CASE_028975,ACC_029792,ATM_000203,2025-04-06 03:11:38.477805629,6143.92,12.972028928357291,77.59415538404409,2.914,1.823,1,1
WD_028976,CASE_028976,ACC_031364,ATM_000380,2024-02-21 23:00:27.404706223,25403.57,22.53476602726467,88.36621133600612,7.676,5.578,1,1
WD_028977,CASE_028977,ACC_005301,ATM_006714,2024-01-23 12:31:18.592505280,483.43,17.36936651400413,78.44617739761004,10.059,9.083,1,1
WD_028978,CASE_028978,ACC_001797,ATM_006194,2024-03-13 07:09:31.821474275,613.87,12.93836223427609,77.57503336706557,3.902,1.922,1,1
WD_028979,CASE_028979,ACC_025254,ATM_006300,2024-11-09 07:09:21.856238495,718.15,21.21426231558558,72.89097893087495,7.132,5.336,1,1
WD_028980,CASE_028980,ACC_018106,ATM_006369,2024-10-05 12:17:31.365991510,8020.05,13.042793239477637,77.57873982697365,11.002,9.479,1,0
WD_028981,CASE_028981,ACC_023239,ATM_004472,2024-02-28 21:17:46.787384802,3590.87,18.52357783624709,73.8179238128275,7.112,6.279,1,1
WD_028982,CASE_028982,ACC_034419,ATM_005561,2026-06-21 22:23:46.964675505,1586.47,26.873935604879147,80.9576222066756,4.189,3.083,1,1
WD_028983,CASE_028983,ACC_013861,ATM_002643,2025-06-01 20:59:17.863623121,6579.34,17.28830486892866,78.48950842260369,2.832,2.037,1,1
WD_028984,CASE_028984,ACC_002678,ATM_004831,2025-08-03 15:33:35.216232564,7027.76,17.394836398772192,78.47669965534581,3.562,2.586,1,1
WD_028985,CASE_028985,ACC_014433,ATM_000855,2025-04-10 08:00:32.891065132,12643.14,18.537632952345128,73.83310046393733,4.98,3.969,1,1
WD_028986,CASE_028986,ACC_019844,ATM_003868,2025-10-31 13:00:50.009197656,2750.87,18.5223037219261,73.86222693277621,6.892,5.254,1,1
WD_028987,CASE_028987,ACC_028269,ATM_002233,2025-02-12 11:47:59.429964184,1556.86,19.102261643584384,72.94010140515951,1.895,0.967,1,0
WD_028988,CASE_028988,ACC_021823,ATM_003651,2025-07-07 01:13:44.816748930,12977.33,20.071489787709282,73.81726026911521,3.136,0.203,1,1
WD_028989,CASE_028989,ACC_009602,ATM_005638,2024-10-19 11:40:40.040887872,10929.92,13.138232581658583,80.20452314467178,11.401,9.341,1,1
WD_028990,CASE_028990,ACC_036183,ATM_001420,2025-11-10 16:30:06.313192800,1355.86,21.18029312068491,72.83175112689489,8.557,6.186,1,1
WD_028991,CASE_028991,ACC_013322,ATM_003097,2024-08-26 11:29:17.568878647,1968.18,19.074487934076455,72.88151993711372,2.12,0.215,1,1
WD_028992,CASE_028992,ACC_030662,ATM_000861,2026-06-28 16:00:09.767297548,7488.53,22.577665187895374,88.43544335605428,9.129,7.597,1,1
WD_028993,CASE_028993,ACC_026526,ATM_003238,2024-02-05 03:56:23.961738958,14086.35,19.978477458005692,73.78745666074067,2.751,1.119,1,1
WD_028994,CASE_028994,ACC_026729,ATM_000578,2025-09-22 22:32:01.024378844,19617.18,17.3877037203598,78.48813952013427,7.43,4.855,1,1
WD_028995,CASE_028995,ACC_031701,ATM_000264,2025-10-28 21:11:21.730109670,1317.29,19.220443760328603,72.97929411222275,2.042,0.446,1,1
WD_028996,CASE_028996,ACC_010015,ATM_002284,2025-11-12 08:04:08.416105229,1116.49,13.063838892337674,80.27428465253878,6.623,5.507,1,1
WD_028997,CASE_028997,ACC_031813,ATM_003072,2025-01-02 14:24:26.798506917,125950.16,21.17084794666302,72.9362767998611,11.342,8.814,1,0
WD_028998,CASE_028998,ACC_034307,ATM_005060,2024-04-10 15:54:57.956167285,977.38,19.053299002595942,72.93075719692922,3.149,0.843,1,1
WD_028999,CASE_028999,ACC_029792,ATM_004643,2024-08-06 23:52:35.371804832,11206.2,12.959161313534633,77.55150725305661,2.995,1.821,1,1
WD_029000,CASE_029000,ACC_003348,ATM_002614,2024-09-03 02:17:57.448548869,2906.27,22.559077589993336,88.34068852779282,2.495,1.658,1,1
WD_029001,CASE_029001,ACC_015251,ATM_005563,2025-01-17 17:34:51.752124086,4907.15,19.156590290900095,72.88134732760255,15.322,14.06,1,1
WD_029002,CASE_029002,ACC_037565,ATM_000803,2025-02-06 07:19:39.963383154,18572.93,26.904494135542507,75.82931297780219,1.952,1.094,1,1
WD_029003,CASE_029003,ACC_025629,ATM_004427,2025-08-24 19:53:38.871115825,31692.72,19.116286065309676,72.99293424959897,2.345,0.811,1,1
WD_029004,CASE_029004,ACC_015447,ATM_002092,2025-12-27 12:56:26.828040856,12261.68,23.080310863648602,72.56138066089322,7.074,5.228,1,1
WD_029005,CASE_029005,ACC_025751,ATM_005989,2024-10-09 21:59:14.302777233,1891.05,21.109662803142566,72.79822426302368,5.743,4.58,1,1
WD_029006,CASE_029006,ACC_023997,ATM_005749,2024-05-29 05:31:22.344293134,19884.62,21.16300521961697,72.87755842234529,8.703,7.592,1,1
WD_029007,CASE_029007,ACC_010971,ATM_000021,2025-11-16 09:19:32.450414622,301.08,22.54059447892203,88.25370118368778,8.087,4.198,1,1
WD_029008,CASE_029008,ACC_007790,ATM_004914,2025-08-29 11:40:56.452565212,2937.62,21.178175158420125,72.80111286883809,7.238,5.864,1,1
WD_029009,CASE_029009,ACC_026366,ATM_003128,2026-04-21 12:23:07.437574618,2216.55,19.189083803726547,72.87381253996703,11.55,9.651,1,1
WD_029010,CASE_029010,ACC_026109,ATM_000197,2026-05-14 14:14:56.191950615,1717.15,17.390183595706716,78.50047017938805,8.117,5.986,1,0
WD_029011,CASE_029011,ACC_019840,ATM_006687,2025-04-03 16:08:24.262481654,24504.87,21.22382177532072,72.81626418371937,10.094,8.667,1,1
WD_029012,CASE_029012,ACC_016658,ATM_005093,2025-10-11 04:58:28.683585099,1256.97,21.17553987586644,79.09981303410417,14.45,13.704,1,1
WD_029013,CASE_029013,ACC_025727,ATM_001556,2024-06-02 10:18:32.536376189,2532.58,22.55858683147237,88.35613676849624,3.035,1.458,1,1
WD_029014,CASE_029014,ACC_010196,ATM_002371,2025-07-17 15:26:10.884799353,3734.31,28.548529617256698,77.28917077695557,1.318,0.276,1,1
WD_029015,CASE_029015,ACC_025777,ATM_003466,2024-09-07 21:00:45.967070092,2289.48,22.483147715850592,88.33554137448611,10.333,7.121,1,1
WD_029016,CASE_029016,ACC_013033,ATM_003038,2026-04-01 21:15:37.040511896,1669.61,19.116498811550304,72.93454007804627,2.676,0.192,1,1
WD_029017,CASE_029017,ACC_002697,ATM_000757,2026-05-22 02:42:50.224141545,21577.14,21.143705931827256,79.1019787181868,7.034,6.188,1,0
WD_029018,CASE_029018,ACC_019203,ATM_004861,2024-10-04 20:59:31.299755384,4365.23,12.947149145541262,77.49202612302832,4.084,3.59,1,1
WD_029019,CASE_029019,ACC_011168,ATM_003688,2024-10-18 02:50:11.707139952,9555.85,21.17313910411168,72.9322924495259,7.014,5.106,1,1
WD_029020,CASE_029020,ACC_037642,ATM_006252,2025-10-20 07:59:56.921624134,606.5,19.034239963010407,73.02899820557842,3.413,0.743,1,1
WD_029021,CASE_029021,ACC_037193,ATM_002199,2025-11-28 10:43:09.143403946,4561.09,18.532934488253144,73.88745444305128,6.412,2.124,1,1
WD_029022,CASE_029022,ACC_015630,ATM_000420,2025-12-17 09:22:09.392559679,274.84,26.849383613982766,80.95750217522698,5.678,2.69,1,1
WD_029023,CASE_029023,ACC_033235,ATM_006942,2025-03-23 08:59:14.764750578,1322.45,12.939897260052629,77.57494636816244,15.971,14.36,1,1
WD_029024,CASE_029024,ACC_033787,ATM_006226,2026-02-23 20:03:37.497933922,5224.74,19.094177151578542,72.84198378111915,14.887,13.069,1,1
WD_029025,CASE_029025,ACC_009088,ATM_004569,2026-06-19 00:59:04.968263395,17764.1,12.98949238082052,77.54912207903774,17.449,15.389,1,1
WD_029026,CASE_029026,ACC_008217,ATM_004952,2024-01-23 23:32:51.327202165,4826.95,22.534753787158685,88.39571495911392,19.573,16.482,1,1
WD_029027,CASE_029027,ACC_017726,ATM_002005,2024-08-04 07:38:28.382464798,804.9,19.076770417239047,72.87830608021831,2.03,0.929,1,1
WD_029028,CASE_029028,ACC_000705,ATM_002618,2025-12-12 20:29:11.806501223,2147.28,26.91799263007586,75.78140381241606,7.874,6.545,1,1
WD_029029,CASE_029029,ACC_018856,ATM_001939,2024-01-23 13:39:26.673083455,2113.89,18.515378247166264,73.80712870408782,8.059,5.747,1,1
WD_029030,CASE_029030,ACC_027820,ATM_006924,2024-07-24 22:15:25.206554429,8683.42,12.89381970959425,77.67098873340643,4.264,2.3,1,1
WD_029031,CASE_029031,ACC_010677,ATM_003153,2024-02-23 17:18:42.699118022,15555.01,21.14251204934222,79.08450082142906,6.505,5.118,1,1
WD_029032,CASE_029032,ACC_032358,ATM_003866,2025-03-15 06:13:44.782139490,4256.15,21.122259001758877,79.0701686571385,6.631,4.099,1,1
WD_029033,CASE_029033,ACC_036831,ATM_002409,2024-03-23 17:35:55.040100448,3661.73,21.15223399186659,79.00713026547322,4.811,2.057,1,1
WD_029034,CASE_029034,ACC_005641,ATM_003800,2026-05-14 20:17:12.605254170,64992.31,18.527270246846157,73.75797067804653,3.546,1.968,1,1
WD_029035,CASE_029035,ACC_006062,ATM_003856,2026-03-17 09:16:01.132230583,920.52,18.512745240368876,73.88675383804191,3.731,2.896,1,1
WD_029036,CASE_029036,ACC_028312,ATM_004944,2024-06-02 18:25:38.302328277,2261.39,22.695802119864968,75.84485225440588,6.37,3.486,1,1
WD_029037,CASE_029037,ACC_001920,ATM_004178,2025-12-25 14:13:12.322292334,1982.84,22.648006649538832,75.88474418429834,7.662,7.158,1,1
WD_029038,CASE_029038,ACC_003029,ATM_001988,2025-04-08 13:15:23.626503486,20210.99,12.989826796428597,80.21911105588933,2.128,0.489,1,1
WD_029039,CASE_029039,ACC_005238,ATM_001115,2026-01-01 12:59:00.990813218,34524.75,22.733004060592847,75.86084944344965,5.22,4.727,1,1
WD_029040,CASE_029040,ACC_018131,ATM_003069,2026-02-26 11:34:03.936736568,5344.2,22.596327709489497,88.36659497036646,4.426,2.938,1,1
WD_029041,CASE_029041,ACC_000506,ATM_003976,2025-07-01 22:01:29.360524013,155242.36,19.055910964834275,73.00891246924657,2.837,2.268,1,1
WD_029042,CASE_029042,ACC_015101,ATM_004050,2024-01-06 03:06:14.857426401,913.67,13.055364758894749,80.2687645196621,17.648,16.28,1,1
WD_029043,CASE_029043,ACC_037195,ATM_001613,2024-11-17 19:33:53.473569359,2630.34,22.50325606562436,88.35897331336699,5.349,4.541,1,1
WD_029044,CASE_029044,ACC_013614,ATM_000320,2026-02-10 04:10:34.712879521,42490.27,21.135467638858085,72.82402463192551,14.314,12.454,1,1
WD_029045,CASE_029045,ACC_017855,ATM_006527,2024-08-07 16:11:52.409129634,1168.65,20.042189170538766,73.71975449811805,5.886,2.46,1,1
WD_029046,CASE_029046,ACC_022659,ATM_004239,2025-01-02 10:51:10.408952567,487.67,12.924726742007197,77.66110797575182,2.107,0.523,1,1
WD_029047,CASE_029047,ACC_007808,ATM_002508,2025-02-15 18:39:08.278180930,5568.37,26.851312881754342,80.96815639945783,2.8,0.599,1,1
WD_029048,CASE_029048,ACC_025102,ATM_001798,2026-06-12 21:08:15.691059810,99.99,19.984118955998884,73.72222736228642,9.799,6.967,1,1
WD_029049,CASE_029049,ACC_028272,ATM_004436,2025-07-13 07:29:08.033246894,2623.44,17.340275309477057,78.44739735225673,4.32,3.552,1,1
WD_029050,CASE_029050,ACC_005241,ATM_004714,2025-03-01 03:04:18.059161690,2284.01,26.809731325255868,80.93642031992644,9.195,6.228,1,1
WD_029051,CASE_029051,ACC_038075,ATM_005380,2026-01-20 17:08:32.067309908,14246.9,23.027716866517586,72.54204994631928,2.082,1.39,1,1
WD_029052,CASE_029052,ACC_001618,ATM_002731,2024-06-21 04:54:31.731364830,4278.69,19.101627502657394,72.89843946796948,32.644,30.0,1,1
WD_029053,CASE_029053,ACC_004088,ATM_001130,2024-12-29 07:46:12.785714370,10716.9,22.677789939429797,75.88232232511895,23.262,21.891,1,1
WD_029054,CASE_029054,ACC_031160,ATM_003418,2024-03-26 19:25:57.067680589,5243.56,22.574361530492958,88.35430435669086,1.627,0.332,1,1
WD_029055,CASE_029055,ACC_016779,ATM_000403,2025-10-20 17:02:21.028522798,2041.46,22.600450872639016,88.34141975819652,18.813,16.964,1,1
WD_029056,CASE_029056,ACC_012049,ATM_002291,2025-04-28 20:33:09.948527416,2168.6,21.14666818089384,72.87072779021126,5.04,3.092,1,1
WD_029057,CASE_029057,ACC_020461,ATM_005216,2024-06-04 09:19:05.626497020,8752.17,28.6202954943197,77.20434562856589,8.468,6.475,1,1
WD_029058,CASE_029058,ACC_036473,ATM_005937,2024-02-09 23:33:27.707525495,509.76,18.488218012162633,73.87112061706515,12.78,9.002,1,1
WD_029059,CASE_029059,ACC_032358,ATM_002796,2024-05-22 20:35:40.726733791,1693.46,17.325906252087144,78.45648775905734,2.648,1.748,1,1
WD_029060,CASE_029060,ACC_039195,ATM_001689,2025-01-04 04:01:30.610240726,5577.54,17.384888558791516,78.49031518277275,2.359,1.007,1,1
WD_029061,CASE_029061,ACC_011673,ATM_003115,2024-11-26 19:41:13.571636344,3509.25,28.613664974624164,77.2102659047198,2.824,1.324,1,1
WD_029062,CASE_029062,ACC_024656,ATM_003627,2026-06-09 03:54:52.770790268,1461.99,26.89052875683866,75.80230271523254,1.957,0.191,1,1
WD_029063,CASE_029063,ACC_021164,ATM_002550,2026-02-13 13:26:16.846439819,724.06,19.981677108340893,73.79211679860765,0.943,0.426,1,1
WD_029064,CASE_029064,ACC_033473,ATM_001576,2026-01-16 21:37:07.966416260,2067.45,18.500016454554522,73.91251136866848,3.628,0.587,1,1
WD_029065,CASE_029065,ACC_029492,ATM_004632,2025-03-18 18:28:51.361081535,23313.14,28.609356202684253,77.14590993424687,5.492,3.908,1,1
WD_029066,CASE_029066,ACC_005570,ATM_000240,2025-04-27 06:22:36.543746976,25295.43,19.167341953167718,72.88361769834927,4.151,3.224,1,1
WD_029067,CASE_029067,ACC_035003,ATM_003317,2024-08-18 09:38:18.959654088,5343.7,22.565709733033362,88.3240383573583,25.442,23.046,1,1
WD_029068,CASE_029068,ACC_006239,ATM_000522,2024-03-03 05:29:01.606400070,12348.71,28.601823898819845,77.25008151775477,12.897,11.85,1,1
WD_029069,CASE_029069,ACC_012923,ATM_000982,2024-09-17 10:24:33.433699426,2007.75,23.005905574488366,72.46768635264549,2.307,1.553,1,1
WD_029070,CASE_029070,ACC_012996,ATM_006839,2024-02-14 18:53:45.890592798,2723.1,22.762475558010966,75.82086576835894,4.626,3.508,1,1
WD_029071,CASE_029071,ACC_028045,ATM_001083,2024-04-03 07:00:23.195703821,18316.84,26.842916148291973,80.95449786999238,3.145,2.324,1,1
WD_029072,CASE_029072,ACC_016840,ATM_000199,2024-07-30 13:48:00.730084610,285.44,19.10317614755306,72.9983040904587,9.321,6.893,1,1
WD_029073,CASE_029073,ACC_021754,ATM_006198,2024-04-26 17:41:20.293655995,43548.6,19.30025143709312,73.01812189222899,2.264,1.494,1,1
WD_029074,CASE_029074,ACC_004809,ATM_002436,2026-05-08 15:25:03.325100035,3143.94,21.154848280694782,72.76883030968479,4.151,1.314,1,1
WD_029075,CASE_029075,ACC_019010,ATM_006722,2024-06-06 14:14:44.662271497,75428.13,28.588858039128425,77.21540480041308,4.074,1.503,1,1
WD_029076,CASE_029076,ACC_009377,ATM_001033,2024-02-19 11:47:07.146809690,1606.98,12.99828641688291,77.6509362631755,7.028,5.725,1,1
WD_029077,CASE_029077,ACC_018438,ATM_001557,2025-08-26 22:10:33.672219995,2247.66,26.895769079817846,80.8852264012873,5.553,4.277,1,1
WD_029078,CASE_029078,ACC_038498,ATM_003121,2024-01-19 09:56:33.528556096,13447.57,19.21369241683189,72.98501362083346,12.555,9.993,1,1
WD_029079,CASE_029079,ACC_015726,ATM_006224,2026-01-07 12:41:04.713500735,12404.06,19.234049624780788,72.96013037575125,1.754,0.793,1,1
WD_029080,CASE_029080,ACC_033207,ATM_000527,2024-03-25 02:28:18.321946340,32114.45,21.249666483075835,72.80067347868639,9.801,8.373,1,1
