withdrawal_id,complaint_id,account_id,atm_id,withdrawal_timestamp,withdrawal_amount,latitude,longitude,time_since_fraud,time_since_last_transfer,withdrawal_sequence,withdrawal_success
WD_000360,CASE_000360,ACC_000068,ATM_000003,2026-03-24 23:15:25.677349653,6231.43,26.977487381625732,75.7269303823776,2.488,1.751,1,1
WD_000361,CASE_000361,ACC_001507,ATM_000117,2026-04-12 18:06:49.745907223,2353.97,22.60313735155465,88.37992691168564,1.618,0.227,1,1
WD_000362,CASE_000362,ACC_001507,ATM_000346,2024-09-24 07:07:44.158362546,57040.89,22.549604170475213,88.41551566084136,5.605,5.372,1,1
WD_000363,CASE_000363,ACC_000467,ATM_000186,2024-04-19 18:04:22.501494909,51587.37,13.14259936414573,80.23722682211573,3.559,1.787,1,1
WD_000364,CASE_000364,ACC_000467,ATM_000118,2025-02-05 02:46:50.500979667,2381.4,13.134732197921853,80.33347937040632,6.674,5.746,1,1
WD_000365,CASE_000365,ACC_000659,ATM_000182,2024-09-26 12:14:04.881103294,4176.49,26.936306907927246,75.72871603602272,1.632,1.029,1,1
WD_000366,CASE_000366,ACC_001267,ATM_000332,2026-03-16 20:21:57.793498589,1632.5,19.02752019354111,73.02909837280127,15.505,12.605,1,1
WD_000367,CASE_000367,ACC_001335,ATM_000355,2024-02-03 12:53:48.248507429,18742.59,28.541697633686937,77.19124389403521,3.91,0.84,1,1
WD_000368,CASE_000368,ACC_000480,ATM_000178,2025-07-31 16:19:53.206039982,14745.73,22.6681438064313,75.89798883939375,5.169,3.811,1,1
WD_000369,CASE_000369,ACC_001293,ATM_000087,2026-04-06 00:07:33.644693556,1174.49,13.04237547348726,80.30318609124991,11.377,5.589,1,1
WD_000370,CASE_000370,ACC_000820,ATM_000370,2026-06-09 10:00:37.571005080,8109.69,26.96837587549417,75.82867978776605,16.09,13.54,1,1
WD_000371,CASE_000371,ACC_000068,ATM_000198,2025-08-15 10:24:45.254703270,10350.05,26.980908442155847,75.78841459480564,3.957,1.852,1,1
WD_000372,CASE_000372,ACC_001267,ATM_000386,2026-05-15 15:57:17.120677246,4558.25,22.7369288913546,75.81971944977604,6.839,3.642,1,1
WD_000373,CASE_000373,ACC_000467,ATM_000333,2024-03-10 03:28:57.767608825,30372.86,13.092670157524704,80.27767499995733,5.264,4.219,1,1
WD_000374,CASE_000374,ACC_001039,ATM_000323,2024-11-23 11:36:03.235824149,83807.82,21.147720468146318,79.08459152499843,4.339,3.171,1,1
WD_000375,CASE_000375,ACC_000011,ATM_000313,2024-01-09 04:26:42.974455004,3340.29,18.456075024739004,73.79326097893265,5.907,4.733,1,1
WD_000376,CASE_000376,ACC_001507,ATM_000117,2026-06-13 00:02:36.474344478,13124.79,22.60313735155465,88.37992691168564,3.441,1.989,1,1
WD_000377,CASE_000377,ACC_000480,ATM_000178,2026-04-02 13:46:37.898305855,3574.56,22.6681438064313,75.89798883939375,4.565,3.028,1,0
WD_000378,CASE_000378,ACC_000775,ATM_000359,2024-01-26 17:39:38.013337834,1583.74,12.966764028192289,77.59669894328123,4.319,2.721,1,0
WD_000379,CASE_000379,ACC_001788,ATM_000206,2024-01-17 22:59:45.318612321,9184.3,18.454279847591135,73.91225868385318,10.544,9.633,1,1
WD_000380,CASE_000380,ACC_000467,ATM_000258,2024-11-30 13:06:59.436073800,23005.72,19.0854985144813,72.91038578946552,5.695,4.036,1,1
WD_000381,CASE_000381,ACC_000267,ATM_000111,2024-08-23 15:40:17.026004537,5588.27,28.614623547099384,77.20016437276645,2.997,1.337,1,1
WD_000382,CASE_000382,ACC_000480,ATM_000224,2026-02-10 21:41:48.845757026,3149.13,21.120908593065135,72.82052917115357,8.37,6.668,1,1
WD_000383,CASE_000383,ACC_000052,ATM_000344,2024-05-26 09:34:18.658147458,6919.33,17.385057689163343,78.48657407288304,4.741,3.841,1,1
WD_000384,CASE_000384,ACC_000775,ATM_000178,2025-12-21 10:23:36.906199672,3584.69,22.6681438064313,75.89798883939375,3.634,2.834,1,1
WD_000385,CASE_000385,ACC_000659,ATM_000161,2025-05-20 04:28:12.316338518,1701.52,19.06714542643581,72.87550863111355,1.763,1.197,1,1
WD_000386,CASE_000386,ACC_001625,ATM_000004,2024-12-09 22:27:15.640360486,10360.09,13.072762724653366,80.26387571924367,3.161,1.653,1,1
WD_000387,CASE_000387,ACC_001308,ATM_000211,2024-05-12 22:14:18.789344703,12338.06,13.050644787167151,80.21887814339456,4.222,2.612,1,1
WD_000388,CASE_000388,ACC_001335,ATM_000167,2026-06-27 23:26:36.727613495,10816.66,23.10143671627846,72.54542993473302,1.921,0.486,1,1
WD_000389,CASE_000389,ACC_000023,ATM_000131,2025-07-17 09:02:13.121096817,2686.86,19.01179633696639,73.10507488756701,9.388,7.769,1,1
WD_000390,CASE_000390,ACC_001592,ATM_000355,2025-02-05 00:30:23.476234351,2171.64,28.541697633686937,77.19124389403521,17.853,16.548,1,1
WD_000391,CASE_000391,ACC_000267,ATM_000167,2024-12-04 03:20:14.756492990,29091.24,23.10143671627846,72.54542993473302,1.005,0.321,1,1
WD_000392,CASE_000392,ACC_000775,ATM_000297,2026-04-05 12:39:06.682373744,6076.94,22.735203387378554,75.94304101477319,9.81,8.985,1,1
WD_000393,CASE_000393,ACC_001046,ATM_000021,2026-01-18 11:04:11.568732718,2096.25,22.64000361220316,88.38788148097339,8.532,7.345,1,1
WD_000394,CASE_000394,ACC_001114,ATM_000178,2026-01-09 01:29:21.235447721,2282.6,22.6681438064313,75.89798883939375,1.723,0.204,1,1
WD_000395,CASE_000395,ACC_000023,ATM_000006,2025-07-15 18:29:23.869083365,53418.19,22.778458741462313,75.93860984345183,9.927,8.065,1,0
WD_000396,CASE_000396,ACC_001267,ATM_000178,2026-03-20 04:29:00.977895979,19075.34,22.6681438064313,75.89798883939375,6.201,5.172,1,1
WD_000397,CASE_000397,ACC_001647,ATM_000346,2024-09-29 23:30:28.667022899,15800.97,22.549604170475213,88.41551566084136,8.086,7.089,1,1
WD_000398,CASE_000398,ACC_001288,ATM_000033,2025-10-03 16:40:25.150546131,4081.36,21.085827579273364,79.13732727685856,14.843,14.272,1,1
WD_000399,CASE_000399,ACC_001625,ATM_000223,2025-01-04 00:41:31.683393877,1349.56,13.189103767144722,80.26507209306659,13.847,11.658,1,1
WD_000400,CASE_000400,ACC_001288,ATM_000223,2025-06-30 23:54:29.708005928,21521.23,13.189103767144722,80.26507209306659,9.534,8.138,1,1
WD_000401,CASE_000401,ACC_000659,ATM_000269,2026-06-28 09:55:12.019619394,12895.38,19.107698538950824,72.88263004250993,2.303,0.611,1,1
WD_000402,CASE_000402,ACC_001133,ATM_000035,2026-06-17 03:22:16.999851776,1561.15,12.970941707796804,77.59019717267921,29.722,27.463,1,0
WD_000403,CASE_000403,ACC_000659,ATM_000164,2025-04-12 02:08:04.895896410,28580.63,19.124536092974644,72.92948649943835,2.233,1.339,1,1
WD_000404,CASE_000404,ACC_001625,ATM_000118,2025-06-07 03:21:59.911548128,5309.16,13.134732197921853,80.33347937040632,8.416,7.053,1,1
WD_000405,CASE_000405,ACC_000652,ATM_000026,2026-03-28 19:43:11.151847758,13960.33,19.119083215737124,73.0401359973329,8.677,5.461,1,1
WD_000406,CASE_000406,ACC_000023,ATM_000006,2026-06-17 04:31:11.334235884,12951.58,22.778458741462313,75.93860984345183,6.581,5.066,1,1
WD_000407,CASE_000407,ACC_001300,ATM_000108,2025-12-10 22:17:22.037106305,1677.41,18.589901303342067,73.91787562266242,14.808,14.148,1,1
WD_000408,CASE_000408,ACC_000836,ATM_000282,2024-02-29 10:52:46.711298433,2623.49,19.051630192585513,73.01765242288891,1.687,0.586,1,0
WD_000409,CASE_000409,ACC_000023,ATM_000199,2024-10-21 06:15:52.992984853,19957.02,19.139049059135743,73.02502301321114,8.07,7.266,1,1
WD_000410,CASE_000410,ACC_001625,ATM_000375,2026-03-28 01:33:38.474006072,147441.38,19.21778759363977,72.97808574954735,7.122,3.335,1,1
WD_000411,CASE_000411,ACC_000093,ATM_000287,2025-12-01 01:11:53.373695442,1727.88,19.080182299796885,72.82981670403878,1.939,1.068,1,1
WD_000412,CASE_000412,ACC_000190,ATM_000116,2025-11-07 10:47:25.144133603,37708.58,26.930292496888846,75.78119583030755,6.606,5.908,1,1
WD_000413,CASE_000413,ACC_000767,ATM_000223,2025-08-31 20:54:43.278708184,10076.42,13.189103767144722,80.26507209306659,9.439,8.146,1,1
WD_000414,CASE_000414,ACC_000093,ATM_000223,2025-01-13 19:26:41.053482204,781.66,13.189103767144722,80.26507209306659,12.116,8.757,1,1
WD_000415,CASE_000415,ACC_001690,ATM_000366,2025-01-02 18:17:09.289327624,6097.34,28.61454197180099,77.2081250301855,9.818,8.144,1,1
WD_000416,CASE_000416,ACC_000767,ATM_000182,2026-01-07 06:34:07.378210214,3217.47,26.936306907927246,75.72871603602272,8.069,6.486,1,1
WD_000417,CASE_000417,ACC_001647,ATM_000180,2024-09-24 19:01:09.696220405,5650.01,22.586746422822937,88.40071491243924,3.807,3.102,1,1
WD_000418,CASE_000418,ACC_001350,ATM_000351,2025-09-16 01:51:39.539493548,7027.66,17.40240283904891,78.50987960505167,4.697,4.039,1,1
WD_000419,CASE_000419,ACC_000011,ATM_000108,2025-10-23 20:22:48.919094628,23278.36,18.589901303342067,73.91787562266242,6.557,5.717,1,1
WD_000420,CASE_000420,ACC_001046,ATM_000334,2026-02-09 02:07:48.728295678,9450.44,26.9066317936065,75.74113436075218,16.758,15.743,1,1
WD_000421,CASE_000421,ACC_001238,ATM_000330,2024-10-18 14:23:47.895263079,2849.17,20.053223544411868,73.78683249358077,4.418,3.222,1,1
WD_000422,CASE_000422,ACC_000480,ATM_000386,2025-11-07 03:07:19.369391425,14742.63,22.7369288913546,75.81971944977604,6.455,5.784,1,1
WD_000423,CASE_000423,ACC_001625,ATM_000155,2024-04-07 07:26:38.429576831,4596.42,19.080488176870666,72.87582040913196,7.149,6.215,1,1
WD_000424,CASE_000424,ACC_000819,ATM_000170,2024-05-05 20:33:37.812590107,12487.14,21.185514188320827,72.89145417459305,1.979,1.112,1,1
WD_000425,CASE_000425,ACC_001238,ATM_000244,2025-01-15 08:07:39.495395343,20097.4,12.958407667174459,77.57238012769452,3.492,2.938,1,1
WD_000426,CASE_000426,ACC_001296,ATM_000238,2024-02-20 22:43:05.415031289,3807.12,22.507977612888034,88.40945837621726,15.262,14.517,1,1
WD_000427,CASE_000427,ACC_001050,ATM_000384,2026-05-13 12:25:51.455887264,1412.53,13.000743516487171,77.65449161142344,3.955,3.096,1,1
WD_000428,CASE_000428,ACC_001335,ATM_000194,2026-04-01 15:38:35.903771956,10302.11,23.03781946874166,72.6397004783593,0.593,0.1,1,1
WD_000429,CASE_000429,ACC_000480,ATM_000102,2024-02-14 18:45:32.838968507,17400.24,13.077019595578525,80.36890787939947,4.873,3.135,1,1
WD_000430,CASE_000430,ACC_001300,ATM_000108,2026-02-02 18:19:49.733790070,17317.54,18.589901303342067,73.91787562266242,1.483,1.148,1,1
WD_000431,CASE_000431,ACC_000091,ATM_000283,2025-04-08 16:22:13.979155715,55232.26,18.522095770853554,73.8557727812762,2.346,0.922,1,1
WD_000432,CASE_000432,ACC_001647,ATM_000380,2025-10-01 14:31:54.957729564,154785.24,22.59651120195155,88.46065298871946,2.815,1.857,1,1
WD_000433,CASE_000433,ACC_001308,ATM_000399,2026-03-19 06:48:08.367375160,7694.31,28.59484071879401,77.29562609817984,6.939,5.763,1,1
WD_000434,CASE_000434,ACC_001507,ATM_000327,2025-06-10 06:13:24.182201286,13230.66,22.99589851238561,72.57126086103086,15.253,13.515,1,1
WD_000435,CASE_000435,ACC_000480,ATM_000386,2024-04-16 04:30:22.702632111,2164.95,22.7369288913546,75.81971944977604,5.131,3.893,1,1
WD_000436,CASE_000436,ACC_001300,ATM_000108,2024-01-03 15:39:15.512164451,7880.1,18.589901303342067,73.91787562266242,7.276,6.106,1,1
WD_000437,CASE_000437,ACC_001335,ATM_000291,2025-03-28 19:14:49.680598108,5787.8,23.024387860325554,72.60476029315736,2.555,1.721,1,1
WD_000438,CASE_000438,ACC_000775,ATM_000297,2026-05-15 00:02:06.013826555,5068.13,22.735203387378554,75.94304101477319,6.024,4.646,1,1
WD_000439,CASE_000439,ACC_001350,ATM_000014,2025-06-06 00:03:02.459228099,184955.47,22.93891637098737,72.51796872006797,8.246,7.157,1,1
WD_000440,CASE_000440,ACC_001296,ATM_000054,2024-12-06 11:26:58.761345951,20244.09,13.098663542145438,80.2606685689505,17.508,16.297,1,1
WD_000441,CASE_000441,ACC_000533,ATM_000295,2024-01-29 08:37:22.881348286,3462.74,22.93821234751503,72.51648916351694,4.544,2.527,1,1
WD_000442,CASE_000442,ACC_000480,ATM_000317,2026-04-13 16:46:58.573705985,8837.61,28.65322568764463,77.26178362583438,3.673,2.619,1,1
WD_000443,CASE_000443,ACC_001768,ATM_000094,2024-10-25 13:11:34.656559815,3408.26,28.64169165059887,77.23167573592822,12.24,11.857,1,1
WD_000444,CASE_000444,ACC_001300,ATM_000146,2025-10-04 08:20:06.623373493,1781.61,18.521843319164628,73.90778304556412,7.082,5.32,1,1
WD_000445,CASE_000445,ACC_000366,ATM_000224,2025-09-24 15:39:21.723024707,26824.87,21.120908593065135,72.82052917115357,4.854,0.884,1,1
WD_000446,CASE_000446,ACC_001335,ATM_000194,2024-08-19 12:51:47.241223612,10239.86,23.03781946874166,72.6397004783593,5.962,4.367,1,1
WD_000447,CASE_000447,ACC_000404,ATM_000074,2024-02-28 03:26:55.885185649,14315.65,18.510012076811666,73.8673639449096,1.017,0.407,1,1
WD_000448,CASE_000448,ACC_000775,ATM_000099,2024-12-17 03:13:07.860731427,13193.34,19.091312358228304,72.91564084956053,9.571,8.587,1,1
WD_000449,CASE_000449,ACC_000011,ATM_000313,2024-10-16 04:19:07.683762954,6391.59,18.456075024739004,73.79326097893265,6.566,4.815,1,1
WD_000450,CASE_000450,ACC_000287,ATM_000003,2025-09-30 00:50:43.224766427,39507.54,26.977487381625732,75.7269303823776,2.439,1.342,1,1
WD_000451,CASE_000451,ACC_001288,ATM_000312,2026-01-16 21:36:51.802573400,7032.46,28.54938317025352,77.24773501194764,1.89,0.49,1,1
WD_000452,CASE_000452,ACC_000445,ATM_000007,2024-07-22 07:18:39.041578776,153.13,22.561858355993618,88.33276292163383,15.764,15.062,1,1
WD_000453,CASE_000453,ACC_001288,ATM_000118,2025-04-26 12:16:38.567565719,200910.35,13.134732197921853,80.33347937040632,7.033,5.755,1,1
WD_000454,CASE_000454,ACC_001308,ATM_000147,2024-02-07 07:29:56.122487000,2662.21,21.13530887191366,79.0441079144747,7.638,6.366,1,1
WD_000455,CASE_000455,ACC_001350,ATM_000007,2024-07-14 11:16:29.245116061,17913.22,22.561858355993618,88.33276292163383,6.785,5.808,1,1
WD_000456,CASE_000456,ACC_000659,ATM_000176,2025-11-25 04:06:59.162498293,15639.39,19.033545538500235,72.84141876415256,4.961,2.101,1,1
WD_000457,CASE_000457,ACC_000819,ATM_000087,2025-12-23 22:53:25.795903868,26300.72,13.04237547348726,80.30318609124991,4.03,2.566,1,1
WD_000458,CASE_000458,ACC_000652,ATM_000164,2025-12-08 09:01:51.511925363,12669.43,19.124536092974644,72.92948649943835,1.724,0.86,1,1
WD_000459,CASE_000459,ACC_000819,ATM_000035,2024-05-10 06:16:49.984108726,7418.0,12.970941707796804,77.59019717267921,13.111,10.358,1,1
WD_000460,CASE_000460,ACC_000404,ATM_000357,2025-05-17 01:49:39.990478805,1047.13,22.606405074960566,88.37651323932268,2.004,0.751,1,1
WD_000461,CASE_000461,ACC_000052,ATM_000173,2025-01-20 03:03:47.420827952,4861.48,18.558664336758845,73.89409880578008,0.966,0.442,1,1
WD_000462,CASE_000462,ACC_001768,ATM_000079,2026-06-22 14:40:34.511668696,27417.88,12.91839194471208,77.55015252867156,8.82,8.05,1,1
WD_000463,CASE_000463,ACC_001709,ATM_000147,2025-08-18 23:24:22.074036668,1795.96,21.13530887191366,79.0441079144747,2.823,0.763,1,1
WD_000464,CASE_000464,ACC_001507,ATM_000180,2026-05-02 11:38:17.746508397,2816.58,22.586746422822937,88.40071491243924,12.38,11.874,1,1
WD_000465,CASE_000465,ACC_000023,ATM_000386,2024-05-12 13:21:26.016966984,69603.96,22.7369288913546,75.81971944977604,3.418,2.678,1,1
WD_000466,CASE_000466,ACC_001293,ATM_000244,2025-02-14 19:37:31.680128865,2535.07,12.958407667174459,77.57238012769452,1.732,0.812,1,1
WD_000467,CASE_000467,ACC_000767,ATM_000094,2025-12-04 00:03:24.933723316,2529.29,28.64169165059887,77.23167573592822,1.628,1.008,1,1
WD_000468,CASE_000468,ACC_000404,ATM_000161,2024-12-01 03:41:43.596303966,3881.43,19.06714542643581,72.87550863111355,0.854,0.225,1,1
WD_000469,CASE_000469,ACC_000404,ATM_000125,2025-07-30 06:39:58.690817109,4115.28,19.082563965212646,72.88949657268364,1.501,0.902,1,1
WD_000470,CASE_000470,ACC_000467,ATM_000223,2025-04-11 19:29:27.270284336,502.65,13.189103767144722,80.26507209306659,15.635,14.257,1,1
WD_000471,CASE_000471,ACC_000052,ATM_000329,2026-06-22 17:14:57.884830520,9059.44,17.35675588217431,78.44448379343599,1.705,0.903,1,1
WD_000472,CASE_000472,ACC_000267,ATM_000295,2024-06-07 12:05:52.832412823,26573.24,22.93821234751503,72.51648916351694,2.549,0.455,1,1
WD_000473,CASE_000473,ACC_000480,ATM_000271,2026-05-02 11:14:39.609397993,6082.25,19.08646623215896,72.86664059449174,8.78,7.129,1,0
WD_000474,CASE_000474,ACC_000775,ATM_000386,2024-12-31 22:35:12.378514587,63479.83,22.7369288913546,75.81971944977604,2.639,2.124,1,1
WD_000475,CASE_000475,ACC_000404,ATM_000176,2025-03-02 08:56:36.437618603,34696.72,19.033545538500235,72.84141876415256,0.745,0.216,1,1
WD_000476,CASE_000476,ACC_000267,ATM_000151,2025-04-26 15:18:01.627975768,12475.62,22.9727121741609,72.56078065791901,1.949,0.49,1,0
WD_000477,CASE_000477,ACC_000366,ATM_000157,2024-08-29 19:40:10.211600066,5813.1,18.525800872314733,73.82389227783078,1.695,0.459,1,1
WD_000478,CASE_000478,ACC_001592,ATM_000220,2026-05-28 05:54:19.346128966,6236.51,28.60969312785745,77.21056930146217,8.499,4.725,1,1
WD_000479,CASE_000479,ACC_000775,ATM_000079,2026-04-10 14:18:46.602292027,2971.0,12.91839194471208,77.55015252867156,5.557,4.039,1,0
WD_000480,CASE_000480,ACC_000659,ATM_000269,2026-06-05 12:53:07.068555708,4676.16,19.107698538950824,72.88263004250993,5.288,5.02,1,1
WD_000481,CASE_000481,ACC_000524,ATM_000029,2026-06-27 09:55:50.674204161,10059.51,19.222644376367352,72.9734345140488,5.281,0.235,1,1
WD_000482,CASE_000482,ACC_000139,ATM_000060,2025-09-02 15:20:10.466125945,35174.15,19.00759210751052,72.86992999783358,10.827,10.106,1,1
WD_000483,CASE_000483,ACC_001507,ATM_000354,2025-02-15 18:59:50.956630752,9552.54,17.414555516598405,78.53137541700366,7.346,5.346,1,1
WD_000484,CASE_000484,ACC_001300,ATM_000108,2026-02-14 05:28:43.825378186,9994.69,18.589901303342067,73.91787562266242,5.033,4.484,1,1
WD_000485,CASE_000485,ACC_000267,ATM_000324,2024-01-22 18:44:09.260542805,14833.71,13.017916186976068,77.68987980350212,2.266,0.663,1,1
WD_000486,CASE_000486,ACC_000533,ATM_000295,2026-01-30 05:41:30.822195348,20446.88,22.93821234751503,72.51648916351694,2.282,1.198,1,1
WD_000487,CASE_000487,ACC_000404,ATM_000161,2025-03-29 03:50:43.855054559,12631.0,19.06714542643581,72.87550863111355,3.184,1.972,1,0
WD_000488,CASE_000488,ACC_001350,ATM_000046,2025-09-05 10:57:27.242527489,11098.98,23.081528414336862,72.51810777211162,3.675,3.222,1,1
WD_000489,CASE_000489,ACC_000267,ATM_000364,2024-12-06 21:10:57.861635811,2025.87,19.083361829636065,72.89145701439439,3.04,2.085,1,1
WD_000490,CASE_000490,ACC_000533,ATM_000235,2024-12-02 00:21:13.216999146,2995.97,26.84209769237251,80.94906536069078,4.777,3.72,1,1
WD_000491,CASE_000491,ACC_001046,ATM_000341,2024-01-30 20:20:47.172023585,3199.31,19.21819144879545,72.97825144248796,22.883,21.235,1,1
WD_000492,CASE_000492,ACC_000775,ATM_000297,2025-01-21 05:32:46.349407582,16688.72,22.735203387378554,75.94304101477319,3.814,2.858,1,1
WD_000493,CASE_000493,ACC_000775,ATM_000006,2025-01-07 04:23:49.282024103,9768.3,22.778458741462313,75.93860984345183,4.141,2.719,1,1
WD_000494,CASE_000494,ACC_000659,ATM_000344,2024-07-23 22:15:34.595110631,1184.83,17.385057689163343,78.48657407288304,3.427,2.004,1,1
WD_000495,CASE_000495,ACC_001335,ATM_000151,2024-08-13 07:59:26.856696457,4490.28,22.9727121741609,72.56078065791901,0.515,0.1,1,1
WD_000496,CASE_000496,ACC_001150,ATM_000192,2025-06-16 20:14:18.539508600,8401.18,18.520655306596943,73.80559935559889,16.611,15.207,1,1
WD_000497,CASE_000497,ACC_000139,ATM_000006,2024-10-16 16:04:00.882343669,4116.24,22.778458741462313,75.93860984345183,4.312,3.48,1,1
WD_000498,CASE_000498,ACC_001288,ATM_000118,2026-01-27 07:40:11.330521878,40269.35,13.134732197921853,80.33347937040632,23.042,21.706,1,1
WD_000499,CASE_000499,ACC_000480,ATM_000178,2024-04-11 15:33:25.676678365,4197.16,22.6681438064313,75.89798883939375,4.233,2.812,1,1
WD_000500,CASE_000500,ACC_000709,ATM_000307,2025-06-10 23:13:35.165466185,5425.76,28.677872510757314,77.27382117966692,17.597,16.765,1,1
WD_000501,CASE_000501,ACC_001308,ATM_000094,2024-05-26 14:57:55.467269114,4924.93,28.64169165059887,77.23167573592822,19.747,19.218,1,1
WD_000502,CASE_000502,ACC_000467,ATM_000118,2025-04-26 10:35:12.916079999,8722.06,13.134732197921853,80.33347937040632,5.134,3.612,1,1
WD_000503,CASE_000503,ACC_000932,ATM_000195,2025-05-18 19:05:12.060717716,5484.32,19.21900180027548,72.97771412622745,10.223,9.117,1,1
WD_000504,CASE_000504,ACC_000480,ATM_000178,2025-08-08 09:54:51.406266008,3910.35,22.6681438064313,75.89798883939375,6.718,5.775,1,1
WD_000505,CASE_000505,ACC_000767,ATM_000011,2025-01-24 15:26:56.143063754,13038.74,28.68584310331269,77.21106403513465,6.23,5.803,1,1
WD_000506,CASE_000506,ACC_000366,ATM_000135,2025-04-09 06:10:17.538841092,3168.79,17.385162348910296,78.48549670598813,3.017,1.15,1,1
WD_000507,CASE_000507,ACC_000533,ATM_000137,2024-06-14 01:57:18.315160558,397.3,21.223179555604478,72.80923885411525,5.607,4.03,1,1
WD_000508,CASE_000508,ACC_000093,ATM_000333,2025-02-26 05:44:06.016952857,777.02,13.092670157524704,80.27767499995733,10.367,9.152,1,1
WD_000509,CASE_000509,ACC_001768,ATM_000087,2024-12-06 03:44:09.127949328,6643.7,13.04237547348726,80.30318609124991,7.799,6.872,1,0
WD_000510,CASE_000510,ACC_001558,ATM_000359,2025-08-31 03:47:49.103263168,2864.13,12.966764028192289,77.59669894328123,31.507,30.0,1,1
WD_000511,CASE_000511,ACC_000819,ATM_000156,2025-01-31 06:02:56.950558948,2519.21,13.101891989694947,80.25397609097955,3.107,1.133,1,1
WD_000512,CASE_000512,ACC_001300,ATM_000108,2025-12-11 05:54:54.423130062,21844.79,18.589901303342067,73.91787562266242,6.389,5.775,1,0
WD_000513,CASE_000513,ACC_000880,ATM_000273,2025-01-23 03:12:23.775031532,1235.54,18.9747741925689,72.91706664148816,1.315,0.434,1,1
WD_000514,CASE_000514,ACC_000139,ATM_000326,2024-08-03 07:24:55.071204199,7073.13,13.07849561142994,80.26923169793007,12.514,10.096,1,1
WD_000515,CASE_000515,ACC_000052,ATM_000378,2024-09-06 11:54:07.524511531,37794.14,28.602026069778045,77.22378910447576,3.972,3.467,1,1
WD_000516,CASE_000516,ACC_000775,ATM_000297,2024-02-11 10:49:33.417932726,15335.83,22.735203387378554,75.94304101477319,4.71,3.572,1,1
WD_000517,CASE_000517,ACC_000287,ATM_000190,2025-05-06 21:50:44.081831099,5044.95,18.521139899391553,73.85397954333075,1.061,0.19,1,1
WD_000518,CASE_000518,ACC_001350,ATM_000046,2026-01-27 02:39:09.549453962,9725.23,23.081528414336862,72.51810777211162,4.273,3.053,1,1
WD_000519,CASE_000519,ACC_000533,ATM_000194,2025-12-01 17:54:10.103371057,5619.74,23.03781946874166,72.6397004783593,2.044,0.217,1,1
WD_000520,CASE_000520,ACC_001349,ATM_000140,2025-02-02 22:02:41.016445989,13192.52,19.149011924286693,72.93412246935895,2.216,0.853,1,1
WD_000521,CASE_000521,ACC_000480,ATM_000006,2024-06-27 23:12:32.171353227,1400.73,22.778458741462313,75.93860984345183,7.233,6.508,1,0
WD_000522,CASE_000522,ACC_001365,ATM_000197,2026-02-25 21:42:53.596340879,5301.3,17.336191471028762,78.42565075644137,6.491,3.661,1,1
WD_000523,CASE_000523,ACC_001350,ATM_000266,2024-02-21 21:34:07.048307173,865.24,19.295011560360354,72.96582279328184,4.108,2.55,1,1
WD_000524,CASE_000524,ACC_000023,ATM_000186,2024-12-30 00:43:17.283444218,2797.02,13.14259936414573,80.23722682211573,8.116,6.957,1,1
WD_000525,CASE_000525,ACC_000467,ATM_000223,2026-02-19 13:14:03.614184353,926.01,13.189103767144722,80.26507209306659,4.201,2.643,1,1
WD_000526,CASE_000526,ACC_000932,ATM_000336,2024-12-24 09:09:02.731694650,6258.44,17.35358213323187,78.55861569653,4.736,4.079,1,0
WD_000527,CASE_000527,ACC_000093,ATM_000186,2024-04-17 17:05:00.345965915,2004.23,13.14259936414573,80.23722682211573,7.854,6.831,1,1
WD_000528,CASE_000528,ACC_000659,ATM_000125,2024-08-30 11:46:34.069235820,12100.58,19.082563965212646,72.88949657268364,5.056,3.042,1,1
WD_000529,CASE_000529,ACC_000139,ATM_000047,2025-07-01 04:56:52.811429966,6418.68,28.530165832142718,77.28298021687472,13.904,13.134,1,1
WD_000530,CASE_000530,ACC_001288,ATM_000118,2024-05-18 20:12:07.536945413,3317.13,13.134732197921853,80.33347937040632,8.089,6.18,1,1
WD_000531,CASE_000531,ACC_001050,ATM_000355,2025-08-19 22:03:00.742122869,1359.15,28.541697633686937,77.19124389403521,6.544,5.491,1,1
WD_000532,CASE_000532,ACC_001592,ATM_000284,2025-02-04 10:42:01.828091577,10179.96,18.547515296326686,73.81365300828696,30.728,29.121,1,1
WD_000533,CASE_000533,ACC_001308,ATM_000356,2024-10-31 23:02:19.429501580,2016.25,12.994088595745303,77.60502311695032,7.947,6.272,1,1
WD_000534,CASE_000534,ACC_001335,ATM_000167,2024-08-07 13:04:32.576729646,2943.9,23.10143671627846,72.54542993473302,1.481,0.567,1,1
WD_000535,CASE_000535,ACC_000267,ATM_000264,2026-01-20 05:45:21.860487528,281697.55,19.21183617215474,72.97121343647044,4.469,3.746,1,1
WD_000536,CASE_000536,ACC_000659,ATM_000269,2024-12-27 10:47:26.635179203,9920.77,19.107698538950824,72.88263004250993,1.912,0.791,1,1
WD_000537,CASE_000537,ACC_001507,ATM_000117,2025-11-03 23:34:01.844416722,4496.4,22.60313735155465,88.37992691168564,5.457,4.695,1,1
WD_000538,CASE_000538,ACC_000366,ATM_000291,2025-02-05 04:35:50.329044252,459579.6,23.024387860325554,72.60476029315736,0.671,0.222,1,1
WD_000539,CASE_000539,ACC_000659,ATM_000269,2024-03-24 19:51:14.654531052,4506.25,19.107698538950824,72.88263004250993,3.27,1.968,1,1
