transaction_id,complaint_id,timestamp,from_account_id,to_account_id,amount,channel,transaction_type,bank,upi_id,device_type,geo_lat,geo_lon,time_since_previous_transaction,transaction_sequence_number
TXN_0002007,CASE_000596,2025-10-31 22:42:16.182171068,ACC_000467,ACC_001288,3778.57,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_001405,Android,,,51.0898897,5
TXN_0002008,CASE_000596,2025-10-31 23:09:14.457629175,ACC_001288,ACC_000467,2892.15,IMPS,mule_transfer,Axis Bank,UPI_000515,Android,,,26.971257633333334,6
TXN_0002009,CASE_000596,2025-10-31 23:18:30.191577387,ACC_000467,ACC_001288,2892.15,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_001405,Android,,,9.262232466666667,7
TXN_0002010,CASE_000597,2024-08-09 14:24:46.780795063,ACC_001144,ACC_001267,1897.07,IMPS,fragmentation,ICICI Bank,UPI_001383,Desktop,13.076654153847864,80.28577052042087,,1
TXN_0002011,CASE_000597,2024-08-09 14:34:33.525121948,ACC_001144,ACC_001267,4959.77,UPI,fragmentation,ICICI Bank,UPI_001383,Android,13.076654153847864,80.28577052042087,9.7790721,2
TXN_0002012,CASE_000597,2024-08-09 14:38:01.557573396,ACC_001267,ACC_001050,6856.84,IMPS,mule_transfer,Punjab National Bank,UPI_001155,iOS,,,3.467207516666667,3
TXN_0002013,CASE_000598,2026-03-09 01:18:11.857158210,ACC_001586,ACC_001350,34873.35,UPI,victim_debit,Bank of Baroda,UPI_001473,Desktop,18.46566464185275,73.96877917682231,,1
TXN_0002014,CASE_000598,2026-03-09 01:22:31.034268151,ACC_001350,ACC_000052,34873.35,UPI,mule_transfer,IndusInd Bank,UPI_000058,Android,,,4.319618483333333,2
TXN_0002015,CASE_000599,2024-12-11 19:02:39.454765925,ACC_000656,ACC_001288,1540.88,UPI,fragmentation,Kotak Mahindra Bank,UPI_001405,iOS,22.71059608989459,75.83399217606433,,1
TXN_0002016,CASE_000599,2024-12-11 19:11:19.668695398,ACC_000656,ACC_001288,122.82,UPI,fragmentation,Kotak Mahindra Bank,UPI_001405,Android,22.71059608989459,75.83399217606433,8.67023215,2
TXN_0002017,CASE_000599,2024-12-11 19:25:35.834861258,ACC_001288,ACC_001625,1443.09,IMPS,mule_transfer,ICICI Bank,UPI_001777,Android,,,14.269436083333334,3
TXN_0002018,CASE_000599,2024-12-11 19:39:01.459337503,ACC_001625,ACC_000467,1443.09,UPI,mule_transfer,Axis Bank,UPI_000514,Android,,,13.4270746,4
TXN_0002019,CASE_000600,2024-09-04 01:37:00.024055477,ACC_001232,ACC_001050,2794.68,IMPS,victim_debit,Punjab National Bank,UPI_001155,Android,19.089379910178412,72.88141432605181,,1
TXN_0002020,CASE_000600,2024-09-04 01:49:43.862837905,ACC_001050,ACC_001267,2794.68,UPI,mule_transfer,ICICI Bank,UPI_001383,Android,,,12.730646366666667,2
TXN_0002021,CASE_000601,2024-06-26 18:23:22.829224828,ACC_000518,ACC_000467,48864.28,UPI,fragmentation,Axis Bank,UPI_000514,iOS,23.010988810324463,72.54401330756936,,1
TXN_0002022,CASE_000601,2024-06-26 18:27:06.395777938,ACC_000518,ACC_000467,7187.62,Net Banking,fragmentation,Axis Bank,UPI_000515,Android,23.010988810324463,72.54401330756936,3.7261092166666665,2
TXN_0002023,CASE_000601,2024-06-26 18:28:25.126289233,ACC_000518,ACC_000467,23694.08,IMPS,fragmentation,Axis Bank,UPI_000515,Android,23.010988810324463,72.54401330756936,1.3121751833333335,3
TXN_0002024,CASE_000601,2024-06-26 18:36:27.709406871,ACC_000467,ACC_001625,53490.43,UPI,mule_transfer,ICICI Bank,UPI_001777,iOS,,,8.04305195,4
TXN_0002025,CASE_000601,2024-06-26 18:41:47.288564507,ACC_001625,ACC_000467,39217.14,UPI,mule_transfer,Axis Bank,UPI_000514,Android,,,5.3263192833333335,5
TXN_0002026,CASE_000601,2024-06-26 18:56:08.842688965,ACC_000467,ACC_001625,39217.14,UPI,mule_transfer,ICICI Bank,UPI_001777,Desktop,,,14.3592354,6
TXN_0002027,CASE_000602,2026-01-02 14:57:16.434973305,ACC_000541,ACC_001507,2238.29,NEFT,fragmentation,Punjab National Bank,UPI_001646,Android,17.417882318726807,78.59554166867679,,1
TXN_0002028,CASE_000602,2026-01-02 15:02:51.505982935,ACC_000541,ACC_001507,698.87,IMPS,fragmentation,Punjab National Bank,UPI_001646,Android,17.417882318726807,78.59554166867679,5.5845168166666665,2
TXN_0002029,CASE_000602,2026-01-02 15:09:22.893884988,ACC_000541,ACC_001507,6439.58,IMPS,fragmentation,Punjab National Bank,UPI_001646,Desktop,17.417882318726807,78.59554166867679,6.5231316999999995,3
TXN_0002030,CASE_000602,2026-01-02 15:19:50.501942368,ACC_001507,ACC_001647,9376.74,UPI,mule_transfer,Canara Bank,UPI_001801,Android,,,10.460134283333334,4
TXN_0002031,CASE_000603,2024-11-18 16:23:49.676466136,ACC_001140,ACC_000467,15132.13,UPI,victim_debit,Axis Bank,UPI_000514,Android,18.509721155910047,73.86672892046519,,1
TXN_0002032,CASE_000603,2024-11-18 16:38:50.118972438,ACC_000467,ACC_001625,15132.13,UPI,mule_transfer,ICICI Bank,UPI_001777,Android,,,15.007375099999999,2
TXN_0002033,CASE_000604,2025-03-16 09:32:35.109603124,ACC_001332,ACC_001238,7168.05,UPI,victim_debit,SBI,UPI_001349,iOS,22.622853360278363,88.43547960760974,,1
TXN_0002034,CASE_000604,2025-03-16 09:44:12.561729018,ACC_001238,ACC_001365,4592.04,UPI,mule_transfer,IndusInd Bank,UPI_001488,iOS,,,11.624202083333333,2
TXN_0002035,CASE_000604,2025-03-16 10:36:51.503825550,ACC_001365,ACC_001349,4592.04,IMPS,mule_transfer,Kotak Mahindra Bank,UPI_001471,Android,,,52.64903493333334,3
TXN_0002036,CASE_000605,2024-07-22 00:39:22.716540033,ACC_000791,ACC_001308,7210.66,IMPS,fragmentation,IndusInd Bank,UPI_001428,Desktop,18.980652827477947,72.84298066812715,,1
TXN_0002037,CASE_000605,2024-07-22 00:44:29.020050475,ACC_000791,ACC_001308,6568.09,IMPS,fragmentation,IndusInd Bank,UPI_001428,Android,18.980652827477947,72.84298066812715,5.1050585,2
TXN_0002038,CASE_000605,2024-07-22 00:46:29.025995437,ACC_000791,ACC_001308,875.67,UPI,fragmentation,IndusInd Bank,UPI_001427,iOS,18.980652827477947,72.84298066812715,2.0000990666666665,3
TXN_0002039,CASE_000605,2024-07-22 01:48:59.505590990,ACC_001308,ACC_000139,14654.42,UPI,mule_transfer,Axis Bank,UPI_000156,Desktop,,,62.50799325,4
TXN_0002040,CASE_000606,2025-09-17 01:01:27.367906440,ACC_000902,ACC_001046,124.42,NEFT,fragmentation,IDFC First Bank,UPI_001151,iOS,22.559468130366334,88.25490603639776,,1
TXN_0002041,CASE_000606,2025-09-17 01:04:14.551328163,ACC_000902,ACC_001046,917.37,UPI,fragmentation,IDFC First Bank,UPI_001151,Android,22.559468130366334,88.25490603639776,2.78639035,2
TXN_0002042,CASE_000606,2025-09-17 01:10:00.263077571,ACC_000902,ACC_001046,197.82,UPI,fragmentation,IDFC First Bank,UPI_001151,Android,22.559468130366334,88.25490603639776,5.761862483333333,3
TXN_0002043,CASE_000606,2025-09-17 01:14:02.335145861,ACC_000902,ACC_001046,58.51,IMPS,fragmentation,IDFC First Bank,UPI_001151,Android,22.559468130366334,88.25490603639776,4.034534466666667,4
TXN_0002044,CASE_000606,2025-09-17 01:46:02.371291811,ACC_001046,ACC_000820,1097.47,IMPS,mule_transfer,ICICI Bank,UPI_000908,iOS,,,32.000602416666666,5
TXN_0002045,CASE_000606,2025-09-17 02:17:36.193741775,ACC_000820,ACC_000782,1097.47,UPI,mule_transfer,IDFC First Bank,UPI_000866,Android,,,31.563707483333335,6
TXN_0002046,CASE_000607,2025-12-12 12:44:49.183369555,ACC_001466,ACC_001050,3706.59,UPI,victim_debit,Punjab National Bank,UPI_001155,iOS,17.36930210955042,78.50800136052086,,1
TXN_0002047,CASE_000607,2025-12-12 13:23:32.706944583,ACC_001050,ACC_001267,3706.59,NEFT,mule_transfer,ICICI Bank,UPI_001383,iOS,,,38.72539291666667,2
TXN_0002048,CASE_000608,2024-11-05 05:42:49.291963102,ACC_001258,ACC_000139,2890.07,IMPS,fragmentation,Axis Bank,UPI_000155,iOS,19.08031017855956,72.88523937699674,,1
TXN_0002049,CASE_000608,2024-11-05 05:44:17.521245670,ACC_001258,ACC_000139,7316.21,IMPS,fragmentation,Axis Bank,UPI_000156,Android,19.08031017855956,72.88523937699674,1.4704880333333332,2
TXN_0002050,CASE_000608,2024-11-05 05:46:55.322319811,ACC_001258,ACC_000139,213.01,UPI,fragmentation,Axis Bank,UPI_000155,Android,19.08031017855956,72.88523937699674,2.6300179,3
TXN_0002051,CASE_000608,2024-11-05 07:01:04.591372253,ACC_000139,ACC_001308,6811.47,Net Banking,mule_transfer,IndusInd Bank,UPI_001428,Android,,,74.1544842,4
TXN_0002052,CASE_000608,2024-11-05 07:28:43.506182452,ACC_001308,ACC_000139,6811.47,NEFT,mule_transfer,Axis Bank,UPI_000155,Android,,,27.648580166666665,5
TXN_0002053,CASE_000609,2026-05-10 23:25:32.173627105,ACC_001789,ACC_000267,487.65,UPI,fragmentation,IDFC First Bank,UPI_000294,Android,19.084920586130774,72.9411755908622,,1
TXN_0002054,CASE_000609,2026-05-10 23:27:42.723074729,ACC_001789,ACC_000267,194.91,UPI,fragmentation,IDFC First Bank,UPI_000294,Desktop,19.084920586130774,72.9411755908622,2.1758241166666665,2
TXN_0002055,CASE_000609,2026-05-10 23:48:34.576282590,ACC_000267,ACC_000533,397.47,UPI,mule_transfer,Kotak Mahindra Bank,UPI_000588,Desktop,,,20.86422011666667,3
TXN_0002056,CASE_000609,2026-05-11 00:06:14.013245861,ACC_000533,ACC_000267,225.84,UPI,mule_transfer,IDFC First Bank,UPI_000294,Android,,,17.657282716666668,4
TXN_0002057,CASE_000609,2026-05-11 00:25:58.803709993,ACC_000267,ACC_000533,225.84,UPI,mule_transfer,Kotak Mahindra Bank,UPI_000588,iOS,,,19.74650773333333,5
TXN_0002058,CASE_000610,2024-01-28 22:04:18.762235161,ACC_001766,ACC_001788,6453.24,NEFT,victim_debit,Canara Bank,UPI_001953,Android,22.583956176772553,88.33693959444125,,1
TXN_0002059,CASE_000610,2024-01-28 23:05:00.483684587,ACC_001788,ACC_000782,4982.56,IMPS,mule_transfer,IDFC First Bank,UPI_000866,Android,,,60.69535748333333,2
TXN_0002060,CASE_000610,2024-01-28 23:14:01.653252489,ACC_000782,ACC_001592,4157.52,UPI,mule_transfer,Union Bank of India,UPI_001738,iOS,,,9.019492783333334,3
TXN_0002061,CASE_000610,2024-01-28 23:20:58.909655745,ACC_001592,ACC_001788,4157.52,IMPS,mule_transfer,Canara Bank,UPI_001952,iOS,,,6.954273383333333,4
TXN_0002062,CASE_000611,2024-05-01 03:07:35.285487439,ACC_000643,ACC_001507,5094.55,IMPS,victim_debit,Punjab National Bank,UPI_001646,Android,19.987042768925964,73.8897413684262,,1
TXN_0002063,CASE_000611,2024-05-01 03:10:28.059660964,ACC_001507,ACC_001647,5094.55,IMPS,mule_transfer,Canara Bank,UPI_001801,Android,,,2.87956955,2
TXN_0002064,CASE_000612,2025-06-20 10:14:08.268967417,ACC_000934,ACC_000404,6242.59,UPI,victim_debit,SBI,UPI_000450,Android,26.919851434829717,75.73389379215902,,1
TXN_0002065,CASE_000612,2025-06-20 12:10:06.257329820,ACC_000404,ACC_000659,6242.59,Net Banking,mule_transfer,HDFC Bank,UPI_000731,Android,,,115.9664727,2
TXN_0002066,CASE_000613,2025-10-01 00:18:29.842024539,ACC_001274,ACC_000378,12490.71,UPI,victim_debit,Canara Bank,UPI_000421,iOS,22.542946048776518,88.42128661041741,,1
TXN_0002067,CASE_000613,2025-10-01 00:36:35.446967657,ACC_000378,ACC_001558,12490.71,UPI,mule_transfer,Yes Bank,UPI_001700,iOS,,,18.093415716666666,2
TXN_0002068,CASE_000614,2024-08-16 10:13:51.749955478,ACC_000450,ACC_000309,2885.79,UPI,victim_debit,Canara Bank,UPI_000342,Android,13.088458856814642,80.28529220797279,,1
TXN_0002069,CASE_000614,2024-08-16 10:33:33.527370740,ACC_000309,ACC_001046,2530.36,UPI,mule_transfer,IDFC First Bank,UPI_001151,Android,,,19.69629025,2
TXN_0002070,CASE_000614,2024-08-16 10:49:19.288197464,ACC_001046,ACC_000309,2052.26,NEFT,mule_transfer,Canara Bank,UPI_000342,Android,,,15.762680433333333,3
TXN_0002071,CASE_000614,2024-08-16 11:04:01.692438627,ACC_000309,ACC_000782,2052.26,IMPS,mule_transfer,IDFC First Bank,UPI_000866,iOS,,,14.70673735,4
TXN_0002072,CASE_000615,2025-05-19 18:33:58.333367042,ACC_000515,ACC_001308,1933.37,UPI,victim_debit,IndusInd Bank,UPI_001428,Android,18.509502115300137,73.77663573574878,,1
TXN_0002073,CASE_000615,2025-05-19 18:36:41.056064852,ACC_001308,ACC_000139,1653.22,UPI,mule_transfer,Axis Bank,UPI_000155,iOS,,,2.71204495,2
TXN_0002074,CASE_000615,2025-05-19 18:38:00.716062373,ACC_000139,ACC_001308,1653.22,UPI,mule_transfer,IndusInd Bank,UPI_001428,Android,,,1.3276666166666666,3
TXN_0002075,CASE_000616,2024-10-17 01:42:45.537281176,ACC_001589,ACC_000659,8974.29,UPI,victim_debit,HDFC Bank,UPI_000731,Android,13.05811721210673,80.27575391871069,,1
TXN_0002076,CASE_000616,2024-10-17 02:06:19.653443390,ACC_000659,ACC_000404,8974.29,UPI,mule_transfer,SBI,UPI_000450,Android,,,23.5686027,2
TXN_0002077,CASE_000617,2025-05-19 18:58:59.491738291,ACC_000865,ACC_000139,13813.42,IMPS,victim_debit,Axis Bank,UPI_000156,iOS,21.260188709598037,72.85031250384594,,1
TXN_0002078,CASE_000617,2025-05-19 19:47:03.732562648,ACC_000139,ACC_001308,7963.85,IMPS,mule_transfer,IndusInd Bank,UPI_001428,Android,,,48.0706804,2
TXN_0002079,CASE_000617,2025-05-19 20:09:21.129260076,ACC_001308,ACC_000139,7963.85,IMPS,mule_transfer,Axis Bank,UPI_000155,Desktop,,,22.28994495,3
TXN_0002080,CASE_000618,2025-08-23 15:54:48.269691020,ACC_000336,ACC_000659,1952.62,UPI,victim_debit,HDFC Bank,UPI_000731,iOS,19.085314393959212,72.87516570946752,,1
TXN_0002081,CASE_000618,2025-08-23 16:05:32.859750491,ACC_000659,ACC_000404,1952.62,UPI,mule_transfer,SBI,UPI_000450,Android,,,10.74316765,2
TXN_0002082,CASE_000619,2026-06-05 05:51:42.354136665,ACC_001658,ACC_000659,5647.28,IMPS,fragmentation,HDFC Bank,UPI_000731,iOS,21.224813966746957,79.20140939185241,,1
TXN_0002083,CASE_000619,2026-06-05 05:54:59.508380593,ACC_001658,ACC_000659,1581.54,UPI,fragmentation,HDFC Bank,UPI_000731,iOS,21.224813966746957,79.20140939185241,3.28590405,2
TXN_0002084,CASE_000619,2026-06-05 05:57:35.201389896,ACC_001658,ACC_000659,320.67,UPI,fragmentation,HDFC Bank,UPI_000731,iOS,21.224813966746957,79.20140939185241,2.594883483333333,3
TXN_0002085,CASE_000619,2026-06-05 06:01:35.098638325,ACC_001658,ACC_000659,1099.86,UPI,fragmentation,HDFC Bank,UPI_000731,Android,21.224813966746957,79.20140939185241,3.9982874666666666,4
TXN_0002086,CASE_000619,2026-06-05 06:23:46.622695245,ACC_000659,ACC_000404,8649.35,NEFT,mule_transfer,SBI,UPI_000449,iOS,,,22.192067599999998,5
TXN_0002087,CASE_000620,2025-02-19 04:07:21.563583695,ACC_001204,ACC_000480,6261.77,Net Banking,victim_debit,IndusInd Bank,UPI_000532,Android,18.46443829003345,73.93437898133213,,1
TXN_0002088,CASE_000620,2025-02-19 04:37:54.571514113,ACC_000480,ACC_000023,5155.05,UPI,mule_transfer,Kotak Mahindra Bank,UPI_000028,Android,,,30.550132166666668,2
TXN_0002089,CASE_000620,2025-02-19 05:18:56.345784197,ACC_000023,ACC_000775,5155.05,UPI,mule_transfer,SBI,UPI_000857,iOS,,,41.02957116666666,3
TXN_0002090,CASE_000621,2025-08-13 12:54:04.409743971,ACC_000730,ACC_000533,743.05,Net Banking,fragmentation,Kotak Mahindra Bank,UPI_000588,iOS,28.595499706306704,77.22752705399056,,1
TXN_0002091,CASE_000621,2025-08-13 12:55:58.547838175,ACC_000730,ACC_000533,236.85,UPI,fragmentation,Kotak Mahindra Bank,UPI_000588,iOS,28.595499706306704,77.22752705399056,1.9023015666666665,2
TXN_0002092,CASE_000621,2025-08-13 13:00:26.976955062,ACC_000730,ACC_000533,1476.83,NEFT,fragmentation,Kotak Mahindra Bank,UPI_000588,Android,28.595499706306704,77.22752705399056,4.4738186,3
TXN_0002093,CASE_000621,2025-08-13 13:03:59.328590600,ACC_000730,ACC_000533,2520.3,IMPS,fragmentation,Kotak Mahindra Bank,UPI_000588,Android,28.595499706306704,77.22752705399056,3.5391939166666666,4
TXN_0002094,CASE_000621,2025-08-13 14:13:16.369896086,ACC_000533,ACC_001335,4258.88,UPI,mule_transfer,Kotak Mahindra Bank,UPI_001457,Android,,,69.28402175,5
TXN_0002095,CASE_000621,2025-08-13 14:44:16.966459441,ACC_001335,ACC_000267,3865.95,UPI,mule_transfer,IDFC First Bank,UPI_000294,Android,,,31.009942716666668,6
TXN_0002096,CASE_000621,2025-08-13 14:53:31.113068021,ACC_000267,ACC_000287,3865.95,Net Banking,mule_transfer,Punjab National Bank,UPI_000315,iOS,,,9.2357768,7
TXN_0002097,CASE_000622,2025-06-10 15:02:10.253018395,ACC_001162,ACC_001061,447.28,UPI,fragmentation,Kotak Mahindra Bank,UPI_001166,Desktop,22.570699517228377,88.36403689107159,,1
TXN_0002098,CASE_000622,2025-06-10 15:08:27.766244959,ACC_001162,ACC_001061,119.68,IMPS,fragmentation,Kotak Mahindra Bank,UPI_001166,iOS,22.570699517228377,88.36403689107159,6.291887099999999,2
TXN_0002099,CASE_000622,2025-06-10 15:09:42.281951597,ACC_001061,ACC_001327,424.97,UPI,mule_transfer,HDFC Bank,UPI_001448,iOS,,,1.2419284333333331,3
TXN_0002100,CASE_000622,2025-06-10 16:13:24.940000632,ACC_001327,ACC_001505,424.97,Net Banking,mule_transfer,SBI,UPI_001644,Desktop,,,63.710967483333334,4
TXN_0002101,CASE_000623,2024-10-16 07:34:12.246301417,ACC_000160,ACC_001507,18268.03,Net Banking,victim_debit,Punjab National Bank,UPI_001646,iOS,12.981582590748712,77.54936414355184,,1
TXN_0002102,CASE_000623,2024-10-16 08:01:02.919843410,ACC_001507,ACC_001647,18268.03,UPI,mule_transfer,Canara Bank,UPI_001801,Android,,,26.844559016666665,2
TXN_0002103,CASE_000624,2024-08-18 13:53:50.416071047,ACC_000953,ACC_000052,5322.98,UPI,victim_debit,IndusInd Bank,UPI_000058,Android,17.405635323568173,78.48752784124518,,1
TXN_0002104,CASE_000624,2024-08-18 13:56:34.857947155,ACC_000052,ACC_001350,5322.98,NEFT,mule_transfer,Bank of Baroda,UPI_001472,Android,,,2.7406979333333337,2
TXN_0002105,CASE_000625,2026-06-18 23:02:33.412640926,ACC_000576,ACC_001365,3574.42,UPI,fragmentation,IndusInd Bank,UPI_001488,iOS,20.024397975428563,73.77686981916293,,1
TXN_0002106,CASE_000625,2026-06-18 23:04:09.931772777,ACC_000576,ACC_001365,2968.46,UPI,fragmentation,IndusInd Bank,UPI_001488,Android,20.024397975428563,73.77686981916293,1.6086521833333334,2
TXN_0002107,CASE_000625,2026-06-18 23:11:16.170360965,ACC_001365,ACC_001293,6542.88,UPI,mule_transfer,Union Bank of India,UPI_001411,iOS,,,7.1039764666666665,3
TXN_0002108,CASE_000626,2024-07-07 11:35:19.823707858,ACC_000774,ACC_000139,2838.9,NEFT,victim_debit,Axis Bank,UPI_000155,Android,19.146594971190936,72.87893584575606,,1
TXN_0002109,CASE_000626,2024-07-07 11:44:37.504417682,ACC_000139,ACC_000767,1872.35,Net Banking,mule_transfer,SBI,UPI_000849,iOS,,,9.294678483333334,2
TXN_0002110,CASE_000626,2024-07-07 11:55:34.612109599,ACC_000767,ACC_001308,1872.35,IMPS,mule_transfer,IndusInd Bank,UPI_001428,Android,,,10.95179485,3
TXN_0002111,CASE_000627,2025-12-20 23:03:18.333830676,ACC_001473,ACC_001267,8723.41,IMPS,victim_debit,ICICI Bank,UPI_001383,Android,18.598026609810468,73.83046851010612,,1
TXN_0002112,CASE_000627,2025-12-20 23:10:50.636008633,ACC_001267,ACC_001050,8723.41,IMPS,mule_transfer,Punjab National Bank,UPI_001155,Desktop,,,7.5383696166666665,2
TXN_0002113,CASE_000628,2024-05-13 13:56:38.811472183,ACC_000252,ACC_000767,90190.25,UPI,victim_debit,SBI,UPI_000849,Android,26.92219773234657,75.7629198277824,,1
TXN_0002114,CASE_000628,2024-05-13 14:57:48.836969458,ACC_000767,ACC_001308,72542.33,Net Banking,mule_transfer,IndusInd Bank,UPI_001427,Android,,,61.16709161666667,2
TXN_0002115,CASE_000628,2024-05-13 15:38:46.311474238,ACC_001308,ACC_000767,72542.33,NEFT,mule_transfer,SBI,UPI_000849,iOS,,,40.957908399999994,3
TXN_0002116,CASE_000629,2026-01-02 19:07:39.632133060,ACC_000300,ACC_000267,15626.76,UPI,victim_debit,IDFC First Bank,UPI_000294,Android,17.452623620112533,78.45217226456373,,1
TXN_0002117,CASE_000629,2026-01-02 19:23:35.896625132,ACC_000267,ACC_000533,13167.05,IMPS,mule_transfer,Kotak Mahindra Bank,UPI_000588,Android,,,15.937741533333334,2
TXN_0002118,CASE_000629,2026-01-02 19:45:22.046690515,ACC_000533,ACC_000267,13167.05,UPI,mule_transfer,IDFC First Bank,UPI_000294,Android,,,21.76916775,3
TXN_0002119,CASE_000630,2024-06-18 05:20:07.622831023,ACC_000450,ACC_001308,1132.91,NEFT,fragmentation,IndusInd Bank,UPI_001428,Android,28.586064641582702,77.1856568639515,,1
TXN_0002120,CASE_000630,2024-06-18 05:22:31.951292136,ACC_000450,ACC_001308,22703.05,UPI,fragmentation,IndusInd Bank,UPI_001428,Android,28.586064641582702,77.1856568639515,2.40547435,2
TXN_0002121,CASE_000630,2024-06-18 05:24:10.874116147,ACC_000450,ACC_001308,17677.75,UPI,fragmentation,IndusInd Bank,UPI_001427,Android,28.586064641582702,77.1856568639515,1.6487137333333335,3
TXN_0002122,CASE_000630,2024-06-18 05:54:12.453125224,ACC_001308,ACC_000767,26303.27,IMPS,mule_transfer,SBI,UPI_000849,Android,,,30.026316816666668,4
TXN_0002123,CASE_000630,2024-06-18 06:04:59.483053628,ACC_000767,ACC_001308,26303.27,UPI,mule_transfer,IndusInd Bank,UPI_001427,iOS,,,10.783832133333334,5
TXN_0002124,CASE_000631,2026-05-31 03:58:57.914778049,ACC_000345,ACC_000480,21305.45,Net Banking,victim_debit,IndusInd Bank,UPI_000532,Android,22.49024221558793,88.47550193678617,,1
TXN_0002125,CASE_000631,2026-05-31 04:30:40.361319306,ACC_000480,ACC_000775,13419.28,Net Banking,mule_transfer,SBI,UPI_000857,Android,,,31.70744235,2
TXN_0002126,CASE_000631,2026-05-31 06:08:46.545778167,ACC_000775,ACC_000023,13419.28,Net Banking,mule_transfer,Kotak Mahindra Bank,UPI_000028,iOS,,,98.10307429999999,3
TXN_0002127,CASE_000632,2025-09-16 22:37:12.108205554,ACC_001583,ACC_001507,10818.58,IMPS,victim_debit,Punjab National Bank,UPI_001646,iOS,19.07185505733203,72.87934422306701,,1
TXN_0002128,CASE_000632,2025-09-16 22:44:22.698583475,ACC_001507,ACC_001647,10818.58,Net Banking,mule_transfer,Canara Bank,UPI_001801,Android,,,7.1765062833333335,2
TXN_0002129,CASE_000633,2024-03-23 03:06:28.786187009,ACC_001648,ACC_001178,1262.27,UPI,victim_debit,Canara Bank,UPI_001289,Android,18.46634457800774,73.76927809074242,,1
TXN_0002130,CASE_000633,2024-03-23 03:26:40.413542210,ACC_001178,ACC_000378,1192.33,UPI,mule_transfer,Canara Bank,UPI_000421,Android,,,20.193789250000002,2
TXN_0002131,CASE_000633,2024-03-23 03:31:27.716578177,ACC_000378,ACC_001085,882.66,UPI,mule_transfer,Axis Bank,UPI_001191,Android,,,4.788383916666667,3
TXN_0002132,CASE_000633,2024-03-23 03:33:07.914987577,ACC_001085,ACC_000709,882.66,Net Banking,mule_transfer,SBI,UPI_000785,iOS,,,1.6699734833333333,4
TXN_0002133,CASE_000634,2025-09-23 11:58:28.755984207,ACC_001573,ACC_001365,5499.9,NEFT,fragmentation,IndusInd Bank,UPI_001488,Android,18.42675753229681,73.90551848263351,,1
TXN_0002134,CASE_000634,2025-09-23 12:00:47.472195847,ACC_001573,ACC_001365,5500.71,UPI,fragmentation,IndusInd Bank,UPI_001488,Android,18.42675753229681,73.90551848263351,2.31193685,2
TXN_0002135,CASE_000634,2025-09-23 12:06:07.807371213,ACC_001365,ACC_001238,9697.8,IMPS,mule_transfer,SBI,UPI_001349,iOS,,,5.338919583333333,3
TXN_0002136,CASE_000634,2025-09-23 12:11:39.632047169,ACC_001238,ACC_001349,9100.91,NEFT,mule_transfer,Kotak Mahindra Bank,UPI_001471,Android,,,5.53041125,4
TXN_0002137,CASE_000634,2025-09-23 12:27:32.482099300,ACC_001349,ACC_001293,9100.91,IMPS,mule_transfer,Union Bank of India,UPI_001410,Android,,,15.8808342,5
TXN_0002138,CASE_000635,2025-07-03 22:11:56.339847361,ACC_000064,ACC_000011,4666.29,IMPS,victim_debit,Bank of Baroda,UPI_000013,Android,22.71855717127793,75.84792562739284,,1
TXN_0002139,CASE_000635,2025-07-03 22:17:04.103488937,ACC_000011,ACC_001300,4666.29,Net Banking,mule_transfer,ICICI Bank,UPI_001419,iOS,,,5.129394016666667,2
TXN_0002140,CASE_000636,2024-11-03 12:54:56.926418959,ACC_001596,ACC_001647,8202.46,UPI,fragmentation,Canara Bank,UPI_001801,Android,13.10216419234456,80.28370941730142,,1
TXN_0002141,CASE_000636,2024-11-03 12:56:26.685728585,ACC_001596,ACC_001647,20515.92,IMPS,fragmentation,Canara Bank,UPI_001801,Android,13.10216419234456,80.28370941730142,1.4959884833333335,2
TXN_0002142,CASE_000636,2024-11-03 12:58:45.989405733,ACC_001596,ACC_001647,9650.0,UPI,fragmentation,Canara Bank,UPI_001801,Android,13.10216419234456,80.28370941730142,2.32172795,3
TXN_0002143,CASE_000636,2024-11-03 13:08:58.229354945,ACC_001647,ACC_001507,38368.38,Net Banking,mule_transfer,Punjab National Bank,UPI_001646,iOS,,,10.20399915,4
TXN_0002144,CASE_000637,2024-08-25 13:37:34.208759731,ACC_001345,ACC_001300,4438.06,UPI,victim_debit,ICICI Bank,UPI_001419,Android,17.410015255908164,78.43900982045983,,1
TXN_0002145,CASE_000637,2024-08-25 14:00:15.321084723,ACC_001300,ACC_000011,4438.06,IMPS,mule_transfer,Bank of Baroda,UPI_000013,Android,,,22.685205399999997,2
TXN_0002146,CASE_000638,2025-10-16 19:37:26.980480062,ACC_001646,ACC_001350,13348.62,UPI,fragmentation,Bank of Baroda,UPI_001473,Desktop,19.109304644329782,72.99672793623695,,1
TXN_0002147,CASE_000638,2025-10-16 19:40:23.797096866,ACC_001646,ACC_001350,4518.31,NEFT,fragmentation,Bank of Baroda,UPI_001473,Android,19.109304644329782,72.99672793623695,2.9469436,2
TXN_0002148,CASE_000638,2025-10-16 20:08:10.632864255,ACC_001350,ACC_000052,17866.93,IMPS,mule_transfer,IndusInd Bank,UPI_000058,Android,,,27.78059611666667,3
